Temperature (C) ,Detuning (GHz) ,Laser Power (uW) ,Cost filtered (V/nT),Cost unfiltered (V/nT),Loop,Run_number,C(1D),A(1D),G(1D),By(1D),Error C(1D),Error A(1D),Error G(1D),Error By(1D),G1(2D),G2(2D),C(2D),A(2D),Bx(2D),Bz(2D),Error G1(2D),Error G2(2D),Error C(2D),Error A(2D),Error Bx(2D),Error Bz(2D),NA
116,10,1008,0.000403,0.000403,14,273,0.988884,0.033892,83.996462,-23.70235,0.000194,0.000826,3.323395,2.038545,1852.670766,2355.74036,-1.106065,-0.102896,-8.034858,-72.780771,777.672637,986.992951,0.082108,0.082222,11.519287,16.100588,NA
74,12,907,0.000014,0.000014,14,274,1.704891,0.002694,190.988522,1.445576,0.000172,0.000345,47.43995,23.850335,50068.41389,64165.45281,-10.396621,-8.688532,38.802035,136.455612,NaN,NaN,NaN,NaN,40.960974,58.209923,NA
86,10,1130,0.000065,0.000065,14,275,2.164728,0.014304,218.999652,29.992298,0.000252,0.000435,13.432916,6.380532,2121.404731,2807.631577,-2.249624,-0.079454,-16.100764,100.463285,1048.44512,1394.84805,0.076289,0.076338,10.048644,14.814399,NA
125,12,1017,0.000189,0.000189,14,277,0.835003,0.032677,173.246568,130.859436,0.000117,0.000262,2.604835,1.363069,1438.565866,2243.9944,-0.907411,-0.066901,-10.897682,157.911812,696.820957,1071.431444,0.061004,0.061094,13.018365,24.062705,NA
85,10,907,0.000085,0.000085,14,280,1.750576,0.010743,126.782482,-16.985328,0.000206,0.000621,12.790698,7.284677,1492.75731,2411.388046,-1.798184,-0.040042,2.051037,-161.564912,751.878586,1201.718285,0.038378,0.03842,11.590916,22.236202,NA
86,13,1130,0.000101,0.000101,15,281,2.186299,0.009389,93.157934,4.838349,0.000165,0.000648,10.588086,6.418536,1418.276596,1192.113189,-2.202563,-0.011004,5.484447,8.4259,229.673673,154.475952,0.002281,0.00234,13.755498,15.344571,NA
85,12,907,0.00012,0.00012,15,282,1.802022,0.009775,81.172359,-22.773569,0.000128,0.00056,7.527413,4.632068,12871.17637,21628.91148,-4.286452,-2.47967,-4.524267,-81.380595,550290.5765,924679.5579,211.921185,211.921225,11.264,20.018325,NA
85,12,907,0.000065,0.000065,15,283,1.800406,0.007364,113.478313,-20.494682,0.000142,0.000472,12.409351,7.243089,1581.520832,1622.965858,-1.819975,-0.014733,-17.300429,-14.135142,361.121893,353.862334,0.005729,0.005768,13.174018,15.680311,NA
86,10,1170,0.000101,0.000101,15,284,2.256469,0.012496,123.264788,13.112846,0.000242,0.000747,12.786338,7.329984,1200.098682,1639.187272,-2.292433,-0.029127,-5.694096,13.217348,334.82137,425.859352,0.013872,0.01396,11.156588,16.642425,NA
85,10,907,0.000083,0.000083,15,285,1.752358,0.008753,105.394054,6.738964,0.000201,0.00071,14.394753,8.528752,1732.995993,1756.381875,-1.781171,-0.022728,5.22043,-154.002139,308.656403,305.404611,0.0071,0.007125,11.650876,14.945012,NA
85,18,907,0.00001,0.00001,15,286,1.789354,0.004327,439.925235,-39.371717,0.000429,0.0004,81.112883,23.584427,77676.25558,128052.3889,-38.907195,-37.11667,-8.868846,321.826422,809275.9375,1333987.014,773.307396,773.307396,21.507525,55.149447,NA
80,10,880,0.000067,0.000067,15,287,1.714714,0.005462,81.505816,-6.705866,0.000132,0.000572,13.786141,8.54607,2610.986912,1487.451622,-1.730138,-0.012099,15.235492,-94.410457,302.458906,140.447276,0.001807,0.001818,13.330765,11.034939,NA
85,10,907,0.000062,0.000062,15,288,1.752889,0.010752,172.527965,14.344603,0.000195,0.000434,13.125172,6.846439,1016.055221,1513.384902,-1.773839,-0.016772,-8.088291,110.7182,250.79546,337.436048,0.006801,0.006856,10.770705,18.347852,NA
85,10,880,0.000128,0.000128,15,289,1.684043,0.009495,74.369361,-5.796612,0.000145,0.000677,8.444727,5.326492,11122.66073,10263.25272,-2.415252,-0.726736,-7.726311,-83.335446,47509.8311,44069.2959,6.217225,6.217234,11.586441,11.528768,NA
80,10,907,0.000123,0.000123,15,290,1.749056,0.006901,56.302816,-19.577213,0.000104,0.000612,7.858927,4.663476,1931.211365,1183.963983,-1.75921,-0.008518,-11.127397,-104.336026,278.38251,118.85238,0.00126,0.001296,15.548545,14.590341,NA
86,10,1142,0.000107,0.000107,15,291,2.158388,0.014695,137.97409,0,0.000217,0.000603,10.064967,0.149673,1583.714057,2331.064383,-2.224994,-0.058634,-8.581545,78.960639,706.563196,1022.797571,0.049263,0.049335,10.378097,16.624963,NA
85,10,880,0.000095,0.000095,15,292,1.70023,0.010065,106.241858,11.741247,0.000171,0.000602,10.711031,6.335024,1028.829184,1714.058254,-1.724184,-0.019915,-1.519907,61.252118,410.058537,630.254371,0.013686,0.013754,12.224544,21.861801,NA
86,10,1142,0.000151,0.000151,15,293,2.162492,0.014983,99.412899,4.884558,0.000191,0.00071,7.847881,4.701822,1232.475969,1332.512473,-2.189019,-0.021253,-10.451667,2.580669,216.361903,204.573072,0.005608,0.005694,11.214849,14.440025,NA
80,10,880,0.000076,0.000076,15,294,1.683346,0.007602,99.999894,0,0.000125,0.000463,10.161056,0.197076,479.641276,843.743635,-1.692137,-0.004168,8.745857,-96.014846,150.784227,169.001969,0.001354,0.001445,14.728728,27.82492,NA
85,10,907,0.000104,0.000104,15,295,1.742486,0.00958,91.689407,7.214059,0.000182,0.00072,11.327087,6.882427,1470.554462,1591.455208,-1.765103,-0.019399,-9.555086,23.259371,325.385638,332.773218,0.007245,0.007299,12.227178,15.267676,NA
85,10,1142,0.000098,0.000098,15,298,2.16946,0.015077,154.506955,-28.136661,0.000322,0.000804,15.06007,8.138088,1119.72061,2112.656752,-2.224006,-0.044018,3.943648,-208.797527,425.005131,778.407784,0.031012,0.031066,9.815517,23.106968,NA
116,10,1008,0.000217,0.000217,15,299,0.981235,0.038569,177.373361,81.33871,0.000726,0.001577,13.732639,7.108099,1108.926586,1780.868215,-1.055032,-0.063689,-9.189156,131.45291,406.620686,615.28303,0.041141,0.041307,12.528216,23.08972,NA
85,15,1142,0.000088,0.000088,16,301,2.216822,0.007846,89.655564,-9.102522,0.000222,0.000897,16.789431,10.234197,23450.26142,58914.71987,-17.072019,-14.848953,-0.633186,-111.212023,828946.7602,2082422.899,1049.667922,1049.667925,15.734465,42.754972,NA
86,13,1130,0.000053,0.000053,16,303,2.164213,0.009413,178.100147,0.529959,0.00019,0.00041,14.746571,7.607389,1481.592944,5159.553282,-2.337189,-0.165515,-17.256981,189.276923,8316.609384,28612.28696,1.827839,1.827914,13.402959,56.689732,NA
86,10,1170,0.00012,0.00012,16,305,2.250301,0.012058,100.188535,-1.95461,0.000171,0.00063,8.72802,5.222323,1102.026305,1296.63435,-2.275485,-0.018992,0.025142,-7.794657,233.491609,236.064081,0.005968,0.006069,12.54894,17.267682,NA
86,13,1130,0.000065,0.000065,16,306,2.177035,0.009484,144.918728,-56.185117,0.000263,0.000698,19.190636,10.567205,1478.871926,1148.477651,-2.192407,-0.010832,3.202979,-197.055773,191.012559,102.848457,0.001471,0.001513,12.969174,14.845029,NA
85,10,907,0.000049,0.000049,16,307,1.750844,0.008848,179.82086,-15.770536,0.000167,0.000356,13.780969,7.085508,1673.193851,1765.256975,-1.777894,-0.022293,10.278685,-232.283617,254.032916,261.682336,0.005922,0.005936,11.157662,16.004216,NA
85,12,907,0.00005,0.00005,16,311,1.795504,0.006787,134.545131,-4.355925,0.000248,0.000706,24.742933,13.887846,1742.997821,2008.575496,-1.823065,-0.022698,-14.333546,-85.222789,533.22109,610.369638,0.012835,0.012868,12.513734,16.468232,NA
85,10,1170,0.000118,0.000118,16,312,2.257667,0.013616,115.802386,-13.913057,0.000244,0.000797,11.607797,6.746642,1110.57123,1058.480429,-2.27946,-0.012757,-1.345261,-161.082072,158.678234,107.239378,0.002007,0.002086,12.051432,15.683637,NA
80,10,907,0.00003,0.00003,16,313,1.75583,0.008086,271.1374,20.858647,0.000241,0.000329,23.472673,9.98178,38352.63658,78268.90175,-31.691546,-29.932919,5.456297,241.688927,1974568.081,4029699.394,3082.106599,3082.106601,13.768458,37.711289,NA
86,10,1142,0.000118,0.000118,16,314,2.159124,0.014477,123.090282,6.603799,0.000239,0.000738,10.88993,6.244963,1994.734105,2880.769921,-2.254422,-0.089095,-7.921918,34.821735,1301.955012,1869.420127,0.112293,0.112366,10.244145,15.409331,NA
85,10,880,0.000126,0.000126,16,315,1.678129,0.012134,96.07489,-13.685567,0.000119,0.000454,5.958492,3.587746,1016.697301,1039.547741,-1.694073,-0.008947,-5.541443,-136.463219,158.327633,116.109927,0.00157,0.001635,12.175426,16.426842,NA
116,10,1008,0.000147,0.000147,16,319,0.981856,0.033812,229.280192,122.69966,0.000262,0.000434,5.959979,2.792111,1731.983574,3120.510621,-1.164996,-0.173456,-14.289533,207.187842,1257.873109,2267.862971,0.246529,0.246615,10.319288,23.43241,NA
85,12,1142,0.000057,0.000057,16,320,2.259068,0.0109,192.424095,-20.337983,0.000299,0.000594,20.373236,10.214492,1387.174927,1337.593785,-2.279273,-0.015561,-11.211114,-240.777388,173.349291,136.295433,0.002623,0.002652,11.656577,15.820469,NA
85,12,907,0.000064,0.000064,17,321,1.798219,0.007222,113.202116,-2.756317,0.000175,0.000582,15.566902,9.092298,640.802539,1149.203129,-1.810373,-0.008168,5.201278,-15.511037,200.689513,280.223805,0.003513,0.003592,12.659383,23.990374,NA
86,13,1130,0.000057,0.000057,17,323,2.176923,0.007527,131.218534,-39.625698,0.000212,0.000617,18.925605,10.691789,1093.260254,1064.620632,-2.191165,-0.008883,-1.806076,-182.961621,171.069338,117.826973,0.001531,0.001589,13.298125,17.743609,NA
86,13,1130,0.000118,0.000118,17,324,2.17599,0.008828,74.58435,2.096919,0.000184,0.000853,11.466375,7.257523,918.610123,1370.027085,-2.197677,-0.014307,10.983098,9.375432,232.973178,300.601029,0.005626,0.005697,11.029454,17.964159,NA
86,13,1142,0.000052,0.000052,17,328,2.195975,0.009678,184.863754,-17.430447,0.000211,0.000437,16.033223,8.161166,1772.07121,2006.003446,-2.228129,-0.025733,-14.093347,-227.176673,442.278073,507.546547,0.012002,0.012018,14.458518,21.849514,NA
85,10,1170,0.000139,0.000139,17,331,2.265232,0.013704,98.481572,-25.741929,0.000186,0.000697,8.32559,4.992015,3007.458965,2322.656664,-2.325359,-0.052663,-11.820292,-127.924631,537.190146,432.764864,0.018049,0.018053,11.300455,10.887167,NA
85,13,830,0.000092,0.000092,17,332,1.631555,0.007736,84.405196,0.576821,0.000238,0.001007,17.816255,11.001288,15155.77852,18586.73054,-3.012568,-1.379691,-7.758526,87.479269,364725.7259,447619.2526,66.394834,66.394854,13.391099,17.616068,NA
85,13,1130,0.000087,0.000087,17,334,2.185259,0.009869,113.504364,7.460378,0.00019,0.00063,12.35502,7.211892,2693.050693,2779.456324,-2.236131,-0.048732,0.649641,34.921507,1349.232871,1423.582972,0.047802,0.047833,13.142634,14.602022,NA
86,10,1170,0.000142,0.000142,17,335,2.247143,0.015238,107.428478,5.921,0.000391,0.001362,16.219735,9.574477,2864.42763,3626.933747,-2.390049,-0.13359,-4.537343,-155.407211,1882.746851,2424.003331,0.174565,0.174594,10.138683,15.312295,NA
85,10,880,0.000125,0.000125,17,337,1.685509,0.009805,78.451222,-11.240316,0.000149,0.000669,8.601917,5.338185,1646.873139,2048.734936,-1.721355,-0.03005,-1.530111,-56.021654,563.646229,691.195827,0.019016,0.019064,11.746291,16.098109,NA
85,10,1142,0.000133,0.000133,17,338,2.199195,0.013073,98.622771,1.189003,0.000181,0.000675,8.472595,5.084517,1565.370025,2159.331121,-2.249804,-0.043873,0.166498,-8.532239,624.044735,842.629769,0.03249,0.032558,10.666721,15.578734,NA
116,10,1008,0.000159,0.000159,17,339,0.983467,0.035614,224.474936,108.612087,0.000227,0.000384,4.88757,2.308098,1353.542437,2430.329799,-1.102052,-0.109178,-12.474982,184.012775,671.755882,1187.666406,0.102987,0.103093,10.351537,22.551224,NA
85,15,1170,0.00014,0.00014,17,340,2.277136,0.007721,55.058758,-21.538436,0.000143,0.000856,9.598264,5.660426,6751.961992,6114.155422,-2.478783,-0.199817,10.479726,-134.800069,9287.051772,8554.648379,0.552915,0.552914,12.241762,12.941308,NA
85,18,907,0.00001,0.00001,18,342,1.770999,0.003863,390.547624,127.20779,0.000308,0.00031,65.572217,21.984878,2472.366935,3196.42861,-1.795953,-0.026115,-78.061579,610.926636,889.567233,1387.819835,0.021525,0.021529,20.801941,71.110344,NA
85,13,1130,0.000059,0.000059,18,344,2.173499,0.010008,169.926756,12.712328,0.000199,0.00045,14.342037,7.519537,3156.44075,2737.463244,-2.225594,-0.049338,1.711205,120.28015,999.098802,906.239738,0.030925,0.030933,12.888721,13.366117,NA
85,13,830,0.000136,0.000136,18,345,1.619529,0.007096,52.249228,14.20321,0.000116,0.000718,8.246588,4.970985,1495.847423,1711.728461,-1.636364,-0.012284,-10.365642,0.934865,440.572134,484.302151,0.006323,0.006357,13.91594,17.866805,NA
85,13,1130,0.00007,0.00007,18,346,2.176647,0.008038,114.125191,-17.58874,0.000202,0.000668,16.200133,9.444518,1050.151206,1602.636467,-2.198053,-0.016527,-3.760496,-138.041818,310.303255,436.365141,0.008263,0.008314,12.372245,22.031521,NA
85,14,830,0.00004,0.00004,18,348,1.612356,0.005355,133.388704,-14.128328,0.000141,0.000405,17.794071,10.009501,2396.321325,1630.206211,-1.626961,-0.011146,-3.729667,-203.69936,324.048392,188.131447,0.00213,0.002132,15.145566,14.929844,NA
85,10,880,0.000083,0.000083,18,349,1.680788,0.010851,130.335912,-10.040795,0.000302,0.000886,18.68183,10.569254,1951.03374,1695.762299,-1.706774,-0.021516,-13.015802,-156.11194,285.639183,237.529268,0.005282,0.0053,11.91308,13.575333,NA
85,10,1142,0.000117,0.000117,18,351,2.196115,0.012189,104.328527,-24.613088,0.000195,0.000695,9.990855,5.928731,1654.427939,1968.433229,-2.242111,-0.038436,11.929634,-167.638296,346.374167,410.815955,0.014865,0.014898,10.046277,14.82442,NA
85,10,1170,0.000085,0.000085,18,353,2.257623,0.011934,139.721721,-9.647737,0.000206,0.000567,11.841496,6.581713,1995.497342,1848.634666,-2.29986,-0.035254,16.102029,-110.12931,330.154907,304.260854,0.01046,0.010491,10.521955,11.954315,NA
85,15,1170,0.000053,0.000053,18,355,2.273842,0.004984,93.745822,18.344733,0.0002,0.000779,24.185103,14.612803,1513.803856,2030.957508,-2.298472,-0.022695,-10.688589,-33.186915,629.465568,823.431473,0.017323,0.01737,12.835009,18.522403,NA
86,10,1197,0.000132,0.000132,18,356,2.276044,0.015691,118.860612,-2.55498,0.000252,0.000803,10.471279,6.052331,3688.260054,3669.4486,-2.430325,-0.145816,2.307198,-124.817454,2125.117566,2175.602739,0.168219,0.168237,11.465856,13.277422,NA
86,10,1170,0.000189,0.000189,18,357,2.245639,0.01438,76.275893,-11.698421,0.000155,0.000711,6.044501,3.761106,2971.975768,2527.527632,-2.319311,-0.06703,-8.890823,-63.585595,688.089478,609.522208,0.03036,0.03038,9.790255,9.486351,NA
85,10,1142,0.000105,0.000105,18,358,2.194575,0.011016,105.391632,3.818433,0.000136,0.000483,7.773028,4.605933,1710.692594,2055.65686,-2.240853,-0.040283,-6.523883,-9.703046,526.821247,625.643845,0.022969,0.023028,10.636707,13.859223,NA
85,13,1170,0.00007,0.00007,19,361,2.258807,0.009138,131.35806,11.115358,0.000177,0.000517,13.063946,7.376776,744.232159,1706.781143,-2.285927,-0.01916,12.918749,-173.585706,355.471576,736.655083,0.015672,0.015736,12.134699,32.131155,NA
85,15,1130,0.000058,0.000058,19,364,2.191168,0.006785,117.593941,21.288581,0.000235,0.000756,22.511869,13.041293,2446.83541,1492.309603,-2.205497,-0.012616,-2.151553,22.768327,329.647243,175.01634,0.002395,0.002413,14.239108,12.024002,NA
85,13,1130,0.000108,0.000108,19,365,2.17153,0.0082,75.751318,-7.685841,0.00015,0.000689,10.177937,6.37982,4354.190889,4878.735685,-2.318741,-0.141451,23.102248,-67.054152,6106.722981,6915.934956,0.3956,0.395625,12.048573,14.302093,NA
85,18,1130,0.000047,0.000047,19,366,2.196067,0.005421,115.509663,-8.544274,0.000163,0.000533,19.439309,11.305158,3410.615108,1199.833954,-2.200907,-0.006187,-24.792123,2.762209,606.469066,116.199993,0.000743,0.000769,22.342436,14.895745,NA
85,10,880,0.000066,0.000066,19,367,1.683564,0.009722,146.71284,-20.688068,0.000151,0.000395,10.767432,5.905847,2595.936491,2137.977265,-1.721288,-0.032977,-5.193964,-221.37888,347.886614,292.983709,0.008182,0.008177,10.776985,12.208678,NA
85,16,1170,0.000051,0.000051,19,369,2.290859,0.00935,182.048101,12.615744,0.000276,0.000583,21.684893,11.099682,3943.480351,2952.239885,-2.333023,-0.042487,2.176916,199.07516,951.630366,759.063364,0.02059,0.020577,13.535297,13.405637,NA
85,20,880,0,0.000006,19,370,1.771448,0.012993,2201.781306,-126.902047,0.027479,0.027372,2780.912592,47.056261,2875.10322,1396.370486,-1.789512,-0.005014,-6.566393,-475.420802,499.137645,112.584707,0.000495,0.000494,22.910835,22.52871,NA
85,10,1142,0.000126,0.000126,19,371,2.202321,0.012567,99.986849,0,0.000188,0.000694,9.199803,0.1475,1889.234386,2171.324909,-2.256196,-0.0446,3.188266,-146.288428,540.816573,628.435346,0.024192,0.024228,11.917883,16.591322,NA
85,10,760,0.000075,0.000075,19,372,1.476885,0.008343,111.912857,-11.193389,0.000143,0.00048,10.966063,6.41943,2397.828491,2757.083964,-1.526587,-0.045756,12.596363,-107.250929,1066.433807,1248.546555,0.039788,0.039812,11.497387,15.068232,NA
85,10,1170,0.00016,0.00016,19,374,2.230301,0.014279,88.967142,-18.075533,0.000191,0.000777,7.923733,4.823886,2897.52601,5453.011563,-2.538817,-0.298734,-17.599614,-103.178837,7999.077728,15003.5673,1.632966,1.63304,10.304025,21.014364,NA
86,10,1197,0.000215,0.000215,19,375,2.279912,0.015888,73.852406,-8.873245,0.000187,0.000878,6.502013,4.083123,716.330456,1063.024867,-2.304003,-0.014228,-0.896676,-85.042071,149.019675,166.372674,0.003762,0.003885,11.090836,18.783508,NA
89,10,821,0.000087,0.000087,19,376,1.57068,0.012671,145.174368,17.17462,0.000121,0.000321,6.629078,3.646617,1458.813253,1822.873505,-1.602347,-0.027089,0.781918,97.167398,424.189224,513.706783,0.014094,0.014149,12.434391,17.897366,NA
85,13,830,0.000048,0.000048,19,377,1.631365,0.006554,137.108684,-18.663362,0.000164,0.000459,17.043268,9.520307,5319.068383,7766.791536,-1.85666,-0.221372,10.26682,-192.995761,23419.71082,34351.47636,1.949305,1.94932,13.980212,25.465613,NA
123,10,1142,0.000556,0.000556,19,378,0.92121,0.048737,87.646804,-3.292187,0.000153,0.000629,1.845105,1.131026,11331.20789,23553.04124,-12.773586,-11.838105,-9.465311,-27.72477,789586.5841,1640692.088,1648.746768,1648.746987,10.689128,22.360575,NA
86,10,1170,0.000178,0.000178,19,379,2.251882,0.013083,73.645203,-6.597939,0.000184,0.000863,7.725861,4.875497,7012.867997,11987.99244,-3.640042,-1.378349,3.296295,-5.227392,99605.16812,170181.724,39.075884,39.075967,11.307653,19.358321,NA
123,10,1170,0.000411,0.000411,19,380,0.946015,0.052681,128.210813,73.348768,0.000217,0.000647,2.754553,1.565726,6330.241779,11250.80845,-3.897111,-2.937852,-9.914085,88.237732,69565.06201,123584.0209,64.434369,64.434534,10.260816,19.419213,NA
85,10,760,0.000088,0.000088,20,383,1.478183,0.009367,106.561462,-4.657884,0.000121,0.000423,8.108669,4.794349,2647.887737,2299.31082,-1.512539,-0.031935,2.349288,-42.594436,625.066851,561.417551,0.014501,0.014518,10.921674,10.767791,NA
85,10,1170,0.000154,0.000154,20,384,2.228164,0.015571,101.056273,-15.482157,0.000144,0.000529,5.732641,3.421449,836.663743,1114.847302,-2.250528,-0.014387,-14.102569,-105.105328,163.223053,168.895947,0.003669,0.003773,11.684238,18.470129,NA
89,10,760,0.000152,0.000152,20,386,1.444252,0.009715,63.831252,-5.29446,0.000181,0.000936,9.586969,6.271789,1716.000633,1727.225564,-1.474088,-0.024165,-1.440874,-26.155031,437.226094,428.968258,0.010807,0.010862,14.091888,16.400124,NA
108,13,1130,0.00011,0.00011,20,387,1.461838,0.022126,201.528689,75.700148,0.000735,0.001394,24.938286,12.300559,848.113969,2559.086686,-1.553754,-0.083469,-14.617898,111.026236,1446.2595,4125.594499,0.264178,0.264376,15.102424,48.640443,NA
85,10,821,0.00006,0.00006,20,388,1.601869,0.009269,155.589667,-9.305694,0.000118,0.000293,9.008085,4.856854,2178.547405,1939.015045,-1.630296,-0.023259,-16.661363,-167.796548,341.696145,305.376486,0.006605,0.006615,11.252327,12.985485,NA
73,10,1142,0.000008,0.000008,20,389,2.055699,0.004101,486.73811,159.024772,0.000573,0.000532,117.778878,32.994741,115.2248,4.44809,-2.058012,-0.000159,111.233968,64.956532,1618675.035,18241.13336,0.000139,1.736532,94.805453,41.259209,NA
89,13,1130,0.0001,0.0001,20,390,2.146984,0.011501,114.471886,8.751958,0.000149,0.00049,8.328894,4.853017,60434.95499,80051.45175,-55.415762,-53.262162,-8.152925,26.492351,1138314.146,1507807.418,2006.347952,2006.347954,13.966588,18.581469,NA
85,10,1170,0.000182,0.000182,20,391,2.230493,0.015656,85.873423,-14.413841,0.000155,0.000646,5.770876,3.532783,1398.572123,1984.321,-2.278116,-0.039116,-9.73147,-72.956004,455.091908,625.182154,0.023201,0.023267,10.10889,15.74493,NA
85,10,821,0.000164,0.000164,20,392,1.601914,0.008442,51.321199,-9.198951,0.000188,0.001135,10.592673,7.012117,1637.21916,1702.793613,-1.623699,-0.018452,-8.73769,-62.428561,335.899213,338.13864,0.006596,0.006631,11.438521,13.925269,NA
86,10,1143,0.000179,0.000179,20,393,2.189106,0.014934,83.607609,1.771079,0.00019,0.000811,7.355364,4.549288,982.765124,1539.28708,-2.222169,-0.025264,-5.78559,-33.305256,313.913659,442.297668,0.01332,0.013424,11.749557,19.809207,NA
85,10,1130,0.000086,0.000086,20,394,2.165865,0.013907,161.526499,-38.464943,0.000304,0.000726,15.595035,8.314604,1550.002789,1918.693779,-2.210687,-0.034793,-9.135918,-172.387761,349.295803,427.819129,0.014363,0.0144,10.716983,16.476197,NA
90,10,1197,0.000119,0.000119,20,395,2.229456,0.021498,180.114375,28.823684,0.000197,0.000421,6.720321,3.45385,1232.389337,1407.077482,-2.268967,-0.03203,-14.947099,109.724006,207.198597,210.96281,0.008383,0.008479,10.663672,14.797819,NA
85,10,1170,0.000089,0.000089,20,398,2.23045,0.012092,135.722311,-1.005786,0.00022,0.000621,12.345191,6.913779,903.471025,1381.116812,-2.258236,-0.020744,-7.137974,28.250206,222.293533,294.30965,0.007951,0.008047,10.379301,17.286033,NA
123,10,1142,0.000363,0.000363,20,399,0.909303,0.050723,139.728868,77.049342,0.000503,0.001383,6.791026,3.778145,1867.833543,3898.615255,-1.25501,-0.331765,-7.700504,90.480341,3302.715107,6807.610972,1.145283,1.145478,10.818201,24.06174,NA
85,10,877,0.000124,0.000124,20,400,1.699042,0.009732,78.378814,-3.862984,0.000115,0.000514,6.644438,4.157121,1049.479858,1009.552696,-1.712573,-0.00814,0.334163,-56.96496,170.817159,117.029736,0.001461,0.001533,12.52638,15.872188,NA
108,13,1130,0.000064,0.000064,21,402,1.459656,0.024521,381.621385,126.554315,0.000724,0.00074,24.250925,8.284165,2110.731185,2448.317209,-1.538898,-0.078765,-12.936697,263.063148,589.044866,716.493203,0.043517,0.043527,12.94632,20.946063,NA
90,10,1197,0.000202,0.000202,21,405,2.226487,0.022262,109.964101,-7.772439,0.000291,0.000994,8.328765,4.893376,971.913379,1341.129512,-2.268559,-0.027773,-12.433982,-55.928881,200.460897,238.872453,0.008753,0.008875,10.237301,15.954101,NA
108,10,1197,0.000095,0.000095,21,406,1.470868,0.029826,313.749639,82.778719,0.001118,0.001324,30.096497,11.742794,4689.715829,6014.349292,-2.237677,-0.756195,-12.516096,338.141448,6475.103241,8520.46485,2.120823,2.1208,12.628778,25.84208,NA
85,10,877,0.000109,0.000109,21,407,1.697072,0.008851,81.248558,-10.419123,0.000124,0.000539,7.995585,4.943332,1026.230795,1002.490673,-1.710112,-0.008317,2.611279,-82.751226,158.199947,108.973417,0.001398,0.001468,11.874883,15.308281,NA
90,13,1130,0.000118,0.000118,21,408,2.134368,0.012767,108.635809,-20.229752,0.000177,0.000609,8.772434,5.165334,1953.963126,1825.898159,-2.169165,-0.031016,-4.726766,-122.47682,341.646211,316.3119,0.009665,0.009695,11.396657,13.230996,NA
89,10,760,0.000087,0.000087,21,409,1.440305,0.009886,113.093829,-29.98336,0.000114,0.00038,7.411583,4.329736,1948.406174,1485.387529,-1.464838,-0.019116,-22.300096,-124.232794,258.547873,173.857561,0.003732,0.003761,12.640896,13.007484,NA
90,10,831,0.000055,0.000055,21,410,1.573192,0.013459,244.830276,25.24105,0.000189,0.000288,10.897132,4.903102,8725.493665,14904.88857,-3.435797,-1.856415,-7.791523,204.147022,185156.9526,316527.5298,78.762837,78.762885,15.278244,33.060123,NA
85,10,1170,0.000098,0.000098,21,411,2.226938,0.014837,151.055205,-15.657369,0.000267,0.00068,12.582517,6.843905,1357.659373,1901.256162,-2.27245,-0.036801,-17.002718,-100.252642,423.722063,572.76858,0.020739,0.020806,10.978452,17.356223,NA
85,10,877,0.000097,0.000097,21,412,1.676042,0.009324,95.70458,-22.078622,0.000133,0.000509,8.65951,5.215386,475.987229,1044.491979,-1.68748,-0.007877,-11.110638,-114.692365,173.74533,276.370091,0.003672,0.003774,13.605308,31.187718,NA
85,10,821,0.000098,0.000098,21,413,1.598258,0.00969,99.184548,5.301688,0.000134,0.000498,8.491516,5.089438,1389.239341,1689.4093,-1.62127,-0.019053,-6.541186,22.31643,356.690025,412.646508,0.008491,0.00854,11.471586,15.547316,NA
89,10,877,0.000139,0.000139,21,414,1.638783,0.011743,84.774888,1.606328,0.000147,0.00062,7.261041,4.479462,1123.976821,1656.866796,-1.67116,-0.025889,2.135202,-21.723493,330.623992,451.230224,0.013019,0.013097,10.602906,16.846507,NA
86,10,1143,0.000206,0.000206,21,415,2.187372,0.014195,68.963877,-1.375113,0.000209,0.001022,7.804825,5.040463,1334.416006,1542.171398,-2.220269,-0.026913,-4.330655,-38.347044,275.859703,296.361777,0.009241,0.009318,10.980706,14.578021,NA
85,10,1170,0.000123,0.000123,21,417,2.224756,0.01383,112.063237,-6.287384,0.000185,0.000621,8.559913,5.00997,1549.127894,1507.327116,-2.258229,-0.025591,6.546369,-132.482921,240.665539,214.993868,0.006333,0.006384,11.623466,14.42701,NA
85,10,1170,0.000082,0.000082,21,418,2.226322,0.015971,194.270696,20.834667,0.00025,0.000491,11.625669,5.807115,3663.053492,10215.20087,-3.317606,-1.081713,-19.85392,104.359479,60712.97184,168838.5873,35.711202,35.711314,11.411089,34.228842,NA
123,10,1142,0.000292,0.000292,21,419,0.906696,0.049883,171.032426,103.464348,0.000331,0.000746,4.794332,2.515191,1866.702868,3402.762352,-1.163243,-0.245121,-9.41573,133.476043,2064.190361,3733.940446,0.52853,0.528682,11.148985,23.030294,NA
106,19,760,0.000024,0.000024,21,420,1.142293,0.006251,261.485579,-101.604799,0.000242,0.000346,30.413507,13.302008,506.965183,790.411428,-1.149648,-0.002677,-4.727521,-249.960681,200.837543,184.532289,0.000954,0.00104,23.503889,43.653774,NA
102,10,877,0.000124,0.000124,22,421,1.311733,0.018769,151.68059,-38.686216,0.000172,0.000437,6.426444,3.492151,2681.554163,2525.739518,-1.403607,-0.080784,1.577603,-179.738951,696.848762,686.370586,0.041289,0.041298,12.474563,15.007941,NA
