"G1","G2","C","A","Bx","By","Bz","Error_G1","Error_G2","Error_C","Error_A","Error_Bx","Error_By","Error_Bz","MSE","Laser_Power","Laser_Detuning","Temp","PP"
131.17,547.13,0.03904,0.11138,21.029,9.4677,29.411,2.956,22.829,3.7288e-08,2.0507e-07,1.8035,1.8033,6.311,4.08e-05,781.812829,-8.999794,119.768001,2.8899
85.607,236.88,0.052285,0.078524,-15.055,-0.16315,-259.85,1.2352,6.3736,8.0131e-09,6.4802e-08,1.2213,1.218,1.9834,1.3582e-05,685.268089,9.698143,119.989184,1.6649
96.739,904.67,0.041394,0.11266,23.661,3.898,429.69,0.26231,13.529,4.9016e-09,2.9745e-08,0.2347,0.23467,7.3469,5.4635e-06,781.812829,-8.999794,120.155052,2.4228
100.09,915.54,0.041556,0.1141,23.795,4.0638,416.24,0.27184,13.49,5.0922e-09,2.8962e-08,0.22926,0.22923,6.9025,5.4665e-06,781.812829,-8.999794,120.525076,2.3671
91.197,940.26,0.038378,0.1124,20.499,3.0005,392,0.23722,15.907,4.5753e-09,3.1067e-08,0.22942,0.2294,7.3948,5.3366e-06,781.812829,-8.999794,120.595627,2.7668
94.062,924.9,0.04027,0.11333,22.124,2.2893,431.59,0.25969,15.134,4.988e-09,3.1349e-08,0.23918,0.23915,8.1702,5.6412e-06,781.812829,-8.999794,120.718087,2.5204
83.253,175.35,0.038796,0.033343,36.239,19.173,-41.871,11.188,36.996,1.0291e-08,7.6882e-08,8.7188,8.5967,8.5283,1.7216e-05,352.879774,-14.373361,120.740145,1.4483
89.012,923.03,0.039459,0.11214,22.055,2.6844,438.01,0.23534,15.419,4.5863e-09,3.1943e-08,0.2364,0.23637,8.5781,5.4716e-06,781.812829,-8.999794,120.955134,2.5731
87.093,929.81,0.039035,0.11185,21.569,3.4674,422.23,0.23508,16.691,4.624e-09,3.3827e-08,0.24431,0.24428,8.7472,5.6342e-06,781.812829,-8.999794,120.963074,2.5096
94.784,954.92,0.039326,0.11366,21.031,4.0205,415.06,0.24942,15.728,4.7787e-09,2.9192e-08,0.22284,0.22282,7.81,5.2863e-06,781.812829,-8.999794,120.996539,2.5367
85.219,957.76,0.037411,0.11245,20.229,3.0079,360.28,0.21312,17.885,4.2942e-09,3.3479e-08,0.22821,0.22819,7.3757,5.3317e-06,781.812829,-8.999794,121.033429,2.5666
84.502,943.03,0.037178,0.1115,19.63,2.1264,362.72,0.20149,16.509,4.0235e-09,3.2251e-08,0.2209,0.22088,6.9565,5.0769e-06,781.812829,-8.999794,121.043472,2.6721
93.131,985.15,0.039401,0.1142,21.424,4.056,431.14,0.2652,18.739,5.1465e-09,3.127e-08,0.2365,0.23647,9.6269,5.6639e-06,781.812829,-8.999794,121.048877,2.4751
84.756,956.5,0.038226,0.11159,20.912,3.8888,413.85,0.21991,18.03,4.3615e-09,3.3075e-08,0.23415,0.23412,8.9945,5.381e-06,781.812829,-8.999794,121.10202,2.7378
90.104,945.52,0.038777,0.11205,20.266,3.5852,414,0.2385,16.468,4.5959e-09,3.1265e-08,0.23269,0.23267,8.2489,5.3783e-06,781.812829,-8.999794,121.202033,2.6158
89.974,951.34,0.039127,0.11284,21.316,3.5918,432.01,0.24502,17.047,4.7787e-09,3.1975e-08,0.23712,0.23709,9.0644,5.555e-06,781.812829,-8.999794,121.216899,2.5663
85.353,945.05,0.037462,0.11149,19.749,3.82,374.2,0.21152,16.926,4.1913e-09,3.2629e-08,0.22731,0.22729,7.4053,5.2191e-06,781.812829,-8.999794,121.273111,2.5396
83.918,956.53,0.037383,0.11149,19.647,2.6128,389.44,0.21443,18.272,4.2823e-09,3.3717e-08,0.2336,0.23358,8.3646,5.3646e-06,781.812829,-8.999794,121.273677,2.663
93.656,1005.9,0.039602,0.11426,20.906,2.2266,432.89,0.28081,20.7,5.409e-09,3.1849e-08,0.24373,0.24371,10.509,5.8405e-06,781.812829,-8.999794,121.311302,2.631
90.859,919.73,0.040375,0.11329,22.399,1.9974,429.76,0.23843,14.844,4.6857e-09,3.1677e-08,0.23307,0.23304,8.0223,5.5031e-06,781.812829,-8.999794,121.514414,2.4519
20.783,262.56,0.027286,0.0046272,8.0745,10.951,-61.735,4.1412,513.49,3.0103e-10,2.5153e-08,25.843,26.174,142.21,1.095e-06,192.79788,-3.428722,121.628996,0.5015
28.879,429.32,0.026346,0.0017129,25.894,19.264,8.722,34.711,5238.8,3.2375e-10,2.2066e-08,192.1,188.43,1522.5,1.0592e-06,152.148215,-2.053061,121.88339,0.36155
94.546,403.76,0.038481,0.10846,20.218,4.998,196.39,2.1583,20.369,3.1205e-08,2.9389e-07,2.2518,2.2505,6.9634,4.8654e-05,781.812829,-8.999794,122.564817,3.3612
0.07672,0.28053,0.031185,0.079243,9.613,68.864,-433.4,299480,4003700,1.0757e-07,2.111e-06,23.432,27.593,35.482,0.00027289,589.760265,-10.198261,123.343043,4.575
19.483,535.27,0.029426,0.019355,8.5551,3.7514,45.347,0.19769,104.32,3.2426e-10,4.2976e-08,1.6776,1.6614,29.528,1.2355e-06,358.864187,-5.525646,123.539827,0.88561
23.298,522.97,0.037382,0.10029,11.217,6.4315,-1070.2,0.41578,53.18,8.1944e-09,1.9705e-07,1.0428,1.0383,251.53,1.984e-05,781.812829,-8.999794,123.76804,3.5004
10.172,205.57,0.034313,0.081948,-11.251,4.8127,-481.96,0.066061,25.277,2.803e-09,3.0415e-07,0.96914,0.92525,13.288,1.1988e-05,769.141005,0.015937,128.785675,2.6719
