"Temperature (C) ","Detuning (GHz) ","Laser Power (uW) ","Cost filtered (V/nT)","Cost unfiltered (V/nT)","Loop","Run_number","C(1D)","A(1D)","G(1D)","By(1D)","Error C(1D)","Error A(1D)","Error G(1D)","Error By(1D)","G1(2D)","G2(2D)","C(2D)","A(2D)","Bx(2D)","Bz(2D)","Error G1(2D)","Error G2(2D)","Error C(2D)","Error A(2D)","Error Bx(2D)","Error Bz(2D)","NA"
"125.000000","10.000000","537.500000","0.000000","NaN","3.000000","94.000000","0.000000","0.000000","0.000000","0.000000","NaN","NaN","NaN","NaN","199303.193121","188848.110295","-21817.268698","-21816.581772","-8.537131","-270.262166","445290.710366","421662.902790","97417.872313","97417.872307","12.978269","17.395175",NA
"125.000000","10.000000","550.000000","0.009160","0.009160","3.000000","95.000000","0.346567","0.977624","106.722735","-19.842093","0.004392","0.015376","2.831496","1.672944","125601.678827","119451.713814","-9017.217138","-9016.509419","-10.118129","-275.975676","NaN","NaN","NaN","NaN","12.799306","17.398058",NA
"125.000000","10.000000","562.500000","0.000000","NaN","3.000000","96.000000","0.000000","0.000000","0.000000","0.000000","NaN","NaN","NaN","NaN","85669.701822","83420.142053","-4567.491826","-4566.756558","-9.064014","-279.055864","1223201.334438","1191273.963517","130421.588922","130421.588765","12.743460","17.839780",NA
"125.000000","10.000000","575.000000","0.010182","0.010182","3.000000","97.000000","0.364958","1.089876","107.038661","-20.037233","0.004010","0.014002","2.321103","1.370614","117359.935450","122678.665572","-10444.527727","-10443.759820","3.152260","-273.677819","810056.091168","846770.017134","144167.944611","144167.944591","12.390442","18.445104",NA
"125.000000","10.000000","587.500000","0.009715","0.009715","3.000000","98.000000","0.371232","1.092305","112.434621","-17.247528","0.005053","0.016915","2.965938","1.734445","45023.090460","44722.597058","-1390.379131","-1389.593554","-8.428069","-285.667119","2191767.875763","2178479.072657","135346.235974","135346.234023","12.901229","18.666905",NA
"125.000000","10.000000","600.000000","0.010044","0.010044","3.000000","99.000000","0.373958","1.131350","112.637939","-19.964945","0.004072","0.013610","2.308982","1.349764","143306.769631","154961.318630","-17497.343760","-17496.532103","-2.705455","-270.757857","472006.984480","510266.131221","115222.710950","115222.710946","12.037964","18.438096",NA
"125.000000","10.000000","612.500000","0.009906","0.009906","3.000000","100.000000","0.386959","1.150798","116.174648","-20.601091","0.005131","0.016693","2.888908","1.677919","26069.473220","25835.557077","-489.828623","-488.999925","-10.010354","-289.299858","500145.326401","496587.507314","18785.436595","18785.434078","12.751906","18.528501",NA
"125.000000","10.000000","625.000000","0.010419","0.010419","3.000000","101.000000","0.386274","1.218061","116.908375","-19.496802","0.004181","0.013528","2.228658","1.292691","142835.511677","147818.589845","-16236.182278","-16235.335460","12.744845","-274.865131","641732.657514","664034.021508","145860.488735","145860.488720","13.167119","19.428003",NA
"125.000000","10.000000","637.500000","0.000000","NaN","3.000000","102.000000","0.000000","0.000000","0.000000","0.000000","NaN","NaN","NaN","NaN","69794.330677","75199.266482","-4354.764114","-4353.888943","5.646933","-274.328063","890952.980676","960102.440710","111167.822313","111167.822204","12.532908","19.250693",NA
"125.000000","10.000000","650.000000","0.010557","0.010557","3.000000","103.000000","0.407306","1.282141","121.452651","-18.666602","0.005425","0.016968","2.780429","1.599293","27618.844446","28008.830056","-632.651886","-631.753245","-12.525418","-292.302016","615214.192552","624875.558194","28172.760823","28172.758317","12.313049","18.397366",NA
"125.000000","10.000000","662.500000","0.000000","NaN","3.000000","104.000000","0.000000","0.000000","0.000000","0.000000","NaN","NaN","NaN","NaN","43259.138644","49672.736477","-2063.953812","-2063.011978","4.315627","-295.258396","NaN","NaN","NaN","NaN","12.169436","20.707104",NA
"125.000000","10.000000","675.000000","0.000000","NaN","3.000000","105.000000","0.000000","0.000000","0.000000","0.000000","NaN","NaN","NaN","NaN","57687.928880","65751.295760","-3768.753867","-3767.793060","0.895519","-299.391611","NaN","NaN","NaN","NaN","11.738112","19.980961",NA
"125.000000","10.000000","687.500000","0.000000","NaN","3.000000","106.000000","0.000000","0.000000","0.000000","0.000000","NaN","NaN","NaN","NaN","51062.746731","58638.617381","-3073.332407","-3072.343762","2.696061","-295.193900","1085744.936595","1247190.187899","130676.845925","130676.845626","11.736923","19.973886",NA
"125.000000","10.000000","700.000000","0.010879","0.010879","3.000000","107.000000","0.440318","1.408934","129.512985","-18.577142","0.005290","0.015607","2.515985","1.425646","29468.720267","34446.611162","-1086.222635","-1085.203692","3.169656","-304.082653","1060785.550609","1241048.698826","78169.957189","78169.955722","11.662727","20.535095",NA
"125.000000","10.000000","712.500000","0.010798","0.010798","3.000000","108.000000","0.435708","1.412886","130.849679","-15.951481","0.006962","0.020345","3.311959","1.871959","4801.999315","5450.884372","-27.876087","-26.853368","7.349094","-299.758140","5087.988283","5955.161507","57.900361","57.898761","12.995605","21.972757",NA
"125.000000","10.000000","725.000000","0.000000","NaN","3.000000","109.000000","0.000000","0.000000","0.000000","0.000000","NaN","NaN","NaN","NaN","41650.231018","49960.723118","-2397.415270","-2396.353167","2.419464","-302.572504","1234425.580667","1481306.045389","142079.147618","142079.147139","11.672094","21.032341",NA
"125.000000","10.000000","737.500000","0.011741","0.011741","3.000000","110.000000","0.450858","1.547989","131.842073","-17.583672","0.006330","0.018369","2.754638","1.554068","8500.874514","10493.789500","-108.376897","-107.288159","3.634096","-310.226421","33549.672370","41767.016378","851.160216","851.159038","11.870874","22.296659",NA
"125.000000","10.000000","750.000000","0.011564","0.011564","3.000000","111.000000","0.458286","1.554627","134.432220","-22.441207","0.006389","0.018209","2.784586","1.563373","4719.419955","5424.459880","-29.434164","-28.343447","7.629134","-305.573258","4818.089532","5713.159759","58.911735","58.910114","12.573082","21.741684",NA
"125.000000","10.000000","762.500000","0.011959","0.011959","3.000000","112.000000","0.457449","1.632476","136.506126","-14.817884","0.007383","0.020739","3.077734","1.721139","3451.084165","3944.183379","-16.521929","-15.404676","10.730419","-308.327851","1920.073926","2310.296124","17.599261","17.597795","12.889067","22.191761",NA
"125.000000","10.000000","775.000000","0.011896","0.011896","3.000000","113.000000","0.475130","1.637396","137.639267","-17.496398","0.007205","0.020083","3.001794","1.675099","10094.719613","12000.753155","-148.583976","-147.429488","9.493925","-310.031121","49948.255934","59794.114644","1465.192967","1465.191287","12.093010","21.862866",NA
"125.000000","10.000000","787.500000","0.012051","0.012051","3.000000","114.000000","0.476018","1.658638","137.630076","-15.499610","0.006294","0.017545","2.588641","1.444557","3144.621569","3771.109456","-16.362760","-15.177652","5.721800","-311.958536","1659.104284","2094.690348","16.425102","16.424089","12.426782","22.569988",NA
"125.000000","10.000000","800.000000","0.012320","0.012320","3.000000","115.000000","0.483545","1.753784","142.348184","-17.265384","0.006374","0.017207","2.503141","1.384405","6366.849855","7882.734735","-67.861773","-66.652026","6.265521","-315.098676","14304.182040","17974.875881","302.151742","302.150454","12.025638","22.829754",NA
"125.000000","10.000000","812.500000","0.011921","0.011921","3.000000","116.000000","0.497004","1.742484","146.168592","-18.547461","0.007310","0.019238","2.910941","1.598266","2819.782298","3359.480497","-13.683434","-12.452245","6.310035","-318.625356","1159.004651","1467.610586","10.524421","10.523402","12.326821","22.449555",NA
"125.000000","10.000000","825.000000","0.011992","0.011992","3.000000","117.000000","0.497825","1.750297","145.956798","-18.574769","0.007310","0.019265","2.896773","1.591131","2340.232658","2964.240186","-11.553806","-10.272307","2.199080","-324.794871","805.847768","1086.883762","7.238265","7.238058","11.931173","23.239093",NA
"125.000000","10.000000","837.500000","0.012215","0.012215","3.000000","118.000000","0.499639","1.831613","149.948380","-16.335141","0.008185","0.021011","3.122337","1.701932","2460.206352","3028.152994","-11.995177","-10.702278","5.675858","-326.004459","855.992472","1124.696222","7.641944","7.641344","12.174967","23.118895",NA
"125.000000","10.000000","850.000000","0.011774","0.011774","3.000000","119.000000","0.514224","1.806845","153.454510","-18.996019","0.007474","0.018755","2.908174","1.574560","2054.413437","2637.533152","-9.829613","-8.496053","1.952600","-328.196378","586.310721","802.454236","4.921529","4.921734","11.920276","23.556331",NA
"125.000000","10.000000","862.500000","0.011776","0.011776","3.000000","120.000000","0.534701","1.866232","158.471943","-16.346526","0.008489","0.020631","3.225080","1.729234","3119.020344","3946.621096","-20.907474","-19.542301","0.089137","-333.871729","1579.021231","2100.554332","20.320985","20.320109","10.613116","21.146430",NA
"125.000000","10.000000","875.000000","0.011900","0.011900","3.000000","121.000000","0.532831","1.883320","158.265717","-19.134635","0.008679","0.021120","3.266181","1.752011","2018.686007","2535.939810","-9.823900","-8.419639","-3.012167","-360.051198","438.498374","595.290285","3.736144","3.735747","10.789185","22.000388",NA
"125.000000","10.000000","887.500000","0.012335","0.012335","3.000000","122.000000","0.539606","1.936945","157.029509","-17.855711","0.009070","0.022244","3.312022","1.780845","2447.203265","2895.099311","-12.239653","-10.839329","-10.342156","-354.524667","630.586167","809.101393","5.783378","5.782006","11.130780","21.323762",NA
"125.000000","10.000000","900.000000","0.012286","0.012286","3.000000","123.000000","0.538494","1.969715","160.325406","-16.253205","0.008459","0.020319","3.053938","1.631582","2418.669517","3277.181560","-15.652828","-14.203155","2.420921","-349.264981","944.204815","1358.719392","11.407516","11.407437","10.815835","23.576941",NA
"70.000000","10.000000","887.500000","0.000283","0.000283","1.000000","124.000000","3.099266","0.100586","355.742051","-13.669392","0.000413","0.000435","3.318440","1.168579","4485.520741","2880.457922","-3.857378","-0.688551","10.183200","-677.465203","181.143468","108.833474","0.044377","0.044301","6.046221","12.889551",NA
"71.375000","10.000000","887.500000","0.000407","0.000407","1.000000","125.000000","3.137808","0.129360","317.523587","-2.679064","0.000543","0.000630","3.361842","1.290326","119.380073","347.618806","-3.250238","-0.014656","-4.351337","-485.995940","99.738817","112.344744","0.005602","0.008528","20.060223","37.983837",NA
"72.750000","10.000000","887.500000","0.000497","0.000497","1.000000","126.000000","3.182357","0.158511","318.959351","-8.297804","0.000552","0.000639","2.794435","1.069188","73.664646","298.801090","-3.307522","-0.012925","-3.750258","-462.674439","76.233792","116.333010","0.006078","0.009321","17.885396","35.644999",NA
"74.125000","10.000000","887.500000","0.000552","0.000552","1.000000","127.000000","3.218659","0.176771","320.492171","-11.661726","0.001181","0.001360","5.357331","2.042935","0.479257","59.586190","-3.358978","-0.000578","-5.042704","-448.556229","12.474730","520.038382","0.006504","0.010058","15.868628","40.570978",NA
"75.500000","10.000000","887.500000","0.000625","0.000625","1.000000","128.000000","3.257527","0.205602","328.794156","-16.240543","0.001218","0.001371","4.764241","1.783532","0.002513","11.411869","-3.420467","-0.000023","-4.929546","-469.151563","1.887134","2857.303617","0.007927","0.011590","14.978696","48.072978",NA
"76.875000","10.000000","887.500000","0.000000","NaN","1.000000","129.000000","0.000000","0.000000","0.000000","0.000000","NaN","NaN","NaN","NaN","0.000791","8.518155","-3.482080","-0.000014","-4.700917","-483.430731","1.083142","3888.032586","0.009272","0.012889","13.455869","54.352445",NA
"78.250000","10.000000","887.500000","0.000000","NaN","1.000000","130.000000","0.000000","0.000000","0.000000","0.000000","NaN","NaN","NaN","NaN","0.000983","8.506322","-3.538221","-0.000016","-6.141846","-446.718020","1.124194","3243.305756","0.008683","0.012492","12.102337","39.732032",NA
"79.625000","10.000000","887.500000","0.000909","0.000909","1.000000","131.000000","3.356938","0.300647","330.756267","-13.692903","0.001889","0.002113","5.052782","1.883023","1.074416","87.749483","-3.595931","-0.002051","-3.547397","-459.195249","9.585670","264.333974","0.008568","0.012290","10.174376","33.497101",NA
"81.000000","10.000000","887.500000","0.001015","0.001015","1.000000","132.000000","3.367573","0.335783","330.699738","-12.427763","0.001142","0.001278","2.735753","1.019619","86.980135","378.171134","-3.662712","-0.041803","-2.733606","-441.458858","35.377149","62.409511","0.009472","0.012589","8.897425","23.490427",NA
"82.375000","10.000000","887.500000","0.001124","0.001124","1.000000","133.000000","3.366859","0.368759","328.127091","-11.799787","0.001696","0.001912","3.697285","1.385957","140.993321","465.695892","-3.711682","-0.068483","-5.305447","-427.125518","34.725106","50.272189","0.010435","0.013096","7.543683","19.779247",NA
"83.750000","10.000000","887.500000","0.001222","0.001222","1.000000","134.000000","3.348285","0.403718","330.291359","-12.254048","0.001738","0.001947","3.462045","1.291488","233.817847","562.768183","-3.757223","-0.108396","-2.240233","-428.618487","41.167314","46.968306","0.012835","0.015411","7.580886","18.424910",NA
"85.125000","10.000000","887.500000","0.001355","0.001355","1.000000","135.000000","3.322083","0.444500","328.019956","-12.832485","0.001995","0.002250","3.608194","1.352932","305.908082","639.304553","-3.796240","-0.150035","-2.431966","-419.218450","44.205189","46.705643","0.015874","0.018320","7.395822","17.508116",NA
"86.500000","10.000000","887.500000","0.001483","0.001483","1.000000","136.000000","3.289789","0.480425","324.040079","-9.792956","0.002255","0.002571","3.768850","1.425735","384.179098","720.300385","-3.840112","-0.205238","-4.231386","-412.163399","46.980909","47.649470","0.020117","0.022406","7.205825","16.723565",NA
"87.875000","10.000000","887.500000","0.001646","0.001646","1.000000","137.000000","3.234280","0.531137","322.647301","-11.644158","0.002537","0.002904","3.834051","1.455012","495.277534","809.033905","-3.888306","-0.276441","-3.093432","-412.170484","48.687835","45.706821","0.023432","0.025377","6.727210","14.827958",NA
"89.250000","10.000000","887.500000","0.001755","0.001755","1.000000","138.000000","3.186859","0.568882","324.217147","-11.263062","0.002457","0.002800","3.468292","1.311566","515.639893","820.954988","-3.898817","-0.309984","-2.592840","-407.840628","52.009436","47.929678","0.027175","0.029343","7.033510","15.214828",NA
"90.625000","10.000000","887.500000","0.001928","0.001928","1.000000","139.000000","3.130885","0.620305","321.721624","-6.362437","0.002672","0.003066","3.456056","1.314130","529.667571","815.327080","-3.893737","-0.333749","-1.247367","-404.644326","54.227852","47.740682","0.029075","0.031510","7.213812","15.094903",NA
"92.000000","10.000000","887.500000","0.002103","0.002103","1.000000","140.000000","3.061476","0.672236","319.723401","-9.247565","0.002930","0.003382","3.495609","1.335209","555.758505","853.604593","-3.921182","-0.391736","-2.890359","-411.225143","54.494460","49.470229","0.034271","0.036681","7.149401","15.326502",NA
"93.375000","10.000000","887.500000","0.002354","0.002354","1.000000","141.000000","2.980184","0.731579","310.836566","-10.564146","0.002940","0.003486","3.214663","1.252540","657.126364","945.557559","-3.997649","-0.509550","-3.256770","-407.113973","56.191722","51.161673","0.042582","0.044616","6.787153","14.262123",NA
"94.750000","10.000000","887.500000","0.002435","0.002435","1.000000","142.000000","2.900457","0.771775","316.933184","-18.843384","0.006140","0.007147","6.375366","2.451232","721.339028","974.187809","-4.021089","-0.582330","-4.646295","-397.597807","59.240831","51.172433","0.047204","0.049246","6.786374","13.508994",NA
"96.125000","10.000000","887.500000","0.002623","0.002623","1.000000","143.000000","2.816659","0.816882","311.485060","-12.000250","0.004819","0.005702","4.719507","1.836294","806.872952","1060.763558","-4.089066","-0.715095","-5.097222","-392.818088","65.417794","58.816739","0.062680","0.064516","7.007068","13.887002",NA
"97.500000","10.000000","887.500000","0.002736","0.002736","1.000000","144.000000","2.729866","0.857250","313.327569","-15.710810","0.004371","0.005142","4.081108","1.581588","888.914754","1141.213821","-4.163732","-0.865005","-3.085749","-390.862645","70.742331","65.762904","0.080308","0.081939","7.110647","14.023309",NA
"98.875000","10.000000","887.500000","0.002858","0.002858","1.000000","145.000000","2.603346","0.895378","313.253424","-18.994983","0.007101","0.008358","6.348916","2.461191","1103.280334","1249.060601","-4.268106","-1.062387","-3.801259","-381.276415","84.254453","71.806881","0.098963","0.100155","7.438594","13.227591",NA
"100.250000","10.000000","887.500000","0.002987","0.002987","1.000000","146.000000","2.496872","0.921452","308.475627","-11.245149","0.005694","0.006800","4.938275","1.934282","1065.971260","1202.179183","-4.122642","-1.027496","-0.609910","-375.578174","87.319712","71.814054","0.098334","0.099853","7.895097","13.813734",NA
"101.625000","10.000000","887.500000","0.003164","0.003164","1.000000","147.000000","2.389771","0.942522","297.924262","-12.222165","0.004179","0.005166","3.530718","1.415692","1291.580061","1313.575090","-4.213937","-1.238711","-2.879374","-369.863564","100.179854","77.161865","0.117536","0.118493","8.029485","12.924212",NA
"103.000000","10.000000","887.500000","0.003207","0.003207","1.000000","148.000000","2.251592","0.952167","296.887849","-20.889012","0.007966","0.009887","6.660750","2.677630","1389.630101","1412.218626","-4.293098","-1.447034","0.463609","-372.155230","111.210725","90.974236","0.153810","0.154452","8.361416","13.590686",NA
"104.375000","10.000000","887.500000","0.003390","0.003390","1.000000","149.000000","2.129230","0.960953","283.451128","-22.121099","0.007854","0.010226","6.473249","2.680209","1601.086021","1516.915677","-4.393834","-1.687656","-0.488852","-369.547598","119.506131","93.936202","0.173834","0.173996","8.128212","12.453641",NA
"105.750000","10.000000","887.500000","0.003566","0.003566","1.000000","150.000000","1.990993","0.981317","275.185212","-17.512461","0.005604","0.007527","4.506211","1.899333","1663.345140","1551.887903","-4.368301","-1.797435","0.441667","-372.742797","125.354087","97.986472","0.189312","0.189324","8.304050","12.624657",NA
"107.125000","10.000000","887.500000","0.003828","0.003828","1.000000","151.000000","1.876211","1.019397","266.302157","-9.234167","0.004497","0.006255","3.465785","1.488886","1853.630273","1665.515540","-4.553068","-2.114616","-1.819736","-372.191925","135.353151","106.030341","0.227459","0.227075","8.173086","12.058326",NA
"108.500000","10.000000","887.500000","0.004191","0.004191","1.000000","152.000000","1.719755","1.049876","250.503186","-9.520350","0.004246","0.006315","3.150231","1.399957","1953.546658","1568.400535","-4.273145","-1.967450","-5.071167","-376.640979","141.795759","88.368991","0.179605","0.179165","8.735834","11.692260",NA
"109.875000","10.000000","887.500000","0.004666","0.004666","1.000000","153.000000","1.601280","1.109090","237.698606","-12.408417","0.003807","0.005999","2.651420","1.210731","1615.560798","1509.059255","-4.107922","-1.901703","-0.655952","-361.508012","122.744263","94.544642","0.197723","0.197949","8.283606","12.400143",NA
"111.250000","10.000000","887.500000","0.005139","0.005139","1.000000","154.000000","1.485520","1.155543","224.856182","-12.013297","0.002906","0.004870","1.924625","0.902804","1495.393831","1421.495147","-3.893278","-1.784579","-1.731230","-355.203677","119.321989","90.034762","0.185205","0.185891","8.550168","12.847166",NA
"112.625000","10.000000","887.500000","0.005778","0.005778","1.000000","155.000000","1.345971","1.245316","215.516734","-14.552580","0.002803","0.004924","1.709642","0.817662","1382.648677","1384.367179","-3.811970","-1.793421","-2.012035","-361.039743","115.231740","91.317650","0.194007","0.195028","8.687089","13.719860",NA
"114.000000","10.000000","887.500000","0.006302","0.006302","1.000000","156.000000","1.224861","1.322408","209.831492","-15.021389","0.003170","0.005733","1.811164","0.876414","1146.857833","1272.427885","-3.579024","-1.626426","-2.945746","-347.477801","106.759266","91.592746","0.191535","0.193721","8.903701","14.986635",NA
"115.375000","10.000000","887.500000","0.007144","0.007144","1.000000","157.000000","1.118757","1.421676","199.013532","-19.319456","0.004718","0.009041","2.481364","1.227593","1131.777807","1254.895387","-3.604847","-1.715254","-2.003661","-354.118438","105.448503","89.009053","0.197885","0.200313","8.962146","15.166901",NA
"116.750000","10.000000","887.500000","0.007701","0.007701","1.000000","158.000000","1.022727","1.502236","195.066479","-16.861165","0.005798","0.011352","2.873672","1.433039","1174.411842","1272.242757","-3.675935","-1.857644","-6.517166","-359.018861","112.220465","92.560439","0.219499","0.221918","9.391726","15.692136",NA
"118.125000","10.000000","887.500000","0.008652","0.008652","1.000000","159.000000","0.934515","1.618259","187.039121","-15.896784","0.005621","0.011510","2.562495","1.298662","1036.398075","1242.129473","-3.648164","-1.878128","0.664730","-351.934789","112.631302","104.708797","0.260587","0.264060","9.888341","17.812274",NA
"119.500000","10.000000","887.500000","0.009836","0.009836","1.000000","160.000000","0.842016","1.756284","178.548675","-18.152134","0.006480","0.013937","2.693751","1.388535","1148.239770","1349.732538","-3.992361","-2.283460","-6.268984","-367.407042","122.494265","118.168678","0.334604","0.337164","10.034251","18.323212",NA
"120.875000","10.000000","887.500000","0.010746","0.010746","1.000000","161.000000","0.770437","1.834663","170.730108","-15.199771","0.007719","0.017392","3.039272","1.591004","1209.654343","1460.138997","-4.400686","-2.753099","-5.075063","-371.478029","135.690619","143.963870","0.465222","0.467335","10.259111","19.499876",NA
"122.250000","10.000000","887.500000","0.011746","0.011746","1.000000","162.000000","0.680181","1.910316","162.640563","-17.525081","0.007859","0.018606","2.936053","1.561559","1337.228236","1799.875631","-5.814298","-4.226330","-2.194356","-378.149337","191.331701","260.456535","1.107554","1.109047","10.452470","22.813420",NA
"123.625000","10.000000","887.500000","0.012179","0.012179","1.000000","163.000000","0.610126","1.906864","156.567730","-21.335359","0.008481","0.020861","3.143310","1.691692","1460.730326","1978.290110","-6.591882","-5.079422","1.221160","-395.285525","233.302138","332.016528","1.564881","1.565810","10.879291","24.859633",NA
"125.000000","10.000000","887.500000","0.012148","0.012148","1.000000","164.000000","0.552207","1.851686","152.426240","-19.852820","0.009851","0.024883","3.733356","2.025359","1742.840833","2358.434596","-8.591657","-7.166550","1.697925","-394.442717","356.717537","523.672027","2.989182","2.989408","11.042947","25.612976",NA
"123.625000","-20.000000","887.500000","0.003062","0.003062","2.000000","165.000000","1.550732","0.987074","322.311730","13.272139","0.013555","0.015528","11.021061","4.185828","204.573869","1074.057333","-3.102399","-0.892084","-6.616032","733.807035","34.522598","133.091827","0.196928","0.202720","6.492398","80.575151",NA
"123.625000","-19.250000","887.500000","0.002900","0.002900","2.000000","166.000000","1.488647","0.996128","343.510570","-18.534511","0.011392","0.012342","9.227655","3.341948","244.282956","853.159651","-2.830748","-0.588636","-5.668761","346.805155","44.637539","98.031490","0.117555","0.122595","6.537455","26.198410",NA
"123.625000","-18.500000","887.500000","0.002970","0.002970","2.000000","167.000000","1.435605","1.043403","351.341848","-17.628461","0.012251","0.013032","9.489771","3.376135","261.059847","900.515177","-2.909324","-0.688446","-3.535996","341.530025","46.663380","104.910040","0.140881","0.145944","6.380868","25.863685",NA
"123.625000","-17.750000","887.500000","0.003148","0.003148","2.000000","168.000000","1.343038","1.136085","360.850087","-14.923173","0.012211","0.012722","8.702484","3.029186","243.501111","862.445684","-2.865487","-0.661685","-3.903317","293.081355","47.498162","105.834801","0.142575","0.148304","6.301283","23.982937",NA
"123.625000","-17.000000","887.500000","0.003366","0.003366","2.000000","169.000000","1.274172","1.219055","362.129571","-14.004283","0.012744","0.013243","8.466486","2.938294","223.418300","832.756702","-2.848287","-0.660213","-2.858972","298.939907","44.708727","102.219521","0.141947","0.148154","6.241204","24.555335",NA
"123.625000","-16.250000","887.500000","0.003441","0.003441","2.000000","170.000000","1.190016","1.262365","366.874772","-13.420779","0.012230","0.012588","7.852497","2.695670","205.864724","843.063114","-2.891173","-0.719896","-4.394389","336.332148","41.779824","105.521181","0.159070","0.165469","6.151885","27.851063",NA
"123.625000","-15.500000","887.500000","0.003964","0.003964","2.000000","171.000000","0.682144","1.634706","412.365665","-54.876473","0.016769","0.016135","8.386710","2.608506","206.951292","1160.219925","-3.546379","-1.441681","-1.159666","-40.723892","97.032248","384.918262","0.914362","0.923354","5.719368","28.041931",NA
"123.625000","-14.750000","887.500000","0.003709","0.003709","2.000000","172.000000","0.983262","1.387880","374.219830","-10.862179","0.015564","0.015797","9.100362","3.071427","186.786326","990.752625","-3.184627","-1.095531","-3.896564","488.386734","38.631867","139.156545","0.280417","0.286930","5.933038","47.877841",NA
"123.625000","-14.000000","887.500000","0.003997","0.003997","2.000000","173.000000","0.922427","1.479589","370.193819","-15.041546","0.014673","0.015007","8.043102","2.740378","219.578630","930.999687","-3.051933","-1.008678","-3.077905","314.490600","47.433572","131.259502","0.257006","0.264195","5.970017","28.597417",NA
"123.625000","-13.250000","887.500000","0.004006","0.004006","2.000000","174.000000","0.810137","1.510968","377.134530","-15.416012","0.018137","0.018316","9.746345","3.268182","222.157868","972.356255","-3.130518","-1.138311","-3.943786","284.443864","52.091185","151.763130","0.324983","0.332556","5.858732","28.279984",NA
"123.625000","-12.500000","887.500000","0.004251","0.004251","2.000000","175.000000","0.744436","1.568569","368.956506","-16.609708","0.016255","0.016665","8.403161","2.871452","219.532867","1013.849246","-3.242005","-1.293061","-3.792175","312.413752","52.800766","166.206413","0.390710","0.398418","5.866331","31.637681",NA
"123.625000","-11.750000","887.500000","0.004436","0.004436","2.000000","176.000000","0.644504","1.652024","372.442196","-18.615443","0.014786","0.015061","7.262006","2.462044","229.229730","1032.814480","-3.288252","-1.379179","-3.218191","227.739701","63.000865","193.909161","0.480563","0.489293","5.848426","27.495749",NA
"123.625000","-11.000000","887.500000","0.004452","0.004452","2.000000","177.000000","0.561595","1.676066","376.440412","-14.632277","0.015494","0.015665","7.504927","2.520495","238.113822","1066.112027","-3.366662","-1.514356","-4.289265","211.143988","68.905614","214.304807","0.567532","0.576751","5.906404","27.330679",NA
"123.625000","-10.250000","887.500000","0.004658","0.004658","2.000000","178.000000","0.482102","1.721128","369.505691","-13.508096","0.015331","0.015700","7.223338","2.464772","244.720693","1200.201005","-3.753319","-1.964994","-3.929720","234.327047","81.543070","294.636333","0.914544","0.923696","5.912340","32.064060",NA
"123.625000","-9.500000","887.500000","0.004699","0.004699","2.000000","179.000000","0.428635","1.739971","370.300869","-19.328576","0.017095","0.017484","7.969239","2.715265","293.946498","1344.594393","-4.255491","-2.509610","-3.952661","178.597129","111.527062","396.821505","1.417171","1.426823","5.898806","28.562517",NA
"123.625000","-8.750000","887.500000","0.004694","0.004694","2.000000","180.000000","0.349352","1.752803","373.450485","-18.082382","0.015487","0.015745","7.170063","2.425160","334.810129","1589.245902","-5.299885","-3.595227","-2.559673","175.883733","164.071498","646.293150","2.834203","2.844173","6.023649","31.156047",NA
"123.625000","-8.000000","887.500000","0.005279","0.005279","2.000000","181.000000","0.290330","1.863368","352.956779","-12.136305","0.011877","0.012585","5.152594","1.825914","328.578669","1641.471000","-5.560693","-3.898158","-3.439406","143.721237","187.783140","782.558128","3.616556","3.627312","6.044006","31.534403",NA
"123.625000","-7.250000","887.500000","0.005128","0.005128","2.000000","182.000000","0.250532","1.825081","355.882756","-13.016819","0.015601","0.016425","6.914294","2.433996","443.467029","2173.396010","-8.390541","-6.797950","-2.890605","119.521562","399.873610","1764.493952","10.862910","10.873887","6.234535","32.026741",NA
"123.625000","-6.500000","887.500000","0.005211","0.005211","2.000000","183.000000","0.214857","1.790765","343.656788","-14.578281","0.012594","0.013637","5.674257","2.053943","822.052209","3861.922530","-22.903748","-21.363540","-2.793212","57.860563","2138.134431","9717.523591","106.950360","106.961802","6.386110","30.354748",NA
"123.625000","-5.750000","887.500000","0.000000","NaN","2.000000","184.000000","0.000000","0.000000","0.000000","0.000000","NaN","NaN","NaN","NaN","2514.574231","11878.816235","-202.961127","-201.476570","-2.524855","32.155759","61811.737536","290982.651262","9865.273630","9865.285461","6.601692","31.380289",NA
"123.625000","-5.000000","887.500000","0.000000","NaN","2.000000","185.000000","0.000000","0.000000","0.000000","0.000000","NaN","NaN","NaN","NaN","2704.000913","12719.311707","-231.861777","-230.416151","-3.158720","-31.076803","77353.977067","362762.937060","13136.890490","13136.902518","6.757430","31.972667",NA
"123.625000","-4.250000","887.500000","0.000000","NaN","2.000000","186.000000","0.000000","0.000000","0.000000","0.000000","NaN","NaN","NaN","NaN","3330.355905","16052.733597","-364.834231","-363.441765","-2.278792","-54.967300","158450.699375","762296.367493","34507.260815","34507.273031","7.115535","35.010276",NA
"123.625000","-3.500000","887.500000","0.000000","NaN","2.000000","187.000000","0.000000","0.000000","0.000000","0.000000","NaN","NaN","NaN","NaN","4103.662900","19049.457539","-498.067371","-496.738668","-1.756124","-108.269002","227880.581449","1056484.486615","55085.964307","55085.974451","7.391339","37.024157",NA
