"Temperature (C) ","Detuning (GHz) ","Laser Power (uW) ","C(1D)","A(1D)","G(1D)","By(1D)","Error C(1D)","Error A(1D)","Error G(1D)","Error By(1D)","G1(2D)","G2(2D)","C(2D)","A(2D)","Bx(2D)","Bz(2D)","Error G1(2D)","Error G2(2D)","Error C(2D)","Error A(2D)","Error Bx(2D)","Error Bz(2D)","Hanle (V/nT)","Demod (V/nT)","Sensitivity (T/sqrt(Hz)","Error Sensitivity","Run Number"
130,-10,11000,67.38876294,0.002952078,0.593498728,1.979269514,0.163634503,0.000583639,0.001103396,0.134159756,266.8344006,16669.91489,-453.364471,-453.116863,0.598127811,-345.3782388,4465.179411,278838.0918,15157.73764,15157.73785,2.91968051,81.7392448,0.008807087,0.001589418,1.65558e-12,3.14585e-13,170
130,-10,12000,75.10202455,0.002417316,0.713720635,2.452345565,0.176099997,0.000743936,0.001245658,0.13713608,248.8339467,16189.68044,-546.1707168,-545.8515876,0.562926504,-357.0472362,NA,NA,NA,NA,2.687438335,79.48378226,0.009503347,0.001817077,1.55439e-12,2.44929e-13,171
130,-10,13000,82.55116621,0.003545019,0.830669063,2.14050134,0.247626552,0.001209381,0.001799244,0.181279497,210.5658321,14195.25108,-518.9786665,-518.580014,0.462583047,-353.6649644,6640.218709,447406.8754,32686.90999,32686.9108,2.485541674,75.84967561,0.010062475,0.002000239,1.6413e-12,3.76602e-13,172
130,-10,14000,90.6072064,0.002915725,0.946833213,2.45718269,0.29777409,0.001658756,0.002176106,0.200892422,190.1304372,13719.25618,-581.9510907,-581.4657939,0.381915511,-366.2296577,5733.279236,413451.3112,35044.20159,35044.20254,2.305591092,76.4747845,0.010449867,-0.002172823,1.69391e-12,3.38238e-13,173
130,-10,15000,131.1725266,-0.240470006,1.353355021,3.28467553,0.70079691,0.003920711,0.003647511,0.201212105,162.06996,12012.51008,-531.2344644,-530.6493528,0.244729382,-374.4624803,NA,NA,NA,NA,2.129620625,73.28685419,0.010317366,0.002323676,1.33886e-12,2.52778e-13,174
130,-10,16000,142.8806328,-0.282539146,1.514526972,4.701841679,0.547680946,0.003417769,0.0031096,0.143275251,138.0281242,10539.22928,-468.8551551,-468.1753239,0.173114551,-377.8510828,3485.040645,265831.9031,23614.85921,23614.861,1.988793502,70.78720754,0.010599946,-0.002421002,1.51874e-12,2.47229e-13,175
130,-8,1000,100,0.000847186,7.61462e-06,3.80252e-08,57.76626144,2.61195e-06,2.99889e-06,6.741640747,99.99999936,100.0000041,-0.000850752,-1.72433e-07,3.10168e-10,3.14591e-08,1400.105859,469.0771329,2.5279e-07,1.51999e-06,8.255930572,10.04537827,7.61462e-08,-3.80898e-06,1.11407e-10,3.52793e-11,176
130,-8,2000,99.99999999,0.00134493,2.71931e-05,3.73679e-08,16.53329458,1.88554e-06,2.06939e-06,1.976459779,99.99999841,100.000009,-0.001365471,-2.0675e-06,-2.37388e-08,-1.7072e-07,201.0537248,67.32776642,4.35727e-07,2.61678e-06,3.274330079,7.20118423,2.71931e-07,1.2329e-06,3.79234e-10,1.10632e-10,177
130,-8,3000,100,0.001846891,4.6654e-05,-5.5133e-08,9.055487083,1.77617e-06,1.94929e-06,1.839141487,99.99999734,100.0000134,-0.001870141,-2.39208e-06,-4.48608e-08,-1.1262e-07,154.9974787,51.9133135,3.8868e-07,2.33435e-06,3.296266685,4.826717597,4.6654e-07,-8.32528e-07,5.96889e-10,1.37774e-10,178
130,-8,4000,100,0.002385696,7.25589e-05,2.32694e-08,6.900426322,2.09892e-06,2.31029e-06,0.740829989,99.9999956,100.0000219,-0.002418163,-3.34351e-06,-1.17114e-07,-1.96788e-07,154.5683074,51.76496259,5.41706e-07,3.25351e-06,4.350588286,5.052605345,7.25589e-07,-1.11005e-05,4.24223e-11,1.0002e-11,179
130,-8,5000,99.99999938,0.002915011,0.000133667,4.88173e-07,12.71767092,7.13707e-06,7.83035e-06,4.599330602,99.99999285,100.0000374,-0.002972171,-4.59254e-06,2.77065e-07,-2.86734e-07,162.5640976,54.43210791,7.81963e-07,4.69972e-06,8.769680344,6.653532729,1.33667e-06,2.84907e-07,1.90486e-09,3.373e-10,180
130,-8,6000,15.27472908,0.003514482,0.006701643,5.081451166,0.100444259,6.92083e-06,3.75321e-05,0.097935647,36.98828705,4731.776803,-0.099923044,-0.095798855,-0.571251014,218.4229982,3718.074657,472473.8717,19.12555433,19.12557491,7.29379008,325.4419549,0.000438741,-1.96531e-05,2.48317e-11,8.25312e-12,181
130,-8,7000,26.59785302,0.004022499,0.037988198,0.141792716,0.186849673,5.74444e-05,0.000223861,0.177981619,215.9928277,14178.8613,-8.373869669,-8.36381488,-1.211837639,324.8390694,NA,NA,NA,NA,6.094192828,156.061208,0.001428243,0.000134226,3.32151e-12,8.41025e-13,182
130,-8,8000,34.18360012,0.004322542,0.08512084,0.229620989,0.20858947,0.000130239,0.000430555,0.195034451,334.2411665,18628.95827,-41.71254878,-41.69090087,-1.325452802,319.5524914,12414.7494,691698.995,3095.847316,3095.847345,5.186783016,112.1162678,0.002490108,-0.000269922,1.79654e-12,5.55701e-13,183
130,-8,9000,41.56391346,0.004457154,0.139403603,0.247288796,0.221235985,0.000210968,0.000606987,0.202564161,327.9951892,17938.31207,-74.51726815,-74.47929446,-1.34492295,329.3117257,6873.86936,375790.2173,3120.375756,3120.375791,4.614952545,98.98012324,0.003353958,0.000402445,1.53998e-12,4.09211e-13,184
130,-8,10000,48.68710489,0.004520904,0.205302175,0.695866013,0.206560939,0.000275778,0.000702106,0.184697138,308.3018172,17306.10203,-118.7296407,-118.6672907,-1.402324976,337.8950692,6922.89353,388449.3081,5326.874142,5326.874209,4.134313746,91.91490297,0.004216767,0.000567572,1.0631e-12,3.06956e-13,185
130,-8,11000,55.13413976,0.004443779,0.274591162,0.761512002,0.198588409,0.000342454,0.00078511,0.173151783,277.5089283,16366.92129,-157.2548157,-157.1637756,-1.344725557,338.1334945,5927.953393,349457.4459,6710.958685,6710.958788,3.781160463,88.34518832,0.00498042,-0.000711488,9.28566e-13,2.45926e-13,186
130,-8,12000,62.42589669,0.003835829,0.349255453,0.804889612,0.217455455,0.000463159,0.000946379,0.183253943,282.9876277,16905.5613,-234.2193258,-234.0932622,-1.360687841,337.9795157,NA,NA,NA,NA,3.464966529,81.98775164,0.005594721,0.000855173,9.98699e-13,2.5049e-13,187
130,-8,13000,70.05096838,0.003045468,0.432837449,1.206760993,0.223321253,0.000577285,0.001046742,0.18010531,236.433401,14877.83793,-244.3518397,-244.181912,-1.285859261,341.8609016,4117.304809,258937.4477,8499.04039,8499.040572,3.181991937,79.66285896,0.006178893,0.001004592,8.6155e-13,1.59992e-13,188
130,-8,14000,75.93458039,0.002567237,0.513974243,0.773813986,0.217099054,0.00065972,0.001090166,0.168003192,187.2026602,12154.75742,-207.1336891,-206.9171035,-1.289035671,337.7582206,NA,NA,NA,NA,2.952326761,75.87801514,0.006768645,0.001149876,7.40351e-13,1.51969e-13,189
130,-8,15000,83.15229442,0.001404834,0.601255788,1.919915046,0.214650289,0.000758634,0.001117945,0.156267545,145.6139421,9712.722484,-165.6183717,-165.3459671,-1.230451589,326.7805016,NA,NA,NA,NA,2.732317988,71.08616431,0.007230778,0.001281473,7.82589e-13,1.7717e-13,190
130,-8,16000,90.48676518,0.000374094,0.689501626,1.744748506,0.260217075,0.001055521,0.001387219,0.175782915,186.8058888,12927.94222,-354.8654906,-354.5331088,-1.236804168,333.8483488,NA,NA,NA,NA,2.538394294,69.23598915,0.007619917,0.001427645,6.78236e-13,1.72566e-13,191
130,-6,1000,100,0.00084745,7.99822e-06,6.01506e-09,59.36457182,1.99444e-06,2.2118e-06,4.563608952,99.99999937,100.0000039,-0.000852592,-4.36889e-07,-2.13634e-08,-4.9775e-08,520.115884,174.0957756,2.37787e-07,1.43007e-06,4.050373684,6.518640675,7.99822e-08,3.09269e-07,1.60114e-09,7.73432e-10,192
130,-6,2000,99.99999997,0.001378321,3.99074e-05,1.28364e-07,12.6458113,2.12006e-06,2.32392e-06,3.650372186,99.99999837,100.0000093,-0.00139241,-1.83384e-06,1.71974e-08,6.4379e-08,176.5189623,59.11631506,3.38623e-07,2.03827e-06,2.596270217,3.591418065,3.99074e-07,2.10078e-06,2.48344e-10,1.0025e-10,193
130,-6,3000,-7.310083341,0.001917577,0.002962754,2.756290959,0.067283906,2.8893e-06,2.34391e-05,0.066524306,100.0000227,100.0002793,-0.001968766,-8.29621e-06,-2.09551e-07,-7.38627e-07,389.5281361,130.445141,3.38431e-06,2.03438e-05,23.15794101,17.49890479,0.000405297,7.99559e-06,6.32834e-11,3.86493e-11,194
130,-6,4000,25.47840706,0.002366347,0.056053793,-4.055544101,0.102730347,4.74307e-05,0.000189898,0.098101729,619.0913142,28633.55407,-58.92128871,-58.9096264,-2.960155742,788.335674,8770.305667,405587.5702,1668.81939,1668.819395,5.672780206,175.5803221,0.002200051,-0.000263854,2.07466e-12,1.26504e-12,195
130,-6,5000,36.64208537,0.002183876,0.195851406,-3.951640133,0.191016499,0.000267481,0.000842766,0.177422154,1268.063481,53411.08889,-978.6141386,-978.5674558,-3.346784554,789.3535313,NA,NA,NA,NA,4.472414991,126.1972402,0.005344985,0.000844878,1.05864e-12,2.09677e-13,196
130,-6,6000,46.7353686,0.001446978,0.36352131,-4.065083346,0.212808571,0.000509399,0.001339961,0.191597662,1564.590127,69970.14812,-3714.849711,-3714.747862,-3.343426414,840.8031995,NA,NA,NA,NA,3.837082379,121.129998,0.007778291,-0.001381745,9.7126e-13,2.62986e-13,197
130,-6,7000,56.56918863,-1.69783e-05,0.55976623,-4.68035134,0.225518066,0.000787584,0.001764827,0.195419382,1462.640207,69928.17555,-6487.847522,-6487.668023,-3.347375043,893.0548667,NA,NA,NA,NA,3.37282653,119.7969216,0.009895249,0.001891046,9.04986e-13,1.44298e-13,198
130,-6,8000,65.57735705,-0.002150283,0.758708218,-4.634343879,0.216720844,0.000992994,0.001931319,0.17955827,642.3627442,32266.59892,-2038.107479,-2037.838908,-3.319197493,931.4912964,3145.756236,157967.8331,19952.65544,19952.65548,3.042628837,117.7436498,0.011569668,0.002328913,9.36537e-13,1.54248e-13,199
130,-6,9000,74.20854528,-0.005618661,0.966080109,-4.506513772,0.216358026,0.001238809,0.002103848,0.169601512,1339.194632,71277.51303,-13495.87614,-13495.50588,-3.223558031,975.4622503,1762.372077,93404.53732,35368.59299,35368.59299,2.776961278,118.5645405,0.013018448,0.002703595,1.02517e-12,1.85756e-13,200
130,-6,10000,83.15769184,-0.010224431,1.187106452,-4.424547992,0.203493275,0.001419965,0.002092515,0.14815067,457.5030404,25533.88455,-2269.750697,-2269.255117,-3.193816956,1005.380888,NA,NA,NA,NA,2.535432634,116.5757523,0.014275366,0.003057975,9.50017e-13,1.31591e-13,201
130,-6,11000,91.85233697,-0.01611466,1.406273302,-4.617202706,0.211073054,0.001747607,0.002250364,0.14044765,900.2764097,52722.39867,-11944.75114,-11944.12582,-3.01254536,1035.245099,NA,NA,NA,NA,2.339663823,115.8822688,0.015310153,0.003373826,1.06675e-12,1.93777e-13,202
130,-6,12000,100.6350589,-0.020871863,1.630123152,-4.485523424,0.227966475,0.002208798,0.002514139,0.136050944,861.26391,52303.56151,-14200.9509,-14200.17826,-2.934080131,1063.184525,1575.813101,95536.27945,51874.22175,51874.22177,2.159550296,113.6054354,0.016198362,0.003659843,1.12028e-12,1.93503e-13,203
130,-6,13000,108.9619926,-0.017622558,1.848197959,-4.163128706,0.339856196,0.003786169,0.003921552,0.180304492,762.6464711,48501.44299,-14385.62713,-14384.69312,-2.747761775,1088.497144,NA,NA,NA,NA,2.000470842,112.5782455,0.016961859,0.00388296,1.2692e-12,2.45684e-13,204
130,-6,14000,167.8797098,-0.638968549,2.713196669,-3.654496508,0.706976924,0.007857736,0.007067798,0.151244994,338.9157177,22373.00559,-3471.728009,-3470.643215,-2.553413262,1108.297088,2723.819667,179807.0925,55782.3147,55782.31522,1.874792185,111.3286084,0.016161552,-0.004006559,1.00804e-12,1.62088e-13,205
130,-6,15000,180.2014956,-0.713614715,3.003411402,-1.744103128,0.576261381,0.007067837,0.006381511,0.111596672,229.2049903,15667.93286,-1921.875425,-1920.619065,-2.309543038,1126.103701,6934.77554,474105.4568,116220.5114,116220.5158,1.752679092,110.2615931,0.016666962,-0.004214468,1.0676e-12,1.49532e-13,206
130,-6,16000,185.2514763,-0.712291364,3.22858297,-1.257994451,0.652782776,0.008593961,0.00777834,0.121392524,22.11243083,1549.478427,-22.49006462,-21.05413549,-2.032558621,1113.917073,11.66077178,809.2582249,21.7422319,21.75029653,1.650190646,103.5984379,0.017428109,-0.004266748,1.25715e-12,2.10613e-13,207
130,-4,1000,100,0.00085669,4.87288e-06,7.73603e-09,62.05674385,1.79588e-06,2.06007e-06,4.34409474,99.99999936,100.0000048,-0.000854034,-4.48049e-07,-7.38639e-08,5.05118e-09,493.3208179,165.1816892,2.30361e-07,1.39122e-06,8.806487852,3.885779157,4.87288e-08,2.50345e-06,1.91054e-10,8.46379e-11,208
130,-4,2000,99.99999993,0.001372743,5.67251e-05,2.01511e-07,13.06009961,3.10992e-06,3.41075e-06,4.46925186,99.99999827,100.0000104,-0.001405119,-2.43838e-06,9.00209e-08,5.20202e-08,161.9282394,54.24483552,4.12821e-07,2.48588e-06,5.348995488,3.408541184,5.67251e-07,5.9486e-06,7.54045e-11,3.61129e-11,209
130,-4,3000,16.80310338,0.001775963,0.087075064,1.145070479,0.093667791,8.03493e-05,0.000412613,0.091064985,2440.474495,69698.9872,-635.18845,-635.1707524,-3.023972794,565.6753914,6713.898008,191534.2814,3490.808702,3490.808703,5.158596203,76.87253718,0.005182082,-0.000643909,8.37117e-13,5.07525e-13,210
130,-4,4000,29.88757245,0.001106913,0.37565699,-3.60814773,0.16462159,0.000477637,0.001727088,0.155602328,1324.369302,37727.57108,-1139.991394,-1139.892206,-4.009744534,688.8126606,NA,NA,NA,NA,3.807736788,65.22390048,0.012569003,0.002223427,4.04612e-13,2.0339e-13,211
130,-4,5000,42.63831309,-0.000801303,0.761400974,-4.354920841,0.189402934,0.000978065,0.002760956,0.172839947,2720.686598,83839.29326,-13292.48298,-13292.24673,-4.374305392,830.846558,4279.04449,131667.8869,41748.86887,41748.86887,3.20180737,68.94269993,0.017857202,0.003683159,3.71504e-13,1.60524e-13,212
130,-4,6000,53.78754864,-0.00372669,1.152023117,-4.940295063,0.199008263,0.001449221,0.003394935,0.174492388,2424.803216,80666.58532,-20219.70203,-20219.3055,-4.4661606,950.8297005,NA,NA,NA,NA,2.856919716,74.53213074,0.021418026,0.0047143,3.74944e-13,1.55454e-13,213
130,-4,7000,65.53979185,-0.008576915,1.602389265,-5.408549867,0.200218064,0.001937711,0.003770964,0.165920702,2225.251876,80607.91831,-29764.71691,-29764.11576,-4.375838381,1073.321011,NA,NA,NA,NA,2.583682745,81.75151615,0.024449105,0.005548666,4.09659e-13,1.33279e-13,214
130,-4,8000,77.1147435,-0.016220855,2.050278496,-5.886183008,0.203336666,0.002461312,0.003992187,0.15592907,1756.866568,69522.522,-29543.38544,-29542.56027,-4.132905458,1195.738111,3939.617567,155809.0918,132414.9414,132414.9414,2.373306034,90.55736211,0.026587374,0.006170309,4.68978e-13,1.45129e-13,215
130,-4,9000,88.44880806,-0.026666892,2.48856507,-6.382028828,0.191222761,0.002797027,0.003794424,0.132112885,1076.861162,46675.8693,-16588.69343,-16587.63773,-3.816869704,1320.426195,1389.191631,60106.59638,42719.26696,42719.26701,2.204101603,101.0582736,0.028135654,0.006610015,4.66847e-13,1.52868e-13,216
130,-4,10000,101.2933248,-0.032648401,2.982580818,-7.168826059,0.201468205,0.003574557,0.00403775,0.119292945,673.8477897,32702.82419,-10000.64402,-9999.311912,-3.442069879,1478.29359,NA,NA,NA,NA,2.036322951,116.3608631,0.029444989,0.006996352,5.22188e-13,1.53621e-13,217
130,-4,11000,110.4040515,-0.050383334,3.476796613,-7.136267323,0.212414744,0.004462564,0.004564629,0.110475754,37.12274441,1871.099722,-40.80601925,-39.16241993,-3.04775916,1526.00388,15.8110944,851.9541719,35.07476994,35.09452651,1.899955096,127.0223364,0.031491567,0.007424959,5.31301e-13,1.54161e-13,218
130,-4,12000,118.0240199,-0.080973259,3.947583189,-6.567554749,0.238858724,0.005784205,0.005587373,0.110329847,18.69260106,870.9672806,-12.26374318,-10.22187746,-2.434660938,1393.611638,2.002625166,95.22782556,2.092477992,2.11025772,1.766820044,92.82362091,0.033447286,0.007959398,5.86475e-13,1.29804e-13,219
130,-4,13000,189.8400526,-1.572867166,5.973123551,-5.615982402,0.606643911,0.014747039,0.013381493,0.109003964,14.13955585,637.4903339,-8.947678549,-6.466174774,-1.818986075,1318.707333,1.080112103,41.7271042,0.760176989,0.777254084,1.630040668,72.42477018,0.03146398,-0.007906552,5.45385e-13,1.78277e-13,220
130,-4,14000,200.9593487,-1.620337773,6.469136757,-2.682484138,0.53484908,0.014032118,0.012817889,0.087809396,11.73779478,527.7901244,-7.9665319,-5.057097318,-1.259110289,1277.750681,0.783873536,26.33736828,0.438884169,0.455827797,1.509598361,60.0857927,0.032191271,-0.008165969,5.35871e-13,1.58577e-13,221
130,-4,15000,206.5579533,-1.452879795,6.783956523,-2.200860789,0.770248661,0.021145854,0.019385086,0.12095791,9.65320196,452.754581,-7.581402984,-4.200496054,-0.772828256,1273.966685,0.602331116,18.83993635,0.295133183,0.312743213,1.391549601,53.20982329,0.032842872,-0.008414098,6.26699e-13,1.58479e-13,222
130,-4,16000,210.9042004,-1.260275741,7.043451555,-1.88895459,0.770820973,0.021931785,0.020161931,0.116961798,8.285452837,406.9794346,-7.545701998,-3.724688039,-0.399496987,1278.386695,0.497953503,15.14732157,0.229041256,0.247212421,1.294883297,48.67603131,0.03339645,-0.008094445,6.81592e-13,1.32383e-13,223
130,-2,1000,100,0.000807906,1.11727e-05,4.28874e-09,44.8466518,2.10003e-06,2.30411e-06,3.701319235,99.99999942,100.0000039,-0.000806585,-2.76754e-08,-6.62947e-08,-4.15534e-08,9619.740514,3221.306947,2.78947e-07,1.67597e-06,32.86765261,20.59567365,1.11727e-07,8.41952e-06,6.25356e-11,3.14572e-11,224
130,-2,2000,99.99999853,0.001346969,0.000127311,1.22138e-06,30.52722324,1.63161e-05,1.79017e-05,11.17016874,99.99999822,100.0000111,-0.001398125,-3.08075e-06,6.54525e-08,1.24436e-07,139.537997,46.72848567,4.50651e-07,2.70635e-06,3.977090476,4.674022043,1.27311e-06,2.20966e-06,2.11672e-10,1.111e-10,225
130,-2,3000,16.50208,0.001424505,0.222689057,1.637161927,0.119742733,0.000264817,0.001374109,0.116482304,3647.324779,76967.61876,-2686.713043,-2686.65753,-2.979318772,403.5729879,7889.292374,166377.1471,11614.87333,11614.87333,3.888033157,35.14414591,0.013494605,-0.001801111,4.12688e-13,3.45804e-13,226
130,-2,4000,28.22511957,3.56497e-05,0.683150886,-3.039872319,0.168988016,0.000912138,0.003422697,0.160363603,4293.718603,87956.75897,-13522.37093,-13522.15506,-4.136936052,526.7073292,2608.795044,53186.1872,16350.21089,16350.21089,3.041242866,31.01361603,0.024203649,-0.004391387,3.2781e-13,2.04476e-13,227
130,-2,5000,39.98245108,-0.002298852,1.233320588,-3.67455433,0.17660963,0.00150989,0.004469799,0.162477886,2047.457092,43390.66024,-6350.494866,-6350.061506,-4.496848152,662.7886402,3951.577577,83716.30042,24502.04664,24502.04665,2.713686002,33.58392798,0.030846548,0.006724488,2.7242e-13,1.6035e-13,228
130,-2,6000,51.68812931,-0.003003171,1.809715934,-4.274359692,0.141178947,0.00163284,0.003957105,0.124826314,2391.961599,54964.32898,-15436.84539,-15436.16302,-4.38168742,809.6910287,5280.324511,121307.4576,68133.86218,68133.86219,2.52288766,39.64959767,0.035012216,0.008316509,3.04594e-13,1.54342e-13,229
130,-2,7000,64.94715254,0.002798933,2.409034208,-4.858269298,0.115876687,0.001688893,0.003317366,0.09634526,1688.183112,43592.07249,-13352.64556,-13351.67255,-4.118870609,977.0179303,3715.319532,95919.68773,58755.32855,58755.3286,2.377403035,49.3067502,0.037092222,0.00930029,2.75695e-13,1.21105e-13,230
130,-2,8000,77.45438958,0.019954715,3.006437639,-5.295731154,0.16526218,0.002932252,0.004730414,0.126388863,85.9147347,2435.505462,-55.02574478,-53.74205749,-3.704064004,1121.842028,50.80663928,1511.304753,65.93220738,65.94092853,2.258776325,63.95555903,0.038815588,0.009845291,2.83211e-13,1.64289e-13,231
130,-2,9000,85.92196741,0.004886688,3.663668947,-5.352608713,0.137563247,0.002961155,0.00417788,0.097525829,39.44275719,1082.815279,-15.16023083,-13.50896173,-3.033331645,1138.354891,4.447791568,138.5783853,3.269303966,3.279811212,2.14795318,57.29848426,0.042639491,0.010424556,2.86557e-13,1.53227e-13,232
130,-2,10000,96.38815042,-0.027001572,4.382544516,-5.439254478,0.185094074,0.004795269,0.005780756,0.116702661,29.18437893,783.446989,-10.96801595,-8.864082769,-2.369944928,1150.956337,1.999717208,55.64740959,1.138155209,1.150540275,2.018685647,50.75940861,0.045467669,0.010970803,3.15824e-13,1.67674e-13,233
130,-2,11000,107.3898769,-0.063299767,5.076192713,-5.187831651,0.249336488,0.007606605,0.008005686,0.135435087,23.9738903,638.8599143,-9.755911996,-7.15126603,-1.764150013,1159.714834,1.35984628,32.36047769,0.628736045,0.642892881,1.883832898,45.04321154,0.04726882,0.011447678,3.30758e-13,1.84113e-13,234
130,-2,12000,118.1411306,-0.077220375,5.714506777,-5.019206921,0.39511304,0.013857061,0.013369117,0.181928927,20.48318922,552.5895542,-9.41605605,-6.286788622,-1.217969968,1174.038079,1.063009433,22.49614644,0.429164921,0.445150109,1.750237269,40.86387198,0.048370172,0.011771926,3.49889e-13,1.73738e-13,235
130,-2,13000,192.9097858,-2.216713972,8.632954172,-4.787125443,0.640085435,0.022468959,0.020424157,0.112163906,17.48705419,485.3937047,-9.402285237,-5.653763936,-0.691608932,1194.300842,0.853886201,16.56291388,0.312662727,0.330654174,1.607114928,37.22423414,0.044751251,-0.011439643,2.97241e-13,1.46985e-13,236
130,-2,14000,202.4615711,-2.164533979,9.216718573,-1.911352341,0.7778867,0.029061371,0.026571814,0.126161181,15.23119037,439.7605788,-9.557449986,-5.221185822,-0.20280349,1217.256027,0.715683256,13.31363127,0.249316281,0.269061278,1.485576076,34.77751986,0.045523299,-0.011186342,2.93377e-13,1.40796e-13,237
130,-2,15000,207.9047201,-1.855404248,9.615754691,-1.901367729,0.756569276,0.029424804,0.026998036,0.117541581,13.21111755,403.1671691,-9.895600067,-4.894354673,0.212507051,1249.057397,0.601034991,11.08442748,0.207111083,0.228743084,1.366907729,33.15767992,0.046250776,-0.011881103,3.19315e-13,1.47778e-13,238
130,-2,16000,212.0285264,-1.534580032,9.957306666,-1.827313647,0.718554181,0.028888697,0.026576691,0.108069891,11.58341673,375.8551329,-10.26745578,-4.628694371,0.622604981,1281.856937,0.515754655,9.662271757,0.179612746,0.202862911,1.269817322,32.29447623,0.046962109,-0.011735669,3.42244e-13,1.26449e-13,239
130,0,1000,100,0.00084859,4.78758e-06,-4.49272e-10,57.22857142,1.62717e-06,1.86747e-06,3.524012073,99.99999936,100.0000053,-0.000843164,7.93643e-08,3.69582e-08,-6.6135e-09,3680.360668,1232.105383,3.05378e-07,1.83864e-06,16.47424388,6.616146939,4.78758e-08,1.52246e-06,2.76082e-10,7.1547e-11,240
130,0,2000,-6.569641429,0.001390726,0.019405884,4.370443033,0.016764637,4.9627e-06,4.2598e-05,0.016595415,100.0002537,100.0016057,-0.001547386,-1.88855e-05,-6.3346e-07,-1.26286e-06,374.9807406,125.575507,7.42332e-06,4.45821e-05,25.26119283,17.03844507,0.002953873,5.85799e-05,8.8081e-12,4.8317e-12,241
130,0,3000,17.02169361,0.001123788,0.367581111,-1.5919433,0.119190578,0.000429137,0.002187368,0.115829984,3436.196126,62364.15193,-3428.2115,-3428.104062,-2.684885627,315.7599433,NA,NA,NA,NA,3.184100646,22.31768825,0.021594861,-0.002484994,3.38471e-13,2.47009e-13,242
130,0,4000,27.43693704,-0.000592154,0.95415107,-2.041769338,0.160162585,0.001221275,0.004666456,0.152267799,4414.305335,73305.5573,-14042.48429,-14042.15273,-3.649949296,416.5736118,5072.418677,84170.21961,32245.10544,32245.10544,2.655152841,19.18618255,0.034776151,-0.005918656,2.42179e-13,1.69203e-13,243
130,0,5000,38.03621015,-0.002530213,1.643659399,-2.541518919,0.159964694,0.001854826,0.005691854,0.14799986,1159.301406,19455.71382,-1758.28928,-1757.662689,-3.747443294,525.6924589,32492.32091,545464.9447,98540.10425,98540.10494,2.464226171,20.56230975,0.043213017,0.009113519,2.76139e-13,1.41518e-13,244
130,0,6000,48.60179149,-0.003178349,2.363282639,-2.797863715,0.144028304,0.002214671,0.005646356,0.128822984,73.6519308,1214.741819,-11.248718,-10.29252226,-3.251593101,625.408681,10.48872104,182.3871848,2.957958825,2.959450341,2.370117017,21.16648772,0.048625422,0.011316772,2.52868e-13,1.36721e-13,245
130,0,7000,59.70915495,-0.002077338,3.1372533,-3.143079282,0.13094287,0.002529879,0.005394578,0.111846003,52.91196651,869.1867543,-8.65217909,-7.307236481,-2.65213619,714.704183,3.969686003,66.84271235,1.030414753,1.032855241,2.275816423,21.67775465,0.052542249,0.012821579,2.96377e-13,1.17373e-13,246
130,0,8000,70.45564753,-0.00056977,3.898341743,-3.235731698,0.139819464,0.003252453,0.005860056,0.112468189,44.33742101,732.501958,-8.451362408,-6.690296095,-2.134279848,787.8940251,2.579251365,40.45260858,0.653758224,0.657483901,2.179938501,22.04127823,0.055330437,0.013678315,2.70649e-13,1.37009e-13,247
130,0,9000,80.71468232,0.00308834,4.634550677,-3.344423041,0.169970724,0.004635944,0.007101252,0.126495014,38.47735137,647.3767955,-8.672519564,-6.458207882,-1.592477371,850.2515494,1.977110692,28.76067545,0.491748045,0.497168421,2.079470754,22.32340564,0.05741893,0.014299967,2.57367e-13,1.07375e-13,248
130,0,10000,92.10693754,0.006507892,5.434353896,-3.354404667,0.242443553,0.007758589,0.00995115,0.16082945,33.24205022,575.8027688,-9.035966092,-6.264032673,-1.045726741,907.9690736,1.589513805,21.37211058,0.38532245,0.39307243,1.964149873,22.35460221,0.059000484,0.014771461,2.93702e-13,1.69725e-13,249
130,0,11000,102.8810309,0.016905085,6.197955508,-3.42554468,0.349763444,0.012929561,0.014307814,0.202422768,29.17233968,523.8121605,-9.490972319,-6.136944588,-0.533024038,957.4705522,1.336434385,17.01908367,0.321020625,0.331256232,1.846255272,22.22834162,0.060243909,0.015049041,3.01243e-13,9.38609e-14,250
130,0,12000,163.9274915,-2.043762357,9.176677361,-3.193569309,0.752766483,0.028326727,0.025470498,0.16620952,25.62156503,480.3502923,-10.00007795,-6.002892989,-0.057422147,1002.914009,1.136872639,13.97102718,0.273596277,0.28650306,1.724481566,21.95304516,0.0559801,-0.014588,2.6148e-13,1.3975e-13,251
130,0,13000,182.1180822,-2.333024052,10.30878748,-1.079545668,0.701778185,0.029527797,0.026683833,0.133814803,22.29366494,441.0533089,-10.57440663,-5.831881987,0.464980984,1049.231296,0.962114538,11.62450041,0.234520198,0.250332325,1.596461083,21.62087315,0.056604964,-0.014520558,2.6818e-13,1.54012e-13,252
130,0,14000,192.9893149,-2.304164169,11.03900539,-0.801716426,0.894190616,0.0401509,0.036497427,0.156312175,19.60099783,411.5676394,-11.10330953,-5.66108268,0.859950043,1091.186214,0.829645405,10.12222905,0.208100065,0.226476299,1.488487244,21.54046418,0.057200086,-0.014709049,2.59392e-13,1.22975e-13,253
