"Temperature (C) ","Detuning (GHz) ","Laser Power (uW) ","G(1D)","C(1D)","A(1D)","By(1D)","Error G(1D)","Error C(1D)","Error A(1D)","Error By(1D)","G1(2D)","G2(2D)","C(2D)","A(2D)","Bx(2D)","Bz(2D)","Error G1(2D)","Error G2(2D)","Error C(2D)","Error A(2D)","Error Bx(2D)","Error Bz(2D)","Sensitivity (T/sqrt(Hz)"
130,15.428571,2600,262.61,2.0743,2.1863,8.0737,24.125,9.4175e-05,0.00065347,29.169,-0.00015674,-0.00055017,4.1285,1.77,-20.062,466.79,2.5372,31.258,0.00022595,0.00037837,0.30643,9.9946,2.0013e-12
130,17.714286,600,123.62,0.51982,0.10119,-30.871,3.336,5.2673e-08,3.2907e-07,2.3729,-0.24852,-0.82198,0.592,0.069866,-20.698,73.319,0.06965,0.76258,1.7022e-07,2.0402e-07,2.3995,6.9334,1.3772e-11
130,17.714286,781.818182,125.4,0.67007,0.1844,-46.593,2.0857,1.258e-07,5.9405e-07,1.0485,-0.00080814,-0.0026627,0.81638,0.13854,-21.278,117.4,55.674,604.38,7.1872e-07,1.2094e-06,0.91541,5.0116,9.1178e-12
130,17.714286,963.636364,141.65,0.79242,0.269,-34.94,2.4462,2.5363e-07,1.2442e-06,1.6426,-0.00066335,-0.002203,1.014,0.20575,-21.561,161.75,23.256,256.5,1.5257e-06,2.5611e-06,1.2597,4.8131,6.147e-12
130,17.714286,1145.454545,161.76,0.94785,0.38348,-27.774,5.5061,9.9775e-07,5.176e-06,4.3883,-0.0018911,-0.0063208,1.2782,0.30845,-20.499,218.39,129.63,1448.1,3.4156e-06,5.4641e-06,1.6749,5.0701,4.3026e-12
130,17.714286,1327.272727,172.15,1.1282,0.55582,-26.875,2.4302,8.8427e-07,4.4026e-06,1.9677,0.031315,0.10657,1.6152,0.44576,-20.4,271.92,0.012417,0.14386,5.991e-06,7.1184e-06,2.0125,5.9703,3.3589e-12
130,17.714286,1509.090909,188.26,1.3265,0.74626,-20.746,2.1891,1.3126e-06,7.0916e-06,1.9724,-0.10343,-0.35397,1.9983,0.60848,-20.365,319.72,0.022221,0.26016,1.2952e-05,1.5392e-05,2.3401,6.983,2.8011e-12
130,17.714286,1690.909091,202.83,1.5257,0.96497,-11.545,4.7476,4.3565e-06,2.8337e-05,4.972,0.025869,0.090322,2.3948,0.77668,-20.379,369.63,0.051196,0.62414,2.4632e-05,2.9204e-05,2.7155,8.2749,2.3682e-12
130,17.714286,1872.727273,225.07,1.6976,1.1864,0.54154,10.278,1.2879e-05,0.00010127,12.618,0.00084156,0.0029567,2.767,0.94132,-18.529,399.8,126.72,1564.5,5.6959e-05,9.4884e-05,2.3765,8.8726,1.9923e-12
130,17.714286,2054.545455,225.16,1.8717,1.3487,-9.8596,4.35,7.3912e-06,4.2491e-05,4.4236,-0.17974,-0.62599,3.1172,1.0978,-20.26,416.45,0.063536,0.76966,5.6374e-05,6.7088e-05,3.1571,9.6152,1.7522e-12
130,17.714286,2236.363636,245.19,1.9992,1.5493,3.4208,10.306,2.1071e-05,0.00015028,12.351,-0.00095387,-0.0033572,3.4136,1.224,-17.826,447.68,286.92,3553.3,0.00010733,0.00017944,2.3948,9.9434,2.2864e-12
130,17.714286,2418.181818,261.61,2.1776,1.7209,7.5265,13.425,3.2579e-05,0.0002248,16.153,-0.0006441,-0.0022306,3.7837,1.3861,-20.396,468.82,7.6707,92.001,0.00010855,0.00014394,2.8931,10.829,2.7114e-12
130,17.714286,2600,270.96,2.3539,1.9377,9.779,23.77,7.1682e-05,0.0004832,28.544,-0.084745,-0.29145,4.1609,1.5436,-20.32,467.44,0.05891,0.69612,0.00012347,0.00014804,3.5909,10.878,1.5693e-12
130,20,600,123.32,0.59493,0.087875,-52.018,4.7254,6.9429e-08,3.2338e-07,2.1259,-0.0049943,-0.015526,0.65818,0.061229,-24.628,51.52,1357.6,13120,1.7261e-07,2.9494e-07,1.4101,5.7648,2.9359e-11
130,20,781.818182,127.76,0.76279,0.15603,-47.473,3.6802,1.5745e-07,7.1799e-07,1.8333,4.8979e-05,0.00015239,0.88543,0.11676,-21.495,115.93,59.12,572.28,5.2445e-07,8.9906e-07,1.1009,5.107,1.1604e-11
130,20,963.636364,147.47,0.90394,0.23014,-38.978,4.4226,3.3661e-07,1.4481e-06,2.7517,0.16723,0.5423,1.0961,0.17819,-20.473,124.14,0.034267,0.36049,8.6982e-07,1.046e-06,1.9001,5.3969,7.049e-12
130,20,1145.454545,159.38,1.0769,0.33275,-30.373,5.108,7.1738e-07,3.504e-06,3.8508,0.032802,0.10406,1.3616,0.26498,-20.491,218.82,1.9473,19.598,1.8346e-06,2.2166e-06,1.8374,5.0956,5.287e-12
130,20,1327.272727,172.2,1.2823,0.48065,-28.781,2.6152,7.2096e-07,3.3926e-06,2.0368,-0.015196,-0.049364,1.6989,0.38263,-20.416,269.66,1.7098,18.042,4.2876e-06,5.1544e-06,2.0257,5.7566,3.887e-12
130,20,1509.090909,209,1.4888,0.65369,-9.3032,8.5743,3.5216e-06,2.3407e-05,9.2209,0.05472,0.18079,2.0759,0.52038,-20.379,319.69,0.048016,0.52425,9.2201e-06,1.1053e-05,2.3412,6.771,3.2416e-12
130,20,1690.909091,211.91,1.7145,0.84484,-9.3561,4.0969,2.7945e-06,1.8108e-05,4.3657,0.013426,0.045553,2.4713,0.66607,-20.153,366.17,15.557,179.08,1.7577e-05,2.1002e-05,2.6857,7.9556,2.7085e-12
130,20,1872.727273,222.43,1.9213,1.0071,-12.679,4.6705,4.5109e-06,2.4385e-05,4.5518,0.00069996,0.0023681,2.8456,0.81407,-19.365,408.51,79.534,910.49,4.1715e-05,7.0299e-05,1.9857,8.7531,2.5957e-12
130,20,2054.545455,238.91,2.0993,1.1874,-1.3113,7.5156,9.2958e-06,6.122e-05,8.4955,-0.11914,-0.4015,3.1838,0.94575,-20.362,418.03,0.035466,0.4021,4.2226e-05,5.0663e-05,3.2699,9.683,2.5889e-12
130,20,2236.363636,253.33,2.2584,1.3483,4.897,8.9916,1.3683e-05,9.4609e-05,10.705,8.6201e-05,0.0002947,3.4911,1.0612,-19.691,461.96,2.0492,23.942,8.1615e-05,0.0001378,1.3833,10.305,2.2693e-12
130,20,2418.181818,280.87,2.4099,1.5824,19.925,17.381,3.3322e-05,0.00026499,23.447,0.088814,0.30104,3.8431,1.2,-20.365,467.18,0.037518,0.43055,7.5761e-05,9.1153e-05,3.6865,11.021,1.8505e-12
130,20,2600,286.25,2.6255,1.7427,30.638,25.219,5.6366e-05,0.00055419,39.209,0.00080157,0.0026996,4.1964,1.3285,-17.891,488.46,332.81,3775.3,0.00013451,0.00022907,2.5503,10.712,2.2071e-12
