"G1","G2","C","A","Bx","By","Bz","Error_G1","Error_G2","Error_C","Error_A","Error_Bx","Error_By","Error_Bz","MSE","Laser_Power","Laser_Detuning","Temp","PP"
194.86,579.49,1.5336,3.6588,-1.6187,4.2297,-291.91,0.80316,2.8031,8.5456e-06,2.0132e-05,0.25409,0.25409,1.0739,0.005935,685,8,106.706479,1.7631
-180.99,-544.43,4.8688,-0.0012683,7.3261,-3.4388,355.12,128.04,474.99,1.7294e-10,4.597e-10,47.704,47.703,214.84,1.3389e-07,685,-11,106.713755,0.00075845
191.36,678.9,1.5031,3.6569,-0.84983,3.9219,-258.88,0.64282,3.3094,7.2821e-06,1.6398e-05,0.20078,0.20078,1.1332,0.0047184,685,7,106.716731,1.7865
78.334,141.63,1.4654,0.16179,16.569,-1.0006,129.39,1.7234,4.5733,3.1859e-08,2.0909e-07,1.1473,1.1354,0.96426,5.3209e-05,160,-17,106.732978,0.13397
204.66,634.77,1.5648,3.5959,0.39943,4.7383,-249.76,1.3821,5.1805,1.4001e-05,2.9261e-05,0.38727,0.38727,1.7636,0.0087334,685,6,106.784081,1.7023
68.332,272.79,0.67292,1.3204,3.233,-3.3897,-159.61,0.54241,5.5835,1.2666e-06,1.7213e-05,0.77413,0.77414,1.6504,0.0025059,265,7,106.790492,2.7077
33.16,389.15,1.2267,3.3934,1.4971,4.4329,-1598,58.492,5629.3,9.0984e-05,0.000284,4.0882,4.0882,2983.2,0.082053,620,7,106.91087,6.7426
199.51,568.56,1.5644,3.6361,-0.48579,-6.5277,-304.76,4.0923,13.016,4.2045e-05,9.5306e-05,1.2495,1.2496,5.1268,0.028692,685,8,107.004136,3.244
0.20545,1.6053,1.1026,3.7714,0.02045,14.598,-1549.1,816120,49828000,0.00017708,0.00075802,3.4663,3.4672,537.56,0.082226,685,7,107.442736,6.8902
43.04,185.63,0.37001,0.54063,1.2968,7.118,-90.522,0.3185,4.7372,1.3615e-07,2.8075e-06,0.59982,0.60266,1.1098,0.00033429,160,7,107.919163,1.5467
0.19435,1.8773,0.95896,2.8347,-0.86515,10.027,-1466.3,515000,48053000,6.1457e-05,0.00037436,3.5934,3.5953,781.28,0.050345,540,7,107.957648,7.0797
43.813,208.92,0.3658,0.52926,1.2042,1.0076,-59.83,0.19894,3.4574,8.8023e-08,1.9947e-06,0.40879,0.40878,0.84629,0.00021832,160,7,108.205746,1.4231
95.442,258.62,0.69181,0.47976,14.133,-0.36952,96.702,0.52358,2.3434,1.1835e-07,9.4406e-07,0.44751,0.44693,0.64949,0.00018698,160,-4,108.216183,0.75604
66.471,308.87,0.61724,1.2436,1.4698,3.4766,-127.38,0.14688,1.9455,3.2867e-07,5.1351e-06,0.23086,0.23089,0.58152,0.00066572,270,7,108.276899,1.9087
0.27473,1.155,0.88465,3.8751,-1.7188,10.8,-1209.8,391480,6919600,7.4168e-05,0.00026899,2.9295,2.94,146.56,0.071136,685,8,108.731425,7.5666
103.61,603.05,0.87763,2.9272,-0.5872,2.7781,-173.63,0.2648,4.4653,2.908e-06,2.3205e-05,0.2418,0.2418,1.3997,0.0038182,540,6,109.344425,2.7493
19.61,68.135,0.70787,3.4047,-2.9932,11.826,-1034.4,6.3647,69.982,3.9886e-05,0.00015615,3.1612,3.2108,32.601,0.058647,620,6,110.603223,8.2322
9.9273,37.545,0.62312,2.8512,-4.1794,2.846,-943.22,6.0352,85.173,2.2836e-05,0.00013235,3.4962,3.4911,15.446,0.044332,510,7,110.628276,8.5239
-0.1555,-0.31223,0.17849,0.59025,-14.994,25.028,-751.44,181710,732640,2.8882e-06,1.7596e-05,9.9107,10.507,12.285,0.0053778,165,7,110.684161,5.3396
31.371,74.177,0.69939,4.0151,-3.8643,13.45,-895.29,2.5744,13.586,3.5036e-05,0.00013889,2.3371,2.4051,7.7611,0.0597,685,8,111.001106,7.9839
19.756,44.593,0.63586,3.9448,-3.6195,13.177,-847.49,5.2993,26.773,3.6216e-05,0.00016025,2.8612,2.9495,5.9034,0.069023,685,6,112.001868,8.1024
0.38639,0.99018,0.50369,3.0734,-6.4768,11.679,-778.56,6303.4,41396,2.1947e-05,0.00013194,3.2544,3.3022,6.0921,0.048261,540,7,112.613501,8.3072
157.91,438.49,2.9121,1.5742,28.578,-0.14763,376.38,0.82606,2.8746,1.8024e-06,6.2272e-06,0.40371,0.40355,1.3516,0.0017483,540,-10,113.117155,0.56608
157.96,448.16,2.8853,1.5793,28.369,0.41982,419.92,1.0031,3.6479,2.2533e-06,7.492e-06,0.49684,0.49665,1.925,0.0021558,540,-10,114.000345,0.56731
125.26,321.17,1.7045,0.86254,25.726,0.027115,290.06,1.0116,3.5765,6.9145e-07,3.5562e-06,0.67026,0.66976,1.311,0.00088373,315,-10,114.04493,0.55603
145.94,414.06,3.0919,1.4379,29.055,0.62499,364.03,0.78739,2.9819,1.4949e-06,5.9492e-06,0.43726,0.43708,1.3567,0.0015902,540,-10,114.067817,0.50125
106.59,239.88,3.9292,0.62671,33.109,5.6678,318.77,1.3719,4.5381,4.864e-07,2.712e-06,1.0322,1.0276,1.5311,0.00071046,525,-20,114.24835,0.18067
154.54,446.44,2.907,1.5663,28.062,-0.50147,414.47,0.93029,3.5317,2.087e-06,7.2305e-06,0.47734,0.47716,1.8433,0.0020433,540,-10,114.308125,0.56003
0.046682,0.10963,0.42665,4.2067,-8.7023,18.602,-660.69,41014,226210,6.968e-05,0.00090875,4.4822,4.6488,5.8767,0.12799,640,8,114.456897,8.8269
0.025914,0.064018,0.4097,3.9421,-8.3237,15.962,-647.56,15091,92102,6.5171e-05,0.00095325,4.9727,5.1018,6.4411,0.12468,620,7,115.048954,8.7822
0.10785,0.27365,0.43796,3.9146,-7.9132,14.75,-672.61,71619,461100,5.1326e-05,0.0004898,4.1876,4.2838,6.2485,0.10389,620,7,115.099813,8.9553
75.094,594.76,0.62419,4.2303,-3.0788,3.1529,-283.23,0.1908,6.6101,5.7548e-06,7.6787e-05,0.29579,0.29579,2.7373,0.0098407,685,8,115.204443,4.772
75.305,599.03,0.62307,4.2247,-3.0351,2.1665,-281.69,0.19409,6.789,5.8309e-06,7.7415e-05,0.29931,0.29931,2.7948,0.0099315,685,8,115.399566,4.6627
75.723,595.34,0.62089,4.2014,-3.1598,3.0076,-281.19,0.19925,6.7866,5.8868e-06,7.7523e-05,0.30482,0.30482,2.7925,0.010001,685,8,115.973224,4.7075
-0.0024018,-0.0058777,0.42421,4.3896,-7.5035,17.352,-641.74,155.1,928.75,8.1677e-05,0.0012074,5.0599,5.233,6.3693,0.15793,685,6,116.416858,8.251
75.797,713.99,0.59429,4.1192,-0.66889,2.3695,-223.26,0.16671,8.7939,4.8199e-06,6.2159e-05,0.24624,0.24624,2.9005,0.0077802,685,6,116.504157,4.6055
2.132,0.021028,1.6178,1.1599,-105.62,-90.445,945.14,2.3825e-08,8.2346e-07,0.00021257,0.00020379,70.6,70.457,0.33369,0.020133,380,-17,116.79387,1.0737
-0.0025092,-0.0061967,0.35262,4.5539,-7.2176,12.994,-583.94,2463.5,15026,0.0001562,0.0025424,8.9698,9.1212,11.255,0.30596,685,6,118.840175,8.3002
43.187,591.13,0.47909,3.1026,-1.8171,1.5468,-239.54,0.10101,12.2,2.4908e-06,8.6808e-05,0.3455,0.3455,4.6321,0.0062826,620,7,119.325488,4.7063
42.673,582.23,0.47738,3.1022,-1.2495,2.644,-231.02,0.088264,10.581,2.1857e-06,7.821e-05,0.30628,0.3063,3.9468,0.0055718,620,7,119.378205,4.6775
-0.0051777,-0.015486,0.33266,4.3085,-12.928,18.507,-540.54,141870,1268600,0.00014402,0.0026405,9.4857,9.731,12.674,0.29633,640,8,119.558051,8.8246
49.342,651.35,0.50117,3.4924,-1.6914,2.9986,-251.88,0.12129,13.623,3.472e-06,9.5179e-05,0.344,0.34401,5.159,0.007891,685,7,119.611039,4.7982
49.714,687.95,0.49583,3.5162,-0.85542,1.767,-227.14,0.10872,13.785,3.1368e-06,8.5082e-05,0.30216,0.30216,4.7622,0.0070244,685,6,119.990194,4.9807
25.663,356.07,0.36471,1.6286,-0.93316,5.7343,-191.24,0.076779,10.326,6.8031e-07,4.816e-05,0.44198,0.44401,3.5793,0.0023019,395,7,120.138483,3.9554
-0.031818,-0.11598,0.33769,3.8452,-13.621,19.744,-504.35,87748,1165900,0.00013449,0.0036321,11.684,12.067,18.39,0.29784,620,7,120.79072,8.8092
0.025479,0.097798,0.33663,3.8034,-13.2,24.796,-493.04,65462,964690,0.00013772,0.0041101,12.183,13.093,20.774,0.31295,620,7,121.610121,8.7942
0.063589,0.085494,0.48366,1.6664,13.954,38.756,-611.77,352190,636690,5.5512e-05,0.00042116,18.135,21.121,12.385,0.081764,315,-10,123.269963,4.6585
54.221,583.55,0.59987,2.2327,23.396,1.9661,335.78,0.12451,8.6615,1.3706e-06,3.04e-05,0.31725,0.31647,4.2988,0.0029581,540,-4,123.487324,3.54
130.16,2.0593,0.64925,1.0561,-14956,3144.6,-264.33,109.37,5.027,5.3696e-05,0.14583,50741000,49122000,389.03,0.12584,685,8,123.749832,4.29
-27.941,-556.93,0.45513,2.214,-2.3089,1.3453,-240.35,0.061279,16.753,1.0668e-06,7.3642e-05,0.36213,0.36205,6.5452,0.0034218,620,7,124.379003,3.5929
0.035086,0.046508,0.47959,0.8554,4.4793,96.697,-608.79,270370,475550,2.7328e-05,0.00021483,38.038,38.468,23.672,0.040855,160,-17,124.451863,2.4929
0.007311,0.18225,0.49816,1.9789,-18.143,10.197,-449.03,7299.6,4535700,7.4402e-06,0.0025594,4.9757,4.5179,44.136,0.029954,685,6,131.295788,5.8342
9.5723e-05,0.016984,0.47991,0.27577,-70.352,0.99086,-509.89,1.0544e-09,3.1577e-05,3.8148e-09,8.3069e-06,0.51765,0.18903,19.637,2.5222e-05,620,7,136.665469,0.50254
