"Temperature (C) ","Detuning (GHz) ","Laser Power (uW) ","Cost filtered (V/nT)","Cost unfiltered (V/nT)","Loop","Run_number","C(1D)","A(1D)","G(1D)","By(1D)","Error C(1D)","Error A(1D)","Error G(1D)","Error By(1D)","G1(2D)","G2(2D)","C(2D)","A(2D)","Bx(2D)","Bz(2D)","Error G1(2D)","Error G2(2D)","Error C(2D)","Error A(2D)","Error Bx(2D)","Error Bz(2D)","NA"
"122.400000","6.250000","1130.000000","0.009499","0.009499","3.000000","94.000000","0.118937","2.672666","281.349490","-6.902492","0.011621","0.015087","3.410686","1.409707","593.198044","1454.214001","-6.448867","-4.564854","2.465239","-437.498775","60.611719","136.838850","0.787223","0.792571","4.865947","20.327067",NA
"122.400000","6.250000","1160.000000","0.009628","0.009628","3.000000","95.000000","0.104790","2.774485","288.179496","-3.590204","0.011040","0.013980","3.129841","1.274177","696.495516","1531.283038","-7.077502","-5.149744","-0.995175","-433.504342","66.552665","139.272028","0.858087","0.862725","4.912015","18.582070",NA
"122.400000","6.250000","1190.000000","0.009721","0.009721","3.000000","96.000000","0.095972","2.876063","295.851831","1.667099","0.013734","0.016932","3.767090","1.507635","594.623761","1393.923190","-6.461968","-4.440944","-1.669536","-441.193139","55.308243","117.500220","0.678839","0.684315","4.859464","19.354874",NA
"122.400000","6.250000","1220.000000","0.009772","0.009772","3.000000","97.000000","0.097756","2.959849","302.896297","-4.291556","0.012040","0.014500","3.216795","1.267305","574.495312","1354.572805","-6.437526","-4.336214","-1.732536","-449.398265","50.838741","107.115910","0.618522","0.624168","4.754077","19.161835",NA
"122.400000","6.250000","1250.000000","0.009613","0.009613","3.000000","98.000000","0.095236","3.016695","313.830357","-2.381905","0.013839","0.016105","3.640199","1.399257","563.579673","1332.117916","-6.507968","-4.324655","-0.780445","-453.418890","48.097574","100.691755","0.587783","0.593544","4.653382","18.840731",NA
"122.400000","6.250000","1280.000000","0.009434","0.009434","3.000000","99.000000","0.072777","3.102314","328.855632","-7.461371","0.017419","0.019424","4.474076","1.662320","536.886474","1290.707955","-6.431386","-4.169257","-1.447652","-463.769840","44.389329","92.843695","0.536333","0.542361","4.586197","19.031053",NA
"122.400000","6.250000","1310.000000","0.009788","0.009788","3.000000","100.000000","0.076061","3.237210","330.726390","-3.912069","0.013151","0.014590","3.238324","1.197999","500.180239","1230.678538","-6.261215","-3.916734","-2.322172","-474.546684","40.129047","83.370259","0.470670","0.477120","4.521946","19.239803",NA
"122.400000","6.250000","1340.000000","0.009742","0.009742","3.000000","101.000000","0.074263","3.326959","341.519129","-4.904289","0.014040","0.015157","3.372576","1.217279","442.473419","1188.074853","-6.196206","-3.754049","-0.624216","-488.619022","35.871299","79.316367","0.444538","0.451545","4.328187","20.249913",NA
"122.400000","6.250000","1370.000000","0.009625","0.009625","3.000000","102.000000","0.062193","3.403196","353.586458","-6.078991","0.015332","0.016101","3.609622","1.267214","452.215691","1159.738975","-6.188752","-3.671791","-1.717120","-490.076320","34.554427","71.883685","0.399796","0.406779","4.321947","19.226941",NA
"122.400000","6.250000","1400.000000","0.009587","0.009587","3.000000","103.000000","0.025515","3.519772","367.129033","-0.383219","0.019115","0.019527","4.361715","1.483920","394.525076","1119.887289","-6.121300","-3.510322","0.017171","-508.608860","30.993002","69.555765","0.383264","0.390917","4.169083","20.797267",NA
"122.400000","6.250000","1430.000000","0.009626","0.009626","3.000000","104.000000","0.038730","3.552509","369.035674","-6.468306","0.016083","0.016371","3.637252","1.232077","400.061944","1118.648946","-6.287700","-3.591206","-0.059528","-506.700873","30.208475","66.750447","0.376137","0.383686","4.057977","19.880260",NA
"122.400000","6.250000","1460.000000","0.009578","0.009578","3.000000","105.000000","0.036663","3.635634","379.569938","-7.477660","0.015904","0.015890","3.520435","1.163657","402.939052","1079.103672","-6.189026","-3.413810","-1.573496","-511.607849","28.950466","59.730469","0.327350","0.334998","4.087356","19.088097",NA
"122.400000","6.250000","1490.000000","0.009761","0.009761","3.000000","106.000000","0.018517","3.779200","387.159022","-2.948017","0.017213","0.016989","3.669424","1.191475","367.354516","1058.379290","-6.219335","-3.356730","-0.582455","-522.094614","27.365606","59.870872","0.329704","0.337925","4.024330","20.328529",NA
"122.400000","6.250000","1520.000000","0.009687","0.009687","3.000000","107.000000","0.010441","3.857183","398.197290","-4.945954","0.016903","0.016420","3.535675","1.118755","358.278234","1025.264638","-6.166339","-3.217117","-2.178028","-525.366634","25.874052","54.908251","0.296690","0.305039","3.961441","19.694159",NA
"122.400000","6.250000","1550.000000","0.009746","0.009746","3.000000","108.000000","-0.005618","4.000931","410.517903","-3.133342","0.017860","0.017082","3.606751","1.108582","364.796870","1020.358502","-6.283091","-3.245065","-2.147784","-522.835456","25.641847","52.982023","0.289196","0.297504","3.926119","18.973887",NA
"122.400000","6.250000","1580.000000","0.009429","0.009429","3.000000","109.000000","-0.053688","4.071785","431.824794","-5.026088","0.024534","0.022965","4.879018","1.425962","329.286988","971.332299","-6.163017","-3.017150","-2.635857","-536.296965","23.325082","48.980379","0.259195","0.268074","3.846316","19.505565",NA
"122.400000","6.250000","1610.000000","0.009691","0.009691","3.000000","110.000000","-0.020063","4.176311","430.935814","-6.323544","0.020202","0.018925","3.916654","1.147161","280.789226","906.273521","-5.976054","-2.704434","0.529652","-552.344727","20.046590","43.731090","0.220477","0.229927","3.649640","19.908052",NA
"122.400000","6.250000","1640.000000","0.009706","0.009706","3.000000","111.000000","-0.045181","4.309704","444.033341","-4.849629","0.021370","0.019810","4.019577","1.141182","322.239588","983.948426","-6.549344","-3.200530","-3.488681","-557.541472","20.839332","45.784968","0.254474","0.263021","3.492546","19.130773",NA
"122.400000","6.250000","1670.000000","0.009726","0.009726","3.000000","112.000000","-0.047358","4.393685","451.751634","0.068767","0.023535","0.021702","4.344921","1.210994","285.561484","903.035586","-6.236559","-2.772291","-2.663179","-560.984906","19.330476","41.201342","0.212560","0.222005","3.555636","19.281691",NA
"122.400000","6.250000","1700.000000","0.009594","0.009594","3.000000","113.000000","-0.120738","4.564674","475.764798","-5.388361","0.023815","0.021688","4.239955","1.115970","263.360007","861.857843","-6.158345","-2.580209","-1.794931","-571.940033","17.584281","37.464201","0.186700","0.196394","3.432702","19.031079",NA
"122.400000","6.250000","1730.000000","0.009492","0.009492","3.000000","114.000000","-0.111121","4.621350","486.860311","-3.142216","0.029340","0.026611","5.163610","1.323350","221.999372","815.481962","-6.070716","-2.359957","-0.971042","-589.947232","15.105911","34.731657","0.166884","0.176949","3.219237","19.754230",NA
"122.400000","6.250000","1760.000000","0.009675","0.009675","3.000000","115.000000","-0.093857","4.754078","491.362741","-5.286771","0.028208","0.025549","4.827415","1.223991","234.474359","798.766578","-6.102045","-2.300594","-2.346977","-582.278127","15.132587","31.758084","0.149740","0.159601","3.201880","17.814886",NA
"122.400000","6.250000","1790.000000","0.009680","0.009680","3.000000","116.000000","-0.117573","4.890754","505.229131","-2.131629","0.032665","0.029485","5.439111","1.333839","198.766759","749.476740","-5.992598","-2.064263","-3.649745","-600.048654","13.365390","29.743801","0.133183","0.143576","3.090234","18.572931",NA
"122.400000","6.250000","1820.000000","0.000000","0.009632","3.000000","117.000000","-0.229387","5.116056","531.131040","2.824520","0.031182","0.028051","4.972313","1.145821","179.165872","697.255153","-5.851924","-1.822028","-2.502177","-607.318773","12.352352","27.050187","0.112931","0.123718","3.042465","17.976461",NA
"122.400000","6.250000","1850.000000","0.000000","0.009430","3.000000","118.000000","-0.168156","5.045163","534.991967","-5.689034","0.029481","0.026516","4.768569","1.088845","151.624151","645.701147","-5.730076","-1.584080","-3.652283","-617.475000","10.961853","25.068805","0.097164","0.108227","2.926234","17.847099",NA
"122.400000","6.250000","1880.000000","0.000000","0.009196","3.000000","119.000000","-0.322371","5.295820","575.909085","-0.720150","0.036665","0.033005","5.666528","1.172563","124.579139","600.671938","-5.626506","-1.380446","-0.721523","-641.473052","9.879546","24.570649","0.088441","0.100183","2.909970","19.343207",NA
"122.400000","6.250000","1910.000000","0.000000","0.008944","3.000000","120.000000","-0.395056","5.375837","601.058222","-7.286314","0.050686","0.045748","7.733002","1.507016","107.166227","560.179460","-5.545466","-1.206900","-2.335237","-653.344798","8.687759","22.570810","0.075271","0.086781","2.743201","18.642888",NA
"122.400000","6.250000","1940.000000","0.000000","0.008673","3.000000","121.000000","-0.458571","5.439916","627.242342","-11.415307","0.046990","0.042576","7.102114","1.300796","108.078854","531.679701","-5.500008","-1.086170","-2.491611","-637.355258","8.273472","19.653003","0.060804","0.071415","2.569923","15.177753",NA
"122.400000","6.250000","1970.000000","0.000000","0.008293","3.000000","122.000000","-0.748996","5.773596","696.197849","-5.147933","0.077994","0.071557","11.187962","1.738924","92.767280","490.971727","-5.429704","-0.922470","-3.546439","-641.610505","7.385868","18.163947","0.050924","0.061151","2.423409","14.056024",NA
"122.400000","6.250000","2000.000000","0.000000","0.008038","3.000000","123.000000","-1.077440","6.113536","760.534335","0.989928","0.135684","0.126018","18.543776","2.479922","80.789158","455.696879","-5.362973","-0.784610","-3.321241","-654.707078","6.881712","17.456284","0.044044","0.054195","2.381667","13.688262",NA
"90.000000","6.250000","980.000000","0.001779","0.001779","1.000000","124.000000","2.759721","0.878888","493.978674","-6.810775","0.007422","0.006718","6.872046","1.731635","13.970353","249.492973","-3.576085","-0.043424","-4.939742","-584.009919","6.889649","45.589234","0.011842","0.015343","3.910438","23.210794",NA
"91.200000","6.250000","980.000000","0.001923","0.001923","1.000000","125.000000","2.666224","0.939318","488.353802","5.695343","0.008237","0.007468","7.133364","1.821787","247.638219","699.122952","-3.801502","-0.354886","-4.818943","-480.570853","17.341768","27.224560","0.021657","0.023743","3.393685","12.126391",NA
"92.400000","6.250000","980.000000","0.002080","0.002080","1.000000","126.000000","2.574134","1.001211","481.237831","-0.079850","0.008140","0.007397","6.609893","1.716921","182.772373","626.069248","-3.714140","-0.308052","-5.013365","-500.197706","13.902520","24.864631","0.019053","0.021348","3.115778","12.426009",NA
"93.600000","6.250000","980.000000","0.002268","0.002268","1.000000","127.000000","2.483805","1.054232","464.784833","0.904872","0.008440","0.007725","6.500464","1.756291","164.830316","606.802863","-3.654911","-0.306069","-5.008658","-503.973803","13.443108","25.410320","0.019988","0.022508","3.139745","13.050561",NA
"94.800000","6.250000","980.000000","0.002387","0.002387","1.000000","128.000000","2.387674","1.084976","454.546480","-4.003067","0.007274","0.006696","5.439388","1.506045","162.157701","596.924341","-3.595900","-0.312957","-4.802264","-493.495964","13.814596","25.845231","0.021077","0.023825","3.210739","12.932671",NA
"96.000000","6.250000","980.000000","0.002450","0.002450","1.000000","129.000000","2.253428","1.144327","467.082841","-10.564249","0.009206","0.008417","6.534298","1.756416","170.020859","614.985976","-3.544550","-0.344301","-3.194076","-492.486172","14.196804","26.563523","0.023286","0.026114","3.236313","13.176133",NA
"97.200000","6.250000","980.000000","0.002642","0.002642","1.000000","130.000000","2.142711","1.181156","447.114717","5.374767","0.008628","0.007980","5.922789","1.669254","165.684136","600.492764","-3.458434","-0.343526","-5.280081","-481.911551","14.559277","26.894202","0.023979","0.027052","3.315350","13.018669",NA
"98.400000","6.250000","980.000000","0.002751","0.002751","1.000000","131.000000","2.016997","1.231387","447.610685","2.407910","0.006949","0.006425","4.575979","1.288063","187.022531","633.772329","-3.410510","-0.395024","-6.835728","-475.613719","15.169289","27.030947","0.026444","0.029472","3.279966","12.620157",NA
"99.600000","6.250000","980.000000","0.002822","0.002822","1.000000","132.000000","1.879244","1.270088","450.070305","-8.035451","0.009550","0.008817","6.098976","1.707039","178.013689","617.220870","-3.304954","-0.389168","-8.339982","-465.488286","15.383621","27.599800","0.027257","0.030540","3.351602","12.667315",NA
"100.800000","6.250000","980.000000","0.002989","0.002989","1.000000","133.000000","1.771780","1.269703","424.837504","-12.351941","0.011705","0.011028","7.460776","2.217686","546.976159","1071.362528","-3.875931","-1.111753","-3.065644","-418.438367","32.720088","48.283096","0.084738","0.086734","3.978869","11.822906",NA
"102.000000","6.250000","980.000000","0.003215","0.003215","1.000000","134.000000","1.656810","1.326969","412.742877","1.332571","0.006880","0.006564","4.190200","1.281144","200.736513","653.479409","-3.178423","-0.465317","-4.375228","-455.131325","16.770991","29.238495","0.032920","0.036397","3.447593","12.760597",NA
"103.200000","6.250000","980.000000","0.003366","0.003366","1.000000","135.000000","1.517475","1.363940","405.261245","-1.271232","0.006791","0.006537","4.020681","1.251191","204.297118","657.366310","-3.102344","-0.486306","-4.618643","-446.099403","17.331205","29.968106","0.035120","0.038766","3.502654","12.732097",NA
"104.400000","6.250000","980.000000","0.003510","0.003510","1.000000","136.000000","1.413985","1.398236","398.383792","-0.129955","0.007553","0.007335","4.358251","1.378353","223.977173","687.075432","-3.068586","-0.550874","-3.571395","-439.656512","18.371254","31.140845","0.039828","0.043544","3.551747","12.704768",NA
"105.600000","6.250000","980.000000","0.003822","0.003822","1.000000","137.000000","1.297534","1.452941","380.126579","-5.495694","0.008036","0.008021","4.451145","1.469312","251.968364","727.997526","-3.073401","-0.642586","-3.862840","-435.786193","19.900962","32.995879","0.046848","0.050628","3.646099","12.838717",NA
"106.800000","6.250000","980.000000","0.004074","0.004074","1.000000","138.000000","1.200572","1.506687","369.856074","-0.121638","0.006923","0.007037","3.692303","1.248246","241.321302","724.303347","-3.025877","-0.668676","-2.930315","-437.487824","19.984467","34.344971","0.051214","0.055323","3.716681","13.519850",NA
"108.000000","6.250000","980.000000","0.004306","0.004306","1.000000","139.000000","1.069663","1.593646","370.101862","3.561694","0.008635","0.008772","4.353859","1.471091","256.001027","754.774468","-3.047857","-0.760176","-2.662972","-433.998648","20.889954","36.286608","0.059603","0.063833","3.751276","13.755913",NA
"109.200000","6.250000","980.000000","0.004814","0.004814","1.000000","140.000000","0.971408","1.679694","348.885206","0.148559","0.005304","0.005628","2.527712","0.897000","264.646478","763.268887","-3.058345","-0.824722","-2.257219","-427.629821","22.040787","37.729216","0.066559","0.071152","3.876865","13.918564",NA
"110.400000","6.250000","980.000000","0.005060","0.005060","1.000000","141.000000","0.864345","1.754122","346.644187","-6.011596","0.005293","0.005646","2.414280","0.861224","385.576385","895.603419","-3.339622","-1.182402","-0.037248","-417.903000","28.321851","43.595842","0.095243","0.099468","4.171140","13.364686",NA
"111.600000","6.250000","980.000000","0.005714","0.005714","1.000000","142.000000","0.759052","1.892528","331.199130","1.081461","0.004014","0.004447","1.690783","0.624809","279.967136","821.606572","-3.205866","-1.064920","-2.401030","-429.842337","24.116273","44.315654","0.095844","0.100991","4.040657","15.499423",NA
"112.800000","6.250000","980.000000","0.006079","0.006079","1.000000","143.000000","0.670850","1.958623","322.184274","-6.614323","0.007810","0.008870","3.171496","1.196329","291.375280","863.749145","-3.340586","-1.238703","-1.757985","-433.990779","25.664101","49.410709","0.119793","0.125215","4.148278","16.657479",NA
"114.000000","6.250000","980.000000","0.006951","0.006951","1.000000","144.000000","0.591666","2.095823","301.492826","-3.794160","0.005759","0.006967","2.171968","0.858370","296.681586","891.198450","-3.468192","-1.395091","-1.694143","-430.189838","27.202496","54.267391","0.145025","0.150864","4.252913","17.498506",NA
"115.200000","6.250000","980.000000","0.007377","0.007377","1.000000","145.000000","0.493305","2.197259","297.834322","-5.864143","0.007247","0.008874","2.603531","1.037400","306.961585","929.085091","-3.624027","-1.587670","-1.640118","-433.716333","29.016205","60.102390","0.177056","0.183220","4.373487","18.646415",NA
"116.400000","6.250000","980.000000","0.008072","0.008072","1.000000","146.000000","0.426090","2.272373","281.511432","-5.214617","0.007615","0.009880","2.628792","1.086125","312.709794","955.512565","-3.744990","-1.750378","-1.525672","-431.582317","30.845941","65.766370","0.209259","0.215820","4.497768","19.569119",NA
"117.600000","6.250000","980.000000","0.008698","0.008698","1.000000","147.000000","0.346468","2.359385","271.258965","-4.409512","0.008075","0.010897","2.672700","1.129445","329.967328","1017.692965","-3.972012","-2.031722","-1.153298","-432.418987","34.127211","76.712348","0.269702","0.276436","4.625410","20.977046",NA
"118.800000","6.250000","980.000000","0.009221","0.009221","1.000000","148.000000","0.282125","2.409445","261.303501","-5.445927","0.008086","0.011360","2.607633","1.126167","343.712517","1065.751892","-4.142828","-2.264353","-1.633796","-429.831906","37.469385","87.282641","0.329767","0.336704","4.763290","22.082800",NA
"120.000000","6.250000","980.000000","0.009737","0.009737","1.000000","149.000000","0.222076","2.454913","252.134369","-3.510219","0.008828","0.012896","2.780162","1.224749","360.207027","1131.274227","-4.351169","-2.550510","-0.619864","-435.498552","41.685839","102.215557","0.414338","0.421348","4.915423","23.886852",NA
"121.200000","6.250000","980.000000","0.009878","0.009878","1.000000","150.000000","0.178978","2.403465","243.314278","-6.904220","0.009344","0.014197","2.989859","1.342375","388.273508","1239.321844","-4.730742","-3.018266","-1.281171","-434.078503","49.459343","129.875629","0.577939","0.584859","5.035074","25.665580",NA
"122.400000","6.250000","980.000000","0.010437","0.010437","1.000000","151.000000","0.132517","2.401392","230.078394","-3.947418","0.009641","0.015583","3.059879","1.413058","414.185487","1332.997306","-4.982844","-3.379320","-0.516766","-433.404586","58.064815","159.597622","0.747462","0.754240","5.193810","27.309723",NA
"123.600000","6.250000","980.000000","0.010265","0.010265","1.000000","152.000000","0.108894","2.244326","218.633650","-7.540227","0.009307","0.015917","3.132617","1.481969","448.585311","1480.378543","-5.454796","-3.970247","-1.192538","-432.741555","73.454141","216.277422","1.087294","1.093853","5.338825","29.604689",NA
"124.800000","6.250000","980.000000","0.010289","0.010289","1.000000","153.000000","0.074423","2.191615","212.997568","-8.169582","0.009437","0.016609","3.236961","1.549471","511.780719","1696.492210","-6.254445","-4.897183","-0.922563","-435.626073","100.690414","312.201602","1.712932","1.719055","5.481210","31.669473",NA
"126.000000","6.250000","980.000000","0.010140","0.010140","1.000000","154.000000","0.056938","2.064358","203.585862","-8.212206","0.008277","0.015307","2.987959","1.458462","620.880890","2119.757855","-8.291006","-7.061855","-0.940065","-437.378264","179.636844","598.790040","3.859867","3.865621","5.671390","35.122271",NA
"127.200000","6.250000","980.000000","0.010137","0.010137","1.000000","155.000000","0.045117","1.928783","190.277196","-9.608532","0.008130","0.016177","3.097703","1.553853","953.121982","3368.420864","-17.426906","-16.320947","-1.245727","-452.659235","647.230677","2297.482475","21.964145","21.969483","5.847338","40.141804",NA
"128.400000","6.250000","980.000000","0.000000","NaN","1.000000","156.000000","0.000000","0.000000","0.000000","0.000000","NaN","NaN","NaN","NaN","7925.241772","28683.940744","-1081.234131","-1080.247405","-0.705252","-453.865253","295252.527623","1068822.181726","80489.271733","80489.275494","6.077009","43.759551",NA
"129.600000","6.250000","980.000000","0.000000","NaN","1.000000","157.000000","0.000000","0.000000","0.000000","0.000000","NaN","NaN","NaN","NaN","25762.766203","123328.857857","-17588.199539","-17587.397941","-0.635565","-743.325500","46025.034256","219828.929081","62695.481407","62695.481426","6.461685","91.728523",NA
"130.800000","6.250000","980.000000","0.009842","0.009842","1.000000","158.000000","0.022701","1.525685","155.013518","-6.803457","0.006318","0.015544","2.898336","1.559854","61121.165079","115510.920553","-14396.847800","-14396.127520","-2.319421","-357.825860","231480.048344","437417.897205","109027.958236","109027.958244","7.477999","23.672808",NA
"132.000000","6.250000","980.000000","0.009592","0.009592","1.000000","159.000000","0.028701","1.396430","145.583261","-9.750820","0.005633","0.014740","2.775853","1.521603","30740.983842","119287.274458","-14122.559241","-14121.864896","-1.152170","-456.920547","NaN","NaN","NaN","NaN","7.011532","54.038073",NA
"133.200000","6.250000","980.000000","0.009637","0.009637","1.000000","160.000000","0.028640","1.303287","135.231892","-11.331428","0.005445","0.015291","2.816108","1.574688","18587.452366","75920.176024","-5133.346371","-5132.732895","-1.189434","-471.583607","NaN","NaN","NaN","NaN","7.477338","62.116498",NA
"134.400000","6.250000","980.000000","0.009303","0.009303","1.000000","161.000000","0.031148","1.173226","126.118156","-10.992066","0.005120","0.015340","2.881432","1.639324","33679.098944","145490.471671","-16734.364143","-16733.823484","-0.733423","-484.089615","NaN","NaN","NaN","NaN","7.954701","71.307258",NA
"135.600000","6.250000","980.000000","0.009099","0.009099","1.000000","162.000000","0.034428","1.063693","116.897170","-11.975768","0.004470","0.014340","2.710320","1.568875","33118.218021","149379.020389","-15388.394532","-15387.922417","-1.079407","-485.431674","92224.002055","415362.375308","85573.210656","85573.210663","8.514113","79.856625",NA
"136.800000","6.250000","980.000000","0.008830","0.008830","1.000000","163.000000","0.037700","0.958806","108.588507","-12.188335","0.004283","0.014653","2.813188","1.653694","21641.640192","102203.147972","-6159.340285","-6158.933084","-1.731455","-500.289591","NaN","NaN","NaN","NaN","9.134959","91.822243",NA
"138.000000","6.250000","980.000000","0.000000","NaN","1.000000","164.000000","0.000000","0.000000","0.000000","0.000000","NaN","NaN","NaN","NaN","30230.603325","154938.442914","-11696.163890","-11695.819746","-0.815867","-528.230101","85948.848141","439446.070517","66343.064090","66343.064094","9.880422","112.515028",NA
"122.400000","-10.000000","980.000000","0.005678","0.005678","2.000000","165.000000","0.019937","2.128321","374.861350","8.459126","0.010143","0.010217","3.832825","1.280931","239.244610","2090.437942","-9.468677","-7.769532","-3.738745","255.569142","184.555300","1425.692633","10.484196","10.491955","3.822515","43.133288",NA
"122.400000","-9.375000","980.000000","0.005593","0.005593","2.000000","166.000000","0.006313","2.122424","379.499694","-5.755960","0.014797","0.014786","5.610644","1.854781","340.097315","2504.116910","-12.735864","-11.069458","-3.344056","148.281132","370.039505","2499.388268","21.919851","21.928477","3.943236","31.887646",NA
"122.400000","-8.750000","980.000000","0.000000","NaN","2.000000","167.000000","0.000000","0.000000","0.000000","0.000000","NaN","NaN","NaN","NaN","1018.382189","7569.271608","-102.304572","-100.666838","-2.756275","138.521618","8914.744818","65640.577921","1744.428500","1744.436787","3.892962","32.504636",NA
"122.400000","-8.125000","980.000000","0.000000","NaN","2.000000","168.000000","0.000000","0.000000","0.000000","0.000000","NaN","NaN","NaN","NaN","990.172587","7511.062441","-100.720367","-99.106496","-2.568250","93.988728","9397.744213","70590.299741","1861.257826","1861.266669","3.940222","31.583291",NA
"122.400000","-7.500000","980.000000","0.000000","NaN","2.000000","169.000000","0.000000","0.000000","0.000000","0.000000","NaN","NaN","NaN","NaN","833.923355","6507.315079","-76.463425","-74.861357","-2.639799","31.634305","6584.654400","50696.474370","1165.187552","1165.197035","3.999508","31.254540",NA
"122.400000","-6.875000","980.000000","0.000000","NaN","2.000000","170.000000","0.000000","0.000000","0.000000","0.000000","NaN","NaN","NaN","NaN","1034.592548","7658.975701","-105.093475","-103.516561","-3.094765","0.942001","10841.422552","79492.680258","2147.045173","2147.054710","4.037138","29.767250",NA
"122.400000","-6.250000","980.000000","0.000000","NaN","2.000000","171.000000","0.000000","0.000000","0.000000","0.000000","NaN","NaN","NaN","NaN","1410.596012","9674.084241","-166.145724","-164.598429","-2.145250","-45.552589","21501.908815","146604.082569","4985.975315","4985.984647","4.078686","28.319706",NA
"122.400000","-5.625000","980.000000","0.000000","NaN","2.000000","172.000000","0.000000","0.000000","0.000000","0.000000","NaN","NaN","NaN","NaN","1700.674491","11119.451892","-220.406862","-218.875713","-1.677548","-95.679832","31517.960319","205194.141233","8074.457844","8074.466933","4.151244","28.821630",NA
"122.400000","-5.000000","980.000000","0.000000","NaN","2.000000","173.000000","0.000000","0.000000","0.000000","0.000000","NaN","NaN","NaN","NaN","1509.141268","10861.741941","-212.060658","-210.530754","-1.702648","-128.997889","28836.915504","206609.276468","8005.817138","8005.826337","4.209827","33.638219",NA
"122.400000","-4.375000","980.000000","0.000000","NaN","2.000000","174.000000","0.000000","0.000000","0.000000","0.000000","NaN","NaN","NaN","NaN","1630.286560","11011.967356","-217.991941","-216.478087","-1.303666","-182.805125","27421.773701","184462.918250","7249.065907","7249.074390","4.266538","34.921285",NA
"122.400000","-3.750000","980.000000","0.000000","NaN","2.000000","175.000000","0.000000","0.000000","0.000000","0.000000","NaN","NaN","NaN","NaN","1824.248348","11984.063678","-259.028186","-257.524053","-1.613666","-219.789533","33296.114956","218017.041032","9365.875567","9365.883706","4.334758","36.880271",NA
"122.400000","-3.125000","980.000000","0.000000","NaN","2.000000","176.000000","0.000000","0.000000","0.000000","0.000000","NaN","NaN","NaN","NaN","1949.111543","12082.997091","-265.397876","-263.896666","-1.228220","-258.158379","32317.093317","199755.840153","8721.402415","8721.410261","4.360581","37.587868",NA
"122.400000","-2.500000","980.000000","0.007000","0.007000","2.000000","177.000000","-0.073433","2.160697","308.654646","-5.432973","0.011281","0.013338","4.136300","1.608648","4254.579965","24779.173777","-1120.995692","-1119.496232","-0.702001","-290.601970","NaN","NaN","NaN","NaN","4.438217","38.244409",NA
"122.400000","-1.875000","980.000000","0.007440","0.007440","2.000000","178.000000","-0.082743","2.258252","303.528170","-4.051122","0.011624","0.013970","4.071373","1.601705","4123.549739","24398.208467","-1094.521109","-1093.017635","-0.562529","-324.292615","NaN","NaN","NaN","NaN","4.467266","41.631279",NA
"122.400000","-1.250000","980.000000","0.007629","0.007629","2.000000","179.000000","-0.084502","2.272948","297.926169","-2.087580","0.011583","0.014180","4.023007","1.602621","972.474494","5521.794387","-58.048860","-56.540874","-2.694878","-352.666198","2702.986049","15187.763717","310.177071","310.184427","4.529252","42.262272",NA
"122.400000","-0.625000","980.000000","0.007855","0.007855","2.000000","180.000000","-0.069405","2.247767","286.174326","-3.485859","0.010890","0.013889","3.807666","1.557030","817.870700","4576.245817","-40.857873","-39.339125","-3.234628","-387.168155","1471.922507","8125.083572","139.097119","139.104457","4.565808","44.471618",NA
"122.400000","0.000000","980.000000","0.008126","0.008126","2.000000","181.000000","-0.080214","2.341404","288.136267","-3.180078","0.011636","0.014737","3.908916","1.591492","779.568651","4032.059921","-32.115698","-30.604336","-0.222981","-403.682274","988.190389","5037.000308","76.000631","76.007745","4.596957","42.461137",NA
"122.400000","0.625000","980.000000","0.008188","0.008188","2.000000","182.000000","-0.073628","2.313919","282.581855","-2.019466","0.013821","0.017861","4.687611","1.932140","620.403320","3056.319476","-19.389785","-17.863665","0.312433","-411.918280","443.497939","2129.584403","24.618716","24.625914","4.647766","40.909673",NA
"122.400000","1.250000","980.000000","0.008483","0.008483","2.000000","183.000000","-0.078868","2.392304","282.027620","-5.706854","0.013899","0.018000","4.558756","1.881382","472.979634","2381.898063","-12.431628","-10.900361","0.253247","-439.855452","214.748711","1031.947606","9.272778","9.280241","4.686746","43.312332",NA
"122.400000","1.875000","980.000000","0.008827","0.008827","2.000000","184.000000","-0.063564","2.405343","272.494592","-6.020733","0.014172","0.019032","4.603689","1.940219","457.356318","2194.235049","-10.833081","-9.297597","-0.487033","-445.447916","171.705256","780.780025","6.467960","6.475395","4.732009","41.682932",NA
"122.400000","2.500000","980.000000","0.009030","0.009030","2.000000","185.000000","-0.048913","2.394218","265.136891","-3.549412","0.012144","0.016795","3.949057","1.691291","531.099265","2237.664982","-11.164618","-9.636517","-0.057651","-435.745662","182.013072","736.559669","6.190837","6.197755","4.775641","36.494478",NA
"122.400000","3.125000","980.000000","0.009382","0.009382","2.000000","186.000000","-0.044442","2.455388","261.723014","-2.392093","0.012495","0.017524","3.955125","1.706523","528.313958","2097.748557","-9.923169","-8.404824","-0.039156","-441.281631","152.488372","580.409980","4.516032","4.522747","4.830974","34.873432",NA
"122.400000","3.750000","980.000000","0.009340","0.009340","2.000000","187.000000","-0.020166","2.393913","256.313347","-4.882866","0.012845","0.018431","4.158367","1.815431","472.501483","1888.578080","-8.300113","-6.781898","-0.066763","-457.333121","114.770469","432.687339","2.996424","3.003281","4.870247","35.806802",NA
