"Temperature (C) ","Detuning (GHz) ","Laser Power (uW) ","G(1D)","C(1D)","A(1D)","By(1D)","Error G(1D)","Error C(1D)","Error A(1D)","Error By(1D)","G1(2D)","G2(2D)","C(2D)","A(2D)","Bx(2D)","Bz(2D)","Error G1(2D)","Error G2(2D)","Error C(2D)","Error A(2D)","Error Bx(2D)","Error Bz(2D)","Sensitivity (T/sqrt(Hz)"
130,11,1360,167.02,0.14046,2.9157,-33.627,3.5569,3.8091e-05,0.00016227,2.5132,-0.00083091,-0.0042753,3.1422,2.8313,-12.505,-542.76,97.56,2582.7,0.00076828,0.0011645,1.4036,9.1935,3.7704e-13
120,25,1600,199.44,2.96,1.7057,0.11466,5.5769,1.5224e-05,0.00015145,7.4536,-0.0013343,-0.0038584,4.649,1.5321,-11.664,-544.23,355.38,2971.4,0.00012149,0.00021898,1.4388,5.4235,7.3749e-13
130,11,1480,186.21,0.13862,3.3108,-32.312,5.0207,6.4204e-05,0.00025188,3.6284,-0.0020395,-0.009549,3.5522,3.158,-12.48,-547.48,644.29,14123,0.0010205,0.0015853,1.7361,9.7792,3.8924e-13
120,25,1720,206.07,3.2471,1.6526,-38.825,7.1618,2.2499e-05,6.781e-05,4.5571,-0.0038254,-0.0088828,4.9657,1.5532,-10.524,-590.38,1704.8,9193,0.00014459,0.00028447,2.1766,6.2836,7.5388e-13
130,11,1600,205.97,0.13465,3.7358,-33.483,8.2488,0.000128,0.00043651,5.7494,0.0017328,0.0077122,3.9851,3.4793,-12.149,-592.35,502.86,9962,0.0013216,0.0020953,1.9277,10.975,4.0282e-13
120,25,1840,240.11,3.5137,1.4157,-86.099,23.856,6.8611e-05,9.5693e-05,7.7117,-0.0027266,-0.0033694,4.9756,1.2751,-10.195,-600.23,1892.3,2891.2,0.00011625,0.00030153,5.0021,7.3773,1.6157e-11
130,11,1720,224.04,0.13523,4.2246,-37.09,8.8238,0.00017162,0.00049165,5.6791,-0.0013631,-0.0055666,4.4758,3.8227,-12.147,-596.33,336.57,5612.2,0.0017076,0.0027787,2.3405,11.725,4.6316e-13
120,25,1960,324.4,3.7638,1.1685,-135.28,116.27,0.00026085,0.00023388,21.118,-0.040386,-0.026433,4.9424,0.89724,-7.2318,-645.31,388980,166700,6.6086e-05,0.00024401,10.973,8.5999,1.0954e-09
130,11,1840,245.6,0.11345,4.7112,-39.653,10.796,0.00025419,0.00062701,6.4888,-0.0010384,-0.0040503,4.9639,4.1354,-11.879,-640.97,209.63,3189.3,0.0021152,0.0035149,2.5847,13.091,5.2268e-13
120,25,2080,520.17,3.9433,0.97041,-195.87,893.57,0.0016104,0.0013915,58.844,0.099572,0.029986,4.9008,0.48591,-11.69,-688.99,10573000,957760,2.0692e-05,0.00012729,29.868,9.9514,1.0543e-09
130,11,1960,260.25,0.13341,4.8443,-71.982,10.21,0.00030078,0.00043759,3.8805,0.0050823,0.015257,5.1601,4.1428,-10.427,-645.77,6823.9,61494,0.0023646,0.0042696,4.1242,13.911,3.6802e-12
130,11,2080,291.69,0.083828,4.9607,-99.935,28.06,0.00097079,0.0010493,7.5045,0.0049755,0.011243,5.1849,3.9261,-8.222,-692.75,9943.8,50752,0.0023532,0.0047824,6.275,15.493,9.7731e-12
130,11,2200,-333.17,0.012562,5.064,-121.12,58.709,0.002255,0.0020866,11.999,0.010652,0.018577,5.1666,3.646,-5.4039,-739.9,60946,185380,0.0021724,0.00496,9.0394,16.303,3.3093e-11
130,13,1120,142.19,0.21826,2.1677,-21.366,1.347,8.0979e-06,5.9755e-05,1.2434,-0.0019,-0.010108,2.4318,2.1615,-13.294,-449.95,361.16,10220,0.00033715,0.00050152,1.0171,6.6559,3.7187e-13
130,13,1360,168.54,0.27331,2.8946,-28.587,2.8368,2.8703e-05,0.00013905,2.2205,-0.0010896,-0.0050283,3.2403,2.8203,-13.748,-501.95,147.31,3137.3,0.00068346,0.0010615,1.4898,8.2558,3.5694e-13
117.5,5,1000,269.3,0.16663,2.184,-13.443,9.6248,4.0892e-05,0.00015833,8.1295,0.00039239,0.0011136,2.3965,1.8331,-14.039,-405.03,23.063,185.75,0.00032488,0.00057874,2.6107,9.9969,6.2677e-13
130,13,1480,186.1,0.29014,3.2888,-30.279,3.8309,4.7708e-05,0.00019764,2.8766,-0.0010094,-0.0044333,3.6717,3.1516,-12.657,-547,137.56,2653.5,0.00090476,0.0014319,1.6189,9.0359,3.7478e-13
117.5,5,1120,310.03,0.15728,2.5072,-7.9343,16.405,8.5961e-05,0.00029496,13.208,0.2014,0.55727,2.7229,2.0125,-20.138,-418.1,0.30063,2.2991,0.00030815,0.00038965,6.1474,15.296,6.2657e-13
130,13,1600,202.27,0.31525,3.7016,-29.864,4.702,7.0687e-05,0.00026941,3.5057,-0.0034087,-0.0144,4.1182,3.4745,-12.284,-591.81,1720.8,30710,0.0011801,0.0018913,1.8565,10.06,3.8366e-13
117.5,5,1240,349.61,0.1518,2.8641,-5.081,24.288,0.0001596,0.00046826,17.788,5.0793e-05,0.00013855,3.0608,2.1707,-15.661,-457.19,42.738,317.98,0.00057539,0.0010457,3.1696,13.356,6.54e-13
130,13,1720,222.02,0.33087,4.1865,-34.517,6.4616,0.00012204,0.00037384,4.3459,-0.001184,-0.0045922,4.6256,3.8315,-12.386,-596.63,225.92,3398.3,0.0015278,0.0025253,2.1927,10.706,3.7833e-13
117.5,5,1360,396.5,0.10957,3.2247,-0.2619,34.994,0.00027937,0.00071197,23.092,0.053549,0.14351,3.3929,2.3046,-20.34,-468.57,0.32346,2.3227,0.00049585,0.00063568,7.8609,19.109,7.3104e-13
130,13,1840,234.7,0.36927,4.5303,-44.466,6.1165,0.00013994,0.00032946,3.4695,-0.0014985,-0.0053387,5.0611,4.0851,-11.352,-641.71,420.8,5342.1,0.0018783,0.0032114,2.6265,11.796,4.5007e-13
117.5,5,1480,430.49,0.099329,3.586,1.9396,44.029,0.00042605,0.0009761,26.444,-0.0026833,-0.0070922,3.7334,2.4242,-13.644,-502.08,1740.1,12155,0.00084673,0.0015651,4.3699,15.589,7.9583e-13
130,13,1960,253.37,0.39351,4.6091,-78.625,11.01,0.00031028,0.00043376,3.8722,0.0061634,0.016799,5.1649,3.9942,-9.4752,-688.2,10631,78973,0.0020163,0.0037937,4.2331,13.146,6.0763e-12
117.5,5,1600,497.59,0.023293,4.0522,25.887,88.621,0.00098034,0.0022885,53.241,-0.0059633,-0.015677,4.0828,2.5238,-11.81,-542.21,9254,63949,0.00098206,0.0018218,4.8432,16.551,8.3441e-13
130,13,2080,287.34,0.38132,4.676,-104.11,30.464,0.00096725,0.0010335,7.8322,0.0038517,0.0075303,5.1813,3.7733,-8.0706,-694.99,6048,23114,0.0019787,0.0042709,6.7022,14.109,1.0475e-11
117.5,5,1720,547.06,0.013813,4.4678,29.963,134.06,0.0017653,0.003631,69.893,-0.0044665,-0.011612,4.496,2.6175,-11.858,-544.76,5620.7,37993,0.0011247,0.002102,5.1843,17.641,1.0158e-12
130,13,2200,-331.47,0.30956,4.7658,-124.74,61.818,0.0021515,0.0019703,12.236,0.009433,0.014249,5.1587,3.4974,-5.1395,-741.54,49273,112350,0.0018168,0.0044435,9.335,14.884,1.3848e-10
117.5,5,1840,612.3,-0.080071,5.0144,50.404,224.35,0.0034311,0.0068631,110.63,-0.21411,-0.55136,4.9148,2.6905,-20.179,-516.21,0.753,4.9866,0.00088697,0.0011568,10.846,25.536,1.0881e-12
117.5,5,1960,558.47,0.28278,4.6306,-62.783,207.82,0.0043847,0.00494,44.224,-0.54289,-1.0958,5.0643,2.4735,-20.154,-515.78,1.6594,6.7398,0.00085756,0.0012123,15.038,28.673,2.5599e-11
130,15,1120,142.04,0.36215,2.0842,-18.661,2.6017,1.4178e-05,0.00011621,2.5702,-0.00029446,-0.0014669,2.4739,2.0711,-14.303,-447.56,7.4763,185.55,0.00027314,0.00041362,0.91281,6.7584,3.7006e-13
117.5,5,2080,607.34,0.28773,4.6541,-125.48,307.24,0.0086923,0.0082999,30.909,0.011363,0.016246,5.0398,2.0693,-8.137,-639.82,97736,199920,0.00093419,0.0022723,13.532,22.5,6.3533e-10
130,15,1240,158.37,0.40896,2.4474,-19.947,2.1778,1.5411e-05,0.0001061,2.0668,-0.00066087,-0.0031273,2.8955,2.4038,-12.603,-493.47,42.732,956.81,0.00040594,0.00062553,1.0957,6.7805,3.8446e-13
117.5,5,2200,702.91,-0.033592,5.0086,-174.24,759.53,0.030004,0.028174,34.631,-0.018653,-0.01904,5.0105,1.6649,-8.9823,-647.86,193470,201480,0.00067121,0.0019358,20.983,25.08,6.3359e-10
130,15,1360,169.9,0.4577,2.7986,-21.612,2.3745,2.1307e-05,0.00012729,2.1503,-0.0021179,-0.0092522,3.3025,2.7221,-13.216,-500.48,494.72,9441,0.00056991,0.00089758,1.3904,7.4426,3.598e-13
117.5,7,1000,268.95,0.27197,2.1044,-9.4391,10.362,4.0115e-05,0.00017095,9.3061,-0.0012149,-0.0031165,2.4146,1.7744,-11.926,-401.67,192.77,1268.4,0.00026574,0.00048999,2.5861,8.3032,5.7807e-13
130,15,1480,182.46,0.50809,3.1701,-23.84,2.3101,2.5915e-05,0.00013227,1.9722,-0.001921,-0.0081095,3.7306,3.0369,-12.587,-545.62,445.71,7943.4,0.00076104,0.0012171,1.5102,8.3361,3.6494e-13
117.5,7,1120,305.9,0.29171,2.4137,-6.6158,14.782,7.1608e-05,0.00025832,12.281,-0.079165,-0.19684,2.7398,1.9394,-20.304,-419.36,0.3299,2.039,0.00024821,0.00032405,5.7989,13.171,5.9956e-13
130,15,1600,201.63,0.55012,3.5675,-25.658,4.2383,5.7764e-05,0.00024747,3.4117,0.00015289,0.0005969,4.1907,3.3655,-14.058,-552.25,3.1025,47.286,0.0010056,0.0016489,1.8845,9.0706,3.7816e-13
117.5,7,1240,335.92,0.32129,2.7094,-8.4633,15.286,9.2012e-05,0.00027261,11.233,0.0014642,0.0036132,3.0787,2.093,-13.728,-454.48,7.7923,47.452,0.00046283,0.00087124,3.3576,11.015,6.5757e-13
130,15,1720,220.84,0.5933,4.0378,-27.542,5.3024,8.9598e-05,0.00032645,4.0098,-0.0015865,-0.0059256,4.7213,3.7243,-12.446,-596.92,365.25,5096.4,0.0013083,0.0021877,2.0737,9.791,4.0074e-13
117.5,7,1360,376.61,0.3311,3.0399,-0.054101,30.637,0.0002189,0.00061143,21.717,-0.15412,-0.37426,3.4069,2.2189,-20.208,-467.71,0.49014,2.8881,0.00040079,0.00052944,7.4042,16.519,6.7545e-13
130,15,1840,226.39,0.67861,4.2581,-50.064,4.1973,8.9459e-05,0.00019749,2.2054,0.0044177,0.014594,5.0888,3.9138,-10.867,-641.87,3557,38823,0.0015765,0.0027534,2.6658,10.668,4.3893e-13
117.5,7,1480,414.19,0.3502,3.3495,3.2698,39.3,0.00033144,0.00082299,25.347,0.0040642,0.0098345,3.7419,2.3353,-13.28,-501.94,3502.9,20510,0.00068451,0.0013057,4.2017,13.477,7.5743e-13
130,15,1960,246.85,0.73047,4.2798,-79.963,13.167,0.00032735,0.00046377,4.5707,0.0057524,0.014223,5.1624,3.7825,-9.1841,-688.24,9194.3,56207,0.0016588,0.0032455,4.2576,12.08,7.2587e-12
117.5,7,1600,473.87,0.29588,3.7777,16.115,75.398,0.00075644,0.0017373,44.892,0.10697,0.25666,4.11,2.4409,-20.265,-517.05,0.72422,4.1678,0.00056239,0.00074986,8.8329,19.58,8.7957e-13
130,15,2080,282.69,0.74863,4.3083,-106.94,33.27,0.00091979,0.00098158,8.345,0.0067729,0.011908,5.1668,3.5423,-7.5488,-695.08,18842,58261,0.0016049,0.0036203,6.8536,12.874,1.3905e-11
117.5,7,1720,509.48,0.37069,4.1269,22.833,87.283,0.0010121,0.0021989,48.771,0.25243,0.60003,4.5108,2.5369,-20.188,-516.17,0.73051,4.1211,0.0006556,0.0008767,9.6019,21.089,9.9067e-13
130,15,2200,323.47,0.73924,4.3439,-130.22,80.163,0.0024176,0.0021979,15.264,-0.010089,-0.013597,5.1433,3.2584,-5.6227,-741.99,58279,105800,0.0014558,0.0037582,9.52,14.021,4.2576e-10
117.5,7,1840,611.48,0.1942,4.7677,60.414,256.85,0.0034228,0.0073964,138.18,-0.00097809,-0.0023285,4.9144,2.6127,-14.065,-552.04,257.84,1461.3,0.0010403,0.0020156,5.1795,17.295,9.7009e-13
130,17,1000,142.18,0.47472,1.7143,-4.9912,3.415,1.1501e-05,0.00017316,4.86,-8.1208e-05,-0.00039937,2.1646,1.6639,-13.144,-397.89,0.46106,11.15,0.00014889,0.00022526,0.77457,5.1038,5.0401e-13
117.5,7,1960,532.73,0.65744,4.2538,-64.081,153.78,0.0027681,0.0031385,34.85,0.24853,0.4492,5.0491,2.3937,-20.232,-565.9,1.3905,4.5366,0.00069253,0.0010275,14.475,25.301,2.3316e-11
130,17,1120,151.34,0.54519,2.0347,-9.8165,2.6217,1.2336e-05,0.00013503,3.2104,-0.0026068,-0.012203,2.5681,1.974,-12.763,-445.36,540.59,11846,0.00023016,0.00035305,0.92706,5.6483,4.6051e-13
117.5,7,2080,570.19,0.71543,4.2345,-132.76,209.16,0.0051362,0.0048016,21.827,-0.56436,-0.71006,5.0386,1.9947,-20.24,-614.6,5.5105,8.7073,0.00054917,0.00096267,22.841,29.518,2.8491e-09
130,17,1240,161.56,0.62829,2.3421,-12.638,3.2635,1.9937e-05,0.00017658,3.6576,0.00073314,0.0031701,2.9912,2.2934,-15.236,-455.69,0.67418,12.605,0.00034299,0.00053992,1.1682,6.6081,3.9305e-13
117.5,7,2200,698.02,0.31309,4.66,-177.71,813.56,0.028318,0.026518,36.339,-0.047265,-0.042714,5.0006,1.5873,-7.1743,-691.04,1040200,850070,0.00052754,0.0015903,21.991,23.106,1.2994e-09
130,17,1360,173.34,0.69927,2.6886,-16.43,2.9904,2.3693e-05,0.00016502,3.0151,-0.0018793,-0.0078104,3.4141,2.6038,-13.18,-499.26,350.24,6049.7,0.00047497,0.00075879,1.3028,7.0142,3.9883e-13
117.5,9,1000,261.31,0.4368,1.9756,-8.5493,6.4438,2.2101e-05,0.00010128,6.0082,0.0018054,0.0041183,2.431,1.6675,-10.588,-398.22,1301.3,6770.7,0.00019735,0.00037958,2.4435,6.8315,6.1621e-13
130,17,1480,185.8,0.77056,3.0512,-19.316,3.0508,3.0525e-05,0.00017561,2.8391,0.00091968,0.0037136,3.8599,2.9165,-12.508,-544.43,92.715,1511.9,0.00064244,0.0010412,1.4367,7.7437,3.9167e-13
117.5,9,1120,306.88,0.4789,2.275,4.3511,12.604,5.1685e-05,0.00023267,12.139,0.0093462,0.021296,2.762,1.8217,-10.914,-443.13,11131,57790,0.00026703,0.00051187,2.8894,8.0265,6.5146e-13
130,17,1600,200.79,0.85019,3.4211,-21.877,3.8755,4.7585e-05,0.00022832,3.3493,-0.0001256,-0.00047287,4.3355,3.2423,-14.696,-553.24,1.9311,27.376,0.00086278,0.0014307,1.7786,8.677,4.4078e-13
117.5,9,1240,351.16,0.50373,2.5937,14.023,20.734,0.00010309,0.00041844,19.137,-0.0011564,-0.0025918,3.0992,1.967,-12.957,-452.88,955.2,4798.1,0.00035135,0.00068531,3.2342,9.4868,6.4732e-13
130,17,1720,213.19,0.93664,3.8516,-26.338,4.1417,6.4284e-05,0.00025236,3.2371,-0.0037268,-0.013458,4.8557,3.5806,-12.393,-597.15,1862.5,24289,0.0011164,0.0018817,2.0177,9.0426,4.3901e-13
117.5,9,1360,380.87,0.55346,2.8653,16.332,32.317,0.00019142,0.00067591,27.307,0.011542,0.02597,3.4192,2.0871,-10.845,-494.94,21001,106320,0.00042887,0.00082394,3.794,10.101,7.0929e-13
130,17,1840,224.51,1.0425,3.906,-56.507,4.9885,9.3679e-05,0.0001885,2.3863,-0.0033203,-0.009745,5.1117,3.6463,-10.546,-642.46,3822.8,32927,0.001291,0.0023508,2.8518,10.119,1.9557e-12
117.5,9,1480,424.41,0.58995,3.1683,23.792,43.899,0.00030395,0.00094914,34.047,-0.00052754,-0.0011794,3.7585,2.1998,-14.153,-503.81,455.12,2275.4,0.00052644,0.0010359,3.8139,11.983,7.6545e-13
130,17,1960,248.95,1.1203,3.8972,-86.992,15.509,0.00033273,0.00044389,4.9467,0.0068001,0.01453,5.1533,3.4743,-8.5974,-688.9,13646,62292,0.0013085,0.0027112,4.6268,11.261,7.5681e-12
117.5,9,1600,457.75,0.64225,3.4878,22.942,60.861,0.00050805,0.0013439,41.187,-0.06491,-0.14435,4.1302,2.3123,-20.344,-517.59,0.47339,2.3404,0.0004415,0.00060357,8.2046,17.045,7.7893e-13
130,17,2080,-282.94,1.1902,3.8686,-113.46,48.058,0.0011137,0.0011569,11.289,0.0065355,0.0097868,5.1432,3.199,-8.8262,-696.92,18974,42573,0.001228,0.0029791,7.4919,12.538,2.9398e-11
117.5,9,1720,523.57,0.62395,3.9285,42.079,115.05,0.0011205,0.0027934,73.086,-0.0074897,-0.016737,4.5271,2.4045,-12.427,-548.73,12336,61601,0.00073221,0.0014445,4.8317,13.882,9.3263e-13
130,17,2200,335.71,1.1849,3.8776,-135.56,99.999,0.0024364,0.0021572,17.786,1.0938,1.2229,5.1167,2.8867,-19.972,-711.96,7.6066,9.4765,0.00077409,0.0014762,18.003,21.07,1.4898e-09
117.5,9,1840,554.24,0.72616,4.2261,40.649,143.14,0.0016176,0.0035676,80.054,-0.00090437,-0.0020338,4.9286,2.4817,-11.397,-589.21,193.47,978.42,0.00082374,0.0016418,5.049,14.651,1.0194e-12
130,19,1000,146.67,0.67795,1.6174,0.51799,4.4965,1.2872e-05,0.00023997,7.3679,0.00032799,0.0015381,2.2524,1.5457,-13.498,-395.41,7.075,155.58,0.00012058,0.00018462,0.75772,5.0235,5.3982e-13
117.5,9,1960,532.76,0.98298,3.9269,-62.862,154.68,0.0023593,0.0026897,35.465,0.48072,0.78167,5.041,2.2498,-20.148,-565.31,2.1673,5.7185,0.00055129,0.00085329,14.21,22.694,2.4826e-11
130,19,1120,153.67,0.78063,1.9137,-7.3187,3.1653,1.287e-05,0.00015353,4.1112,-0.0027347,-0.012162,2.6804,1.8512,-13.268,-442.79,554.1,10959,0.00018831,0.00029267,0.90948,5.507,4.6834e-13
117.5,9,2080,562.69,1.1027,3.8475,-138.64,205.65,0.0043017,0.0039772,20.696,1.1612,1.2875,5.0277,1.8461,-20.125,-613.87,9.5203,11.668,0.00042912,0.00080125,23.223,26.852,8.9621e-10
130,19,1240,163.38,0.88714,2.244,-9.5323,3.8699,2.1176e-05,0.00020897,4.6526,-0.0002264,-0.00093195,3.1149,2.1602,-14.378,-453.3,4.2363,71.785,0.00028039,0.00044726,1.1244,6.1228,4.417e-13
117.5,9,2200,693.14,0.78247,4.1843,-180.36,798.24,0.02272,0.021226,35.23,-0.93911,-0.73459,4.9927,1.4467,-20.353,-663.96,16.764,10.239,0.00029615,0.00068172,36.613,31.574,3.1297e-09
130,19,1360,176.57,0.97926,2.5592,-10.88,3.7163,2.5571e-05,0.00021226,4.2046,0.002309,0.0092671,3.5458,2.4565,-13.122,-498.19,485.59,7822.5,0.00038957,0.00062826,1.2335,6.594,4.2771e-13
117.5,11,1000,271.18,0.63123,1.8218,12.054,8.4456,2.2314e-05,0.00015908,10.505,-0.0014684,-0.0030898,2.441,1.5159,-10.638,-394.77,431.43,1910.7,0.00013918,0.00027613,2.271,5.9265,6.4389e-13
130,19,1480,186.09,1.09,2.8844,-15.554,3.7705,3.2945e-05,0.00021419,3.7859,0.051523,0.1951,3.9839,2.7475,-20.319,-517.09,0.082762,1.1862,0.00036793,0.00043361,3.1959,10.624,4.2696e-13
117.5,11,1120,299.72,0.71862,2.051,10.6,13.778,4.5057e-05,0.00024481,14.903,0.0006245,0.0012858,2.7623,1.6588,-13.007,-405.53,5.5853,23.674,0.00018838,0.00037756,2.6034,6.8887,6.7365e-13
130,19,1600,197.24,1.2016,3.2526,-18.998,3.9847,4.3869e-05,0.00023511,3.6591,0.0064167,0.023706,4.4807,3.0631,-20.39,-567.06,0.16642,2.2713,0.00049178,0.00058656,3.5847,11.727,4.4761e-13
117.5,11,1240,330.74,0.79551,2.3066,11.221,17.886,7.2019e-05,0.00031699,17.254,0.0023439,0.0048623,3.0987,1.794,-10.642,-448.49,1902.6,8187.6,0.00024797,0.00049784,2.9959,7.6074,6.8861e-13
130,19,1720,208.07,1.3296,3.568,-32.998,3.9109,5.4899e-05,0.0001873,2.7427,0.0010047,0.0034399,4.9979,3.3794,-12.56,-597.3,129.74,1520.9,0.00092537,0.0015911,1.9575,8.614,4.758e-13
117.5,11,1360,374.06,0.85356,2.5936,23.108,27.72,0.00013149,0.00054074,26.079,-0.055455,-0.11626,3.4298,1.9111,-20.345,-468.69,0.55531,2.4404,0.00022148,0.00030722,6.195,12.207,7.1843e-13
130,19,1840,219.41,1.4731,3.5025,-66.349,8.7975,0.00014371,0.00026164,3.6651,-0.11142,-0.27548,5.115,3.3023,-20.264,-615.15,0.49592,3.0296,0.00071172,0.00095356,6.2511,14.359,3.5995e-12
117.5,11,1480,408.42,0.93028,2.8614,30.864,40.541,0.00022414,0.00084537,36.224,0.003897,0.0082089,3.7627,2.0174,-11.785,-499.55,114.28,507.07,0.00038446,0.0007735,3.6952,9.8749,7.2728e-13
130,19,1960,253.59,1.5626,3.4549,-94.637,22.742,0.00039815,0.00049786,6.6377,-0.0023108,-0.004162,5.1301,3.075,-7.5305,-689.81,1731.2,5612.5,0.00097567,0.0021786,5.2165,10.551,8.6299e-12
117.5,11,1600,438.24,1.0269,3.1187,27.789,54.113,0.00035611,0.001095,41.494,0.11378,0.24043,4.1277,2.121,-20.282,-517.18,0.73876,3.2977,0.00032498,0.00045208,7.4726,14.861,8.1599e-13
130,19,2080,298.98,1.6546,3.3876,-122.68,65.817,0.0012003,0.0011618,13.905,0.0080933,0.010033,5.1078,2.7645,-14.125,-703.35,33053,50756,0.00086444,0.002294,7.2821,13.363,3.0798e-10
117.5,11,1720,498.2,1.0866,3.4952,46.829,91.273,0.00069397,0.0020221,66.9,0.44784,0.94864,4.539,2.2245,-19.994,-515.48,0.86723,3.8821,0.00039669,0.00055128,8.2766,16.439,9.2355e-13
130,19,2200,359.4,1.6649,3.3703,-144.04,137.52,0.0025798,0.0022114,21.722,-0.031323,-0.028863,5.0746,2.4417,-6.2766,-744.85,296250,251400,0.00072084,0.0022498,12.13,12.596,1.0454e-08
117.5,11,1840,536.15,1.1704,3.7929,47.336,133.09,0.0011834,0.0029592,84.596,0.36828,0.77294,4.9363,2.2995,-20.159,-516.17,0.90552,3.9805,0.00046129,0.00064318,9.0731,17.909,9.0489e-13
130,21,1000,150.79,0.91286,1.5102,7.1137,5.2743,1.2621e-05,0.00030657,10.246,0.0024809,0.011173,2.3619,1.4143,-13.676,-392.56,381.4,7735.8,9.5265e-05,0.00014704,0.76652,4.7798,5.8387e-13
117.5,11,1960,491.38,1.519,3.3899,-74.782,101.57,0.0012346,0.0013555,23.305,-0.0035254,-0.0052949,5.0241,2.058,-10.738,-599.09,4915.8,11091,0.00058586,0.0013862,8.0245,14.656,1.4306e-11
130,21,1120,159.65,1.0376,1.796,3.1608,6.2145,2.0698e-05,0.00036843,10.396,7.6943e-05,0.00032011,2.7838,1.696,-15.567,-406.61,5.4378,94.127,0.00014913,0.00023621,0.91828,5.4249,5.6601e-13
117.5,11,2080,527.16,1.6741,3.2803,-145.48,207.13,0.0033056,0.0029843,21.556,0.008441,0.008325,5.0087,1.6577,-9.1133,-647.6,54646,53091,0.00044063,0.001297,14.349,16.757,1.2001e-09
130,21,1240,167.51,1.1734,2.0957,-1.8684,5.6647,2.5622e-05,0.00033278,8.0997,0.0024217,0.0097206,3.2319,1.9904,-13.603,-451.26,455.26,7334.3,0.00022362,0.00035871,1.0789,5.6663,5.137e-13
117.5,11,2200,699.11,1.26,3.7019,-188.88,1012.1,0.023347,0.021788,40.024,-0.052199,-0.03571,4.9734,1.2703,-8.9739,-695.79,1000300,467220,0.00021415,0.00055666,28.979,20.456,1.3057e-09
130,21,1360,172.42,1.3134,2.3699,-11.06,5.0429,3.0159e-05,0.00025796,5.7358,0.083487,0.31374,3.6749,2.275,-20.237,-467.67,0.086241,1.2171,0.00022209,0.00026083,2.7752,9.1096,4.5693e-13
117.5,13,1000,258.15,0.878,1.5984,15.376,10.22,2.0875e-05,0.00018367,14.213,0.0068027,0.013202,2.4459,1.34,-14.052,-358.41,1524.4,5740.8,9.2424e-05,0.0001887,1.9519,5.2085,6.4995e-13
130,21,1480,188.88,1.4311,2.6974,-10.063,4.342,3.1943e-05,0.00024527,4.8533,-0.014908,-0.054933,4.1223,2.5534,-20.373,-517.86,0.10702,1.453,0.00029645,0.00035158,3.0461,9.8784,4.5677e-13
117.5,13,1120,282.68,0.99237,1.7917,14.739,14.57,3.6399e-05,0.00025063,17.991,0.38119,0.74192,2.7587,1.4588,-20.13,-369.22,0.62031,2.3476,9.1427e-05,0.0001291,4.5245,8.326,7.6548e-13
130,21,1600,201.54,1.566,3.0501,-12.417,4.8216,4.454e-05,0.00028457,4.9807,-0.00041015,-0.001452,4.624,2.8591,-14.078,-551.53,17.481,219.08,0.00057315,0.00096834,1.6091,7.517,4.7961e-13
117.5,13,1240,315.08,1.1103,2.0075,19.148,18.672,5.5906e-05,0.00032462,21.383,-0.053685,-0.11047,3.0923,1.5755,-20.348,-470.07,0.44143,1.8694,0.00011834,0.00016524,4.9456,9.5925,7.8404e-13
130,21,1720,208.91,1.744,3.1768,-38.383,6.8385,7.8575e-05,0.0002357,4.3746,-0.10144,-0.30123,5.0372,3.0592,-20.279,-566.04,0.18542,1.6334,0.0005108,0.00064352,4.4201,11.868,4.8187e-13
117.5,13,1360,338.92,1.23,2.209,18.228,21.15,7.5612e-05,0.00036032,21.636,0.0026549,0.0053486,3.4174,1.6973,-17.638,-461.66,86.147,349.68,0.00021414,0.00043576,1.8301,8.5809,7.3576e-13
130,21,1840,225.01,1.9027,3.0777,-74.513,13.9,0.00018228,0.00029828,5.1929,-0.0068707,-0.01478,5.1036,2.9057,-9.3054,-642.84,10688,49464,0.00074182,0.0015158,3.621,9.0646,8.1688e-12
117.5,13,1480,381.92,1.3347,2.4689,34.248,35.737,0.00014698,0.00069229,37.142,0.00011476,0.00023614,3.7539,1.7981,-11.058,-497.89,4.7597,20.146,0.00026704,0.00054212,3.3056,8.484,7.7256e-13
130,21,1960,-259.83,2.0496,2.9598,-101.71,35.747,0.00047333,0.00055746,9.6357,-0.001726,-0.0025679,5.0969,2.632,-7.3157,-689.81,1082.3,2393.4,0.00068071,0.0016554,5.9652,10.176,1.6772e-11
117.5,13,1600,423.9,1.4238,2.7383,42.129,54.492,0.00026353,0.0010702,51.666,0.0020813,0.0043604,4.1134,1.8996,-11.003,-541.54,2212.2,9712.7,0.00032612,0.00066188,3.6018,9.5567,8.0784e-13
130,21,2080,317.33,2.1489,2.8733,-133.36,94.926,0.0012868,0.0011703,17.733,1.2903,1.2643,5.068,2.29,-20.167,-663.32,9.1597,8.7682,0.00041765,0.00084366,16.82,17.57,9.8034e-10
117.5,13,1720,460.76,1.559,3.0114,46.894,71.591,0.00040716,0.0014287,61.103,0.22021,0.45732,4.5194,1.9972,-20.24,-516.73,0.53855,2.3199,0.00028289,0.00039591,7.4375,14.567,8.6045e-13
130,21,2200,391.89,2.2094,2.7978,-156.48,213.89,0.0028639,0.0023995,28.29,0.033563,0.024271,5.0263,1.934,-7.3908,-745.7,375280,196140,0.00042883,0.0015416,14.423,12.188,3.7255e-09
117.5,13,1840,503.92,1.6814,3.2809,49.021,115.36,0.00076599,0.0022282,84.408,-0.082441,-0.17406,4.9166,2.0793,-20.302,-566.36,1.0888,4.8526,0.00032644,0.00045736,7.9886,15.934,9.056e-13
