"Temperature (C) ","Detuning (GHz) ","Laser Power (uW) ","G(1D)","C(1D)","A(1D)","By(1D)","Error G(1D)","Error C(1D)","Error A(1D)","Error By(1D)","G1(2D)","G2(2D)","C(2D)","A(2D)","Bx(2D)","Bz(2D)","Error G1(2D)","Error G2(2D)","Error C(2D)","Error A(2D)","Error Bx(2D)","Error Bz(2D)","Sensitivity (T/sqrt(Hz)"
121.42858,11.071429,2200,832.71,-0.077767,5.1338,-10.845,950.97,0.035022,0.030974,12.264,-0.037148,-0.023736,4.9966,1.9308,-19.132,-570.37,2274500,928380,0.0013415,0.0044411,46.3,35.801,1.3554e-09
74.285715,-5,300,319.15,1.0499,0.14704,8.533,41.507,1.4207e-06,1.8649e-06,5.9883,0.00017793,0.00045351,1.2122,0.12611,-1.2036,-60.225,375.09,2436.5,5.1592e-06,8.4209e-06,2.5202,35.241,6.7637e-11
100.000005,16.428571,435.714286,208.12,0.74462,0.82913,1.8363,2.6616,3.2662e-06,1.0645e-05,0.6223,-0.010099,-0.016341,1.5894,0.73273,-5.6564,-235.15,25318,66284,6.2677e-05,0.00012097,6.7894,12.39,9.3685e-12
74.285715,-5,435.714286,404.37,1.5849,0.21082,6.7458,63.708,4.343e-06,4.0327e-06,6.1965,0.026822,0.069099,1.8109,0.15751,-0.029148,-66.144,0.90197,5.9856,8.1108e-06,9.4937e-06,25.143,54.533,8.0708e-12
100.000005,16.428571,571.428571,270.56,0.99146,1.1187,-1.7775,4.996,1.026e-05,1.8787e-05,0.8949,0.39554,0.62359,2.1375,0.9313,-0.076971,-264.43,0.83756,2.0759,0.00010326,0.00014069,14.087,20.419,1.6505e-12
121.42858,12.857143,435.714286,102.88,0.24213,0.50497,-0.59189,0.91077,6.0711e-07,7.7865e-06,0.32137,0.00073126,0.0020773,0.73634,0.48403,-6.6491,-166.84,247.1,1994.3,1.3949e-05,2.2247e-05,1.465,6.3725,1.1169e-12
74.285715,-5,571.428571,491.96,2.0987,0.26423,4.8378,118.61,1.2509e-05,1.0258e-05,7.6031,-0.1582,-0.40649,2.3836,0.17748,-0.067466,-64.676,0.72425,4.7786,1.2235e-05,1.4329e-05,29.929,64.745,8.0491e-12
100.000005,16.428571,707.142857,336.44,1.2414,1.4241,-0.12202,8.8724,2.8237e-05,3.3746e-05,1.183,0.11232,0.17891,2.7018,1.0923,-0.047063,-332.21,0.90661,2.2988,0.00018451,0.0002534,18.865,27.814,1.029e-12
121.42858,12.857143,571.428571,128.82,0.3343,0.77588,-3.9754,1.3494,1.8399e-06,1.5882e-05,0.43232,-0.32622,-0.80521,1.1061,0.74399,-0.31093,-196.3,0.21221,1.2902,3.0601e-05,3.6469e-05,4.5414,9.5779,1.0252e-12
74.285715,-5,707.142857,575.29,2.6414,0.31385,9.1625,214.04,3.1469e-05,2.5498e-05,9.2005,-0.0068902,-0.017805,2.979,0.19039,-6.1597,-91.126,49914,333410,2.3234e-05,3.729e-05,16.872,66.467,1.3057e-10
100.000005,16.428571,842.857143,392.5,1.4966,1.7047,0.23995,16.403,7.3334e-05,7.0306e-05,1.6866,-0.95988,-1.4823,3.2468,1.2152,-0.19785,-329.18,2.5291,5.9873,0.00028035,0.00038882,23.686,33.891,1.0805e-12
121.42858,12.857143,707.142857,154.53,0.43685,1.0679,-4.8275,2.0468,4.7737e-06,2.9072e-05,0.59397,-0.00016954,-0.00039764,1.5094,1.0088,-0.67365,-262.67,17.156,94.36,0.00010117,0.00017285,0.57605,11.829,1.2502e-12
74.285715,-5,842.857143,568.09,3.1824,0.33404,16.954,179.96,2.9988e-05,2.4278e-05,8.0252,0.0079118,0.020362,3.5363,0.19799,-7.2519,-95.355,71744,475250,2.7293e-05,4.3656e-05,19.16,70.271,1.061e-11
100.000005,16.428571,978.571429,453.29,1.7198,1.956,0.1158,28.613,0.00016633,0.00014116,2.2065,0.0061815,0.0096458,3.7321,1.2952,-1.9908,-390.09,793.01,1931,0.00049665,0.0010075,8.1963,37.31,1.454e-12
121.42858,12.857143,842.857143,178.63,0.53945,1.3504,-5.926,3.4619,1.2021e-05,5.4422e-05,0.91308,-0.64346,-1.364,1.8942,1.2504,-0.28765,-262.46,0.54513,2.4338,0.00013933,0.00017382,8.4442,15.705,4.8499e-12
74.285715,-5,978.571429,612.22,3.6532,0.36292,7.491,178.12,3.4807e-05,2.8442e-05,6.4134,0.0092964,0.024516,4.0347,0.2015,-5.828,-105.32,96553,671410,3.0433e-05,4.6962e-05,25.143,82.236,1.1379e-11
100.000005,16.428571,1114.285714,491.01,1.9863,2.1684,0.81509,33.359,0.00023699,0.00019445,2.1478,4.5222e-05,7.087e-05,4.2087,1.3487,-5.0346,-421.8,3.1149,7.6461,0.00059215,0.0012148,17.951,40.669,8.7434e-12
121.42858,12.857143,978.571429,202.98,0.63568,1.6012,-7.5895,3.8549,1.7817e-05,6.1333e-05,0.92073,0.00085487,0.0018688,2.2558,1.4579,-5.114,-353.44,152.35,728.04,0.00029313,0.00052238,4.1832,16.622,3.4669e-12
74.285715,-5,1114.285714,639.48,4.1427,0.37488,14.511,261.31,5.4183e-05,4.4664e-05,8.2791,0.0059524,0.015826,4.5419,0.20381,-7.7578,-95.119,51294,362480,3.391e-05,5.4317e-05,19.723,79.727,5.8341e-11
100.000005,16.428571,1250,527.83,2.286,2.3734,-2.4456,53.104,0.00044966,0.00036408,2.8649,-0.33047,-0.50728,4.7173,1.3975,-0.091978,-397.93,1.8082,4.2459,0.00049062,0.00069208,32.967,47.559,1.7726e-12
121.42858,12.857143,1114.285714,226.26,0.73099,1.8591,-8.584,5.5403,3.3152e-05,8.9879e-05,1.2008,-0.0026137,-0.0054497,2.6107,1.651,-6.7577,-373.87,4394.6,19107,0.00042852,0.00077973,5.8733,18.696,1.4749e-12
100.000005,16.428571,1385.714286,702.88,2.2817,2.6681,-2.1748,216.32,0.0022415,0.0018917,5.0621,-1.5958,-1.5735,4.9621,1.2032,-0.098488,-396.96,17.266,16.668,0.00042801,0.00071978,54.81,54.641,3.7762e-11
121.42858,12.857143,1250,251.9,0.82668,2.1199,-10.962,6.8027,5.1155e-05,0.00010942,1.3217,-0.033114,-0.066056,2.9808,1.8376,-0.02636,-399.43,0.63818,2.5388,0.00041322,0.00053749,13.219,23.924,9.1343e-13
100.000005,16.428571,1521.428571,1852.4,-1.2706,6.2281,-0.2004,58774,1.7196,1.7,18.574,-4.521,-2.0588,4.9283,0.71497,-0.087396,-464.09,252.98,52.135,0.00019081,0.00050525,143.47,74.571,2.7995e-09
121.42858,12.857143,1385.714286,270.86,0.94311,2.3787,-12.005,6.9913,6.4892e-05,0.00011858,1.251,0.9841,1.8606,3.3553,2.0131,-0.40768,-394.4,1.3454,4.7581,0.00055926,0.00073783,15.468,26.564,7.6845e-13
100.000005,16.428571,1792.857143,70364,23.807,-18.937,55.707,1.9342e-06,1.6991,1.6994,349.43,10019000,11505000,4.8613,-0.0087508,-22689000,118890,1.9204e-12,2.9694e-12,701840,701870,9.4417e-13,1.3673e-08,1.525e-09
121.42858,12.857143,1521.428571,299.95,1.0448,2.6432,-12.556,8.3295,9.3234e-05,0.00013791,1.3104,0.72375,1.3044,3.7339,2.1623,-0.26747,-396.19,1.6349,5.2705,0.00072762,0.00097427,18.09,29.887,7.3055e-13
100.000005,16.428571,1928.571429,-46822,10.553,-5.6832,10.424,1.9818e-08,0.084774,0.084801,181.84,4.4689,2.3135,4.8696,-0.0012396,0.36047,-527.03,412.53,110.05,1.2426e-09,3.126e-09,291.2,163.28,1.684e-09
121.42858,12.857143,1657.142857,333.54,1.1371,2.9818,-11.601,10.589,0.00014793,0.00017948,1.4312,-0.83653,-1.442,4.1781,2.3289,-0.25822,-396.29,2.5758,7.5974,0.00094452,0.0012823,20.927,33.268,7.4739e-13
121.42858,12.857143,1792.857143,358.14,1.3015,3.2684,-15.176,11.455,0.00019025,0.00020589,1.3834,0.18657,0.32552,4.626,2.4675,-0.067703,-465.15,1.0194,3.0955,0.0010777,0.0014847,22.265,36.366,9.2049e-13
100.000005,16.428571,2200,42225,5.4167,-0.54715,-149.73,1.9673e-08,0.037293,0.037307,13279,19593000,3.6697,4.8699,0.0003054,1880200,711.75,4.657e-13,13.012,5.9356e-09,4.9756e-09,2.0244e-10,20772,3.1954e-09
121.42858,12.857143,1928.571429,415.62,1.3535,3.5911,-15.723,18.215,0.00035928,0.00032509,1.6818,0.60197,0.87689,4.9929,2.4831,-0.14079,-464.18,2.9812,6.287,0.0012123,0.0017742,28.298,39.52,7.2409e-12
74.285715,-3.214286,300,320.14,1.0438,0.14279,7.1153,42.17,1.3606e-06,1.7756e-06,6.0562,-0.00060821,-0.0015551,1.1998,0.12144,-0.12807,-65.619,1.1544,7.5464,4.8695e-06,7.9403e-06,0.63998,37.287,4.4359e-11
121.42858,12.857143,2064.285714,558.23,1.2181,3.8192,-13.405,148.74,0.0032458,0.0026252,6.9458,0.026745,0.024921,5.0078,2.138,-15.464,-565.32,706310,613230,0.0013932,0.0037505,28.227,32.678,5.3165e-11
74.285715,-3.214286,435.714286,424.78,1.5721,0.20543,5.3749,101.58,6.5469e-06,5.8108e-06,8.972,-0.017185,-0.044713,1.7951,0.15272,-2.4538,-78.687,875.88,5929.6,1.0936e-05,1.777e-05,6.6608,50.873,7.5385e-12
100.000005,18.214286,300,86.497,0.94207,0.22921,6.1835,0.83357,1.293e-07,2.1985e-06,0.31209,0.00071966,0.0010733,1.1741,0.22711,-1.437,-127.59,64.332,143.08,1.215e-06,2.382e-06,0.30496,2.4492,4.1322e-12
121.42858,12.857143,2200,801.37,0.66436,4.3868,-11.607,1115,0.030318,0.026536,16.581,-0.024622,-0.014125,4.989,1.7451,-18.977,-572.95,1065200,350830,0.0010009,0.0035415,46.46,32.413,7.9857e-10
74.285715,-3.214286,571.428571,490.33,2.0917,0.25514,7.6436,123.6,1.2156e-05,9.9791e-06,7.9877,-0.11587,-0.30327,2.366,0.17233,-0.073881,-64.986,0.64252,4.4001,1.1878e-05,1.3854e-05,30.402,66.848,6.4634e-12
100.000005,18.214286,435.714286,121.31,1.4217,0.38041,3.1383,1.1843,4.0263e-07,3.8773e-06,0.3903,0.0019004,0.0027728,1.807,0.36582,-0.0026381,-199.96,1.4411,3.0679,3.8929e-06,5.4243e-06,3.5134,4.7831,1.2387e-12
74.285715,-3.214286,707.142857,532.84,2.6476,0.29444,9.2639,143.45,1.8678e-05,1.5114e-05,7.561,0.086477,0.22391,2.9612,0.18532,-0.086459,-65.235,1.1579,7.7615,1.5505e-05,1.8127e-05,34.588,75.342,1.0069e-10
100.000005,18.214286,571.428571,154.69,1.885,0.53397,1.6345,1.2797,7.4578e-07,4.5323e-06,0.37113,0.0029114,0.0042948,2.4236,0.49313,-0.58719,-263.15,425.21,925.28,1.5218e-05,3.0528e-05,0.56067,7.2511,1.4878e-12
121.42858,14.642857,435.714286,101.72,0.33689,0.4286,0.52292,1.0118,4.8968e-07,6.4017e-06,0.35856,0.0010041,0.0027353,0.75184,0.40588,-6.5272,-160.42,272.31,2020.8,9.3159e-06,1.5026e-05,1.3801,5.9788,2.1063e-12
74.285715,-3.214286,842.857143,579.49,3.1668,0.32793,4.7494,169.28,2.7159e-05,2.2021e-05,7.127,0.0081396,0.021045,3.5178,0.19441,-6.1072,-92.542,72923,487420,2.6222e-05,4.157e-05,20.227,73.375,1.0186e-11
100.000005,18.214286,707.142857,187.93,2.3647,0.68824,2.083,2.1131,1.8633e-06,7.5745e-06,0.53676,-0.004675,-0.0068797,3.0583,0.61639,-2.1151,-323.8,794.6,1720.7,3.3e-05,6.7317e-05,2.2519,10.208,9.9825e-12
121.42858,14.642857,571.428571,124.52,0.46168,0.6673,-2.0092,1.7907,1.8435e-06,1.6936e-05,0.58311,0.087945,0.21696,1.1266,0.63994,-0.12722,-198.45,0.34341,2.0895,2.058e-05,2.4536e-05,4.133,8.7209,2.2989e-12
74.285715,-3.214286,978.571429,631.67,3.6475,0.35593,2.5972,239.3,4.4825e-05,3.685e-05,7.8468,0.0061339,0.015963,4.0276,0.19838,-7.8322,-97.718,49935,338290,3.0036e-05,4.8438e-05,19.279,74.917,8.6836e-12
121.42858,14.642857,707.142857,146.53,0.60046,0.92169,-3.9642,3.0305,5.4168e-06,3.6629e-05,0.90724,0.00080056,0.0018492,1.5278,0.87934,-6.0982,-247.85,202.11,1078.2,6.9689e-05,0.00011952,2.2061,9.3732,5.3747e-12
100.000005,18.214286,842.857143,224.56,2.8266,0.83014,0.59374,3.1971,3.8248e-06,1.0543e-05,0.69788,-0.0049898,-0.0072741,3.6672,0.7236,-5.1174,-377.7,6417.5,13638,5.5859e-05,0.00011648,6.3585,12.589,1.5067e-12
121.42858,14.642857,842.857143,169.76,0.73175,1.1749,-4.9787,3.7813,1.018e-05,5.1242e-05,1.0333,-0.0021769,-0.0049006,1.9143,1.0984,-10.166,-299.97,1765.4,8946.6,0.00012969,0.00022591,3.0959,10.632,3.5926e-12
74.285715,-3.214286,1114.285714,631.05,4.1337,0.37664,11.361,236.14,4.9517e-05,4.0701e-05,7.779,0.0099686,0.025627,4.5293,0.20205,-6.9244,-98.449,115060,760320,3.0994e-05,4.8299e-05,24.778,79.779,4.6474e-11
100.000005,18.214286,978.571429,256.55,3.237,0.96722,-0.96103,3.8215,5.9511e-06,1.2226e-05,0.72757,-0.0094801,-0.013809,4.2201,0.81262,-6.4269,-431.43,29643,62896,8.3433e-05,0.00017635,8.8936,15.202,1.476e-12
121.42858,14.642857,978.571429,190.24,0.85481,1.4012,-7.765,4.7502,1.7269e-05,6.8398e-05,1.1954,-0.0029423,-0.0063974,2.2694,1.2874,-0.0042727,-333.24,0.80287,3.7956,0.00014421,0.00018083,8.4159,16.221,1.384e-12
100.000005,18.214286,1114.285714,282.34,3.6645,1.0943,-2.9319,5.1067,9.9314e-06,1.6616e-05,0.86852,0.0076795,0.011409,4.7718,0.89025,-2.2417,-477.47,3330.2,7349.8,0.00011486,0.00024366,4.9623,19.789,3.947e-12
121.42858,14.642857,1114.285714,211.44,0.98287,1.6346,-9.7686,5.3102,2.5174e-05,7.9257e-05,1.2247,0.0016716,0.0035751,2.6409,1.4755,-7.1336,-372.1,1205.3,5513.7,0.00030674,0.00055317,5.1657,16.691,7.5721e-13
100.000005,18.214286,1250,545.24,3.9358,0.99715,-1.7086,415.13,0.00061898,0.00050039,20.597,-4.8046,-2.2384,4.9162,0.57325,-0.19097,-464.01,107.56,23.187,5.0041e-05,0.00013058,57.299,30.369,4.6029e-10
74.285715,-3.214286,1521.428571,-605.1,4.8718,-0.00098991,-40.431,62272,9.0203e-08,7.362e-08,2368.4,713600,13555000,4.8619,-0.0090676,-1402.2,145300,5.1425e-11,1.2391e-12,81235,81236,0,1.2427e-09,7.6202e-10
121.42858,14.642857,1250,231.18,1.1175,1.8613,-11.722,5.577,3.3209e-05,8.586e-05,1.184,0.72151,1.3923,3.0053,1.6465,-0.22453,-329.57,1.0252,3.7886,0.00032902,0.00042578,12.81,22.19,7.0738e-13
121.42858,14.642857,1385.714286,252.53,1.2557,2.1034,-12.04,6.0812,4.4986e-05,9.5697e-05,1.1784,-0.81909,-1.5997,3.3865,1.8147,-0.24255,-394.87,1.2456,4.7107,0.0004075,0.00053267,13.543,23.948,6.3285e-13
121.42858,14.642857,1521.428571,272.44,1.4087,2.3315,-11.503,9.017,8.0282e-05,0.00014488,1.6023,0.0018893,0.0037317,3.778,1.9742,-4.139,-450.42,2050.3,7999.7,0.00072565,0.0013719,5.7797,24.462,7.5054e-13
121.42858,14.642857,1657.142857,297.78,1.5702,2.6092,-12.45,11.426,0.00012481,0.0001873,1.8149,-0.003256,-0.006399,4.2208,2.1341,-6.8821,-491.92,5080.1,19623,0.00093735,0.0017954,8.7544,27.418,1.1734e-12
121.42858,14.642857,1792.857143,323.38,1.745,2.9036,-14.121,10.73,0.00014287,0.00018313,1.5192,-0.6668,44.337,3.4394,0.0090307,-6.4539,-99.976,0.00030003,0.018991,0.0016003,0.00082254,0.038916,0.33969,3.9062e-12
74.285715,-1.428571,300,329.37,1.0425,0.1438,7.8783,42.767,1.3925e-06,1.7267e-06,5.8902,-0.00074714,-0.0018996,1.1988,0.12033,-0.078928,-65.992,1.7528,11.331,4.7358e-06,7.7352e-06,0.54681,37.009,4.5263e-11
121.42858,14.642857,1928.571429,384.5,1.8482,3.1266,-14.347,20.219,0.00030467,0.00029943,2.1602,-0.0009216,-0.001347,4.9887,2.2577,-5.9774,-515.5,442.89,946.1,0.0012565,0.0027263,11.762,32.204,2.4284e-11
74.285715,-1.428571,435.714286,412.62,1.5783,0.20205,9.7588,70.445,4.4025e-06,4.0088e-06,6.5921,-0.00015786,-0.00040429,1.7961,0.15184,-0.00069398,-66.661,6.2566,41.037,8.8913e-06,1.2679e-05,14.028,52.05,6.7017e-12
121.42858,14.642857,2064.285714,541.52,1.7432,3.2908,-14.279,193.34,0.0031398,0.0025391,9.785,-0.01773,-0.015116,4.9977,1.9082,-16.228,-568.15,304080,221100,0.0010114,0.0028719,27.631,29.262,1.6948e-10
74.285715,-1.428571,571.428571,488.03,2.0922,0.25529,6.2647,99.116,9.7632e-06,8.0257e-06,6.4752,-0.16714,-0.43718,2.3652,0.17042,-0.10763,-64.397,0.88664,6.0633,1.1692e-05,1.3638e-05,30.611,67.258,6.4895e-12
121.42858,14.642857,2200,799.08,1.2993,3.7353,-11.889,1441.4,0.028441,0.024873,21.659,-0.041232,-0.020524,4.9749,1.5182,-17.062,-576.71,3342400,827800,0.00068807,0.0026413,48.521,29.398,2.0249e-09
100.000005,20,300,84.28,0.95604,0.22036,5.0108,0.99659,1.4562e-07,2.5787e-06,0.37609,0.0043979,0.0065029,1.18,0.21785,-0.010543,-133.25,2.1558,4.7134,7.4325e-07,1.0226e-06,1.8404,2.5178,4.283e-12
74.285715,-1.428571,707.142857,551.84,2.6394,0.29673,5.914,163.82,2.1608e-05,1.7469e-05,7.8774,0.0044743,0.011696,2.9569,0.18352,-6.5219,-93.222,22529,153990,2.2253e-05,3.6032e-05,16.65,67.759,8.0406e-11
121.42858,16.428571,300,81.13,0.28812,0.16485,12.702,0.7211,6.0646e-08,1.1391e-06,0.27519,-0.00077539,-0.0023587,0.42752,0.13791,-6.3822,-93.529,42.398,392.33,1.0709e-06,1.667e-06,1.1721,5.8461,5.2303e-12
100.000005,20,435.714286,119.67,1.4373,0.36981,2.343,1.1416,3.6991e-07,3.6504e-06,0.37856,0.57929,0.85018,1.8139,0.35599,-0.29297,-196.71,0.41798,0.89892,3.6433e-06,5.0416e-06,3.4868,4.7322,1.29e-12
74.285715,-1.428571,842.857143,584.29,3.1592,0.32615,9.2235,180.58,2.8631e-05,2.3236e-05,7.4348,-0.0081915,-0.021369,3.5068,0.19153,-7.28,-102.11,77360,526320,2.613e-05,4.1527e-05,20.047,72.272,9.1013e-12
121.42858,16.428571,435.714286,100.29,0.44675,0.35726,2.5851,0.82371,2.7965e-07,3.7432e-06,0.29342,-0.00078005,-0.00212,0.78889,0.33385,-5.5133,-155.31,131.52,971.5,6.1033e-06,9.8497e-06,1.2178,5.842,3.8849e-12
100.000005,20,571.428571,149.49,1.9036,0.51765,1.9589,1.1766,6.562e-07,4.2668e-06,0.3482,-0.022461,-0.033092,2.4268,0.48122,-0.019272,-266.25,0.85883,1.8642,9.9734e-06,1.3906e-05,5.3684,7.3652,1.5565e-12
74.285715,-1.428571,978.571429,616.03,3.6333,0.35644,5.4533,194.96,3.6728e-05,3.0045e-05,6.8906,0.0094058,0.024559,4.013,0.19718,-7.3359,-98.656,103630,706480,2.8952e-05,4.5243e-05,22.575,76.455,8.6857e-12
121.42858,16.428571,571.428571,119.94,0.60531,0.56734,-0.44567,2.0889,1.5909e-06,1.5638e-05,0.692,0.00013949,0.00035927,1.1679,0.54187,-1.9647,-209.63,4.5911,30.455,1.9711e-05,3.2498e-05,0.79593,7.6471,8.8171e-12
100.000005,20,707.142857,187.73,2.3843,0.66606,2.3154,2.2876,1.8901e-06,7.7009e-06,0.58155,-0.0024287,-0.0035406,3.0614,0.60396,-4.6933,-319.31,1404,2983.8,3.0654e-05,6.2784e-05,2.8387,9.168,8.254e-12
74.285715,-1.428571,1114.285714,657.75,4.1119,0.38089,2.4386,331.19,7.0669e-05,5.8629e-05,9.5925,0.0063374,0.016464,4.5132,0.19935,-5.79,-92.34,55374,373640,3.1382e-05,5.0425e-05,21.695,83.337,3.9674e-11
121.42858,16.428571,707.142857,136.8,0.77905,0.79827,-3.7784,2.5163,3.5062e-06,2.7051e-05,0.78204,-0.00053611,-0.001293,1.5762,0.76048,-4.4881,-248.07,64.989,377.99,4.6635e-05,7.8951e-05,1.9539,9.0979,2.6956e-12
100.000005,20,842.857143,221.55,2.8411,0.81572,1.2041,2.9229,3.3924e-06,9.6347e-06,0.64617,0.0070477,0.010339,3.667,0.71189,-8.5273,-375.92,14100,30350,5.3876e-05,0.00011173,5.3598,11.551,1.54e-12
121.42858,16.428571,842.857143,159.01,0.949,1.0236,-5.4853,3.1788,6.7111e-06,3.8598e-05,0.90639,-0.0015583,-0.0036775,1.9775,0.96646,-7.04,-299.85,623.59,3472.4,8.9857e-05,0.00015447,3.1456,10.945,1.2903e-12
100.000005,20,978.571429,253.14,3.2606,0.94555,0.66766,4.2906,6.4101e-06,1.3561e-05,0.82904,0.0076596,0.01137,4.2178,0.79788,-6.5621,-429.44,17977,39613,7.9603e-05,0.0001671,8.31,15.097,1.5023e-12
121.42858,16.428571,978.571429,173.73,1.1052,1.2281,-7.0667,4.6219,1.3448e-05,6.4527e-05,1.2432,0.032828,0.075471,2.3428,1.1441,-0.055245,-332.46,0.81943,4.3309,0.00010419,0.00012871,7.3916,14.962,7.699e-13
100.000005,20,1114.285714,286.85,3.6722,1.0738,-0.15266,5.7193,1.0671e-05,1.7274e-05,0.95347,0.0039458,0.0057976,4.7668,0.87757,-0.53324,-463.33,562.46,1214.3,0.00011015,0.00023321,1.3771,19.748,4.4178e-12
121.42858,16.428571,1114.285714,194.92,1.2568,1.4447,-9.8227,4.7159,1.804e-05,6.7816e-05,1.1644,-0.0015605,-0.0035265,2.7153,1.3218,-7.2352,-369.68,899.76,4596.1,0.00022079,0.00039049,4.425,15.039,7.2641e-13
100.000005,20,1250,537.43,3.9584,0.97428,-2.1108,397.94,0.00056705,0.0004586,20.5,0.036128,0.015997,4.9129,0.56592,-14.599,-507.26,1647100,322660,6.0785e-05,0.00024325,35.877,18.224,1.5495e-09
121.42858,16.428571,1250,211.85,1.4313,1.6551,-9.0394,6.7347,3.2711e-05,0.00010254,1.5506,0.010741,0.02378,3.1066,1.4931,-0.014408,-399.68,0.80498,3.9451,0.0002209,0.00027937,9.916,19.683,7.8348e-13
121.42858,16.428571,1385.714286,231.01,1.5912,1.8706,-12.206,6.6875,4.0227e-05,0.00010417,1.4208,-0.0043032,-0.0093567,3.4892,1.6559,-7.1778,-435.37,8688.5,41073,0.00042626,0.00077456,6.1019,19.669,8.9928e-13
100.000005,20,1521.428571,444.65,4.8733,-0.0030886,-37.051,2682.1,3.8833e-08,3.3435e-08,217.26,-0.038349,-0.041406,4.87,-0.0020628,-10.238,-564.49,3.343e-05,3.781e-05,1.3817e-09,2.359e-09,41.439,55.89,4.4731e-09
121.42858,16.428571,1521.428571,247.27,1.7788,2.0806,-14.798,8.2508,6.0089e-05,0.0001339,1.6356,0.56633,1.1133,3.8923,1.813,-0.17893,-396.59,0.94214,3.6145,0.0004207,0.00054914,13.953,24.888,1.4399e-12
74.285715,0.357143,300,326.93,1.0426,0.14187,8.1849,45.54,1.4451e-06,1.8157e-06,6.3421,-0.00052906,-0.0013493,1.1974,0.11962,-0.69434,-62.673,139.94,910.15,4.7087e-06,7.6841e-06,1.6836,36.027,5.8878e-11
121.42858,16.428571,1657.142857,271.11,1.9717,2.3316,-12.879,8.447,7.5307e-05,0.00013734,1.5098,0.75083,1.3939,4.3428,1.9747,-0.22726,-396.34,1.4764,5.0445,0.00056796,0.00075379,16.564,28.087,2.2635e-11
74.285715,0.357143,435.714286,429.17,1.5679,0.20487,9.494,64.972,4.1603e-06,3.663e-06,5.6222,-0.0018241,-0.0047145,1.7895,0.15072,-2.569,-78.184,2467.7,16484,1.0506e-05,1.7094e-05,6.2757,49.373,8.8263e-12
121.42858,16.428571,1792.857143,295.32,2.1798,2.603,-14.995,10.527,0.00011464,0.00017496,1.6908,-0.0012256,-0.0024244,4.8203,2.1328,-6.1386,-509.38,592.52,2318.4,0.00091169,0.0017536,8.6881,27.782,1.3509e-12
74.285715,0.357143,571.428571,499.14,2.0947,0.25628,6.4923,121.74,1.2066e-05,9.858e-06,7.5411,-0.23112,-0.60223,2.3693,0.1696,-0.14473,-63.624,0.92797,6.2967,1.1528e-05,1.3457e-05,30.556,66.893,8.4276e-12
121.42858,16.428571,1928.571429,378.77,2.2898,2.6996,-14.188,32.373,0.00036427,0.00036477,3.5523,-0.00074138,-0.00098901,4.9941,1.982,-10.247,-559.87,4036.4,7181.9,0.00090868,0.0020812,15.045,29.024,1.1691e-11
74.285715,0.357143,707.142857,539.62,2.6339,0.29123,8.5744,178.49,2.2715e-05,1.8369e-05,9.1055,0.036435,0.09401,2.9471,0.18327,-0.029296,-66.048,0.81598,5.432,1.488e-05,1.741e-05,34.034,73.919,9.8528e-11
121.42858,16.428571,2064.285714,551.66,2.2506,2.7723,-13.558,304.28,0.0035021,0.0028316,14.666,-0.028154,-0.019586,4.9837,1.6101,-18.678,-571.56,924460,447520,0.00065974,0.0020878,29.975,25.364,3.5496e-10
74.285715,0.357143,842.857143,602.01,3.1545,0.33299,9.2525,192.77,3.1766e-05,2.5885e-05,7.2909,-0.010587,-0.027345,3.5063,0.19162,-6.9002,-98.755,108210,721770,2.4996e-05,3.8594e-05,22.916,72.168,1.1595e-11
121.42858,16.428571,2200,840.53,1.8779,3.1291,-12.259,2110.5,0.028788,0.025524,26.301,-0.026948,-0.011072,4.947,1.2065,-22.492,-634.61,1490300,251150,0.00039318,0.0017724,55.504,28.745,1.6232e-09
74.285715,0.357143,978.571429,629.97,3.637,0.35392,8.6491,233.51,4.3253e-05,3.5539e-05,7.7265,0.0067849,0.018017,4.015,0.19543,-7.708,-95.994,61710,435300,2.951e-05,4.7069e-05,19.387,76.067,1.0636e-11
121.42858,18.214286,300,78.821,0.36488,0.13199,15.266,0.89357,4.9226e-08,9.6635e-07,0.34381,0.00051898,0.0015834,0.46968,0.10398,-4.7771,-87.154,20.86,194.15,6.7236e-07,1.0463e-06,1.1543,6.6567,8.9849e-12
74.285715,0.357143,1114.285714,652.45,4.1141,0.37503,0.83639,300.28,6.2189e-05,5.1494e-05,8.9185,0.0041344,0.010703,4.51,0.19905,-6.4819,-91.189,24609,164860,3.1124e-05,5.0551e-05,19.015,79.728,4.6196e-11
121.42858,18.214286,435.714286,97.532,0.55616,0.28835,4.0498,1.196,2.6963e-07,3.7794e-06,0.43033,-0.00010379,-0.00029342,0.82727,0.26473,-5.2125,-152.8,1.8929,15.125,3.8822e-06,6.1942e-06,1.0712,5.8334,9.4338e-12
121.42858,18.214286,571.428571,113.57,0.74938,0.47301,0.012198,1.9849,1.0877e-06,1.1776e-05,0.67333,-8.8403e-05,-0.0002371,1.2152,0.45082,-3.5244,-186.2,1.5345,11.036,1.2927e-05,2.1012e-05,1.009,6.8687,4.5667e-12
74.285715,0.357143,1385.714286,916.15,4.873,-0.0010861,-218.53,213770,2.9027e-07,2.5812e-07,4135.8,-45281000,-43415000,4.8723,0.00037631,-2008700,-83371,2.523e-18,2.7489e-17,9281.2,9281.3,1.2314e-17,4.425e-13,1.0944e-07
