"Temperature (C) ","Detuning (GHz) ","Laser Power (uW) ","G(1D)","C(1D)","A(1D)","By(1D)","Error G(1D)","Error C(1D)","Error A(1D)","Error By(1D)","G1(2D)","G2(2D)","C(2D)","A(2D)","Bx(2D)","Bz(2D)","Error G1(2D)","Error G2(2D)","Error C(2D)","Error A(2D)","Error Bx(2D)","Error Bz(2D)","Sensitivity (T/sqrt(Hz)"
140,13,1120,108.04,0.12947,1.3742,-18.216,0.63304,1.8225e-06,2.0071e-05,0.62083,-0.00030975,-0.00318,1.5286,1.4036,-15.628,-494.99,10.982,1157.2,0.00016374,0.0002141,0.50179,8.1959,7.3646e-13
140,13,1240,118.18,0.14234,1.7321,-21.711,0.9638,4.2449e-06,3.718e-05,0.86535,-0.0006557,-0.0058208,1.9077,1.7624,-15.76,-500.32,51.54,4061.8,0.00027354,0.00036693,0.69667,8.8723,5.841e-13
140,13,1840,185.29,0.19454,3.7949,-34.658,4.1635,7.1285e-05,0.00026498,2.8816,0.0011479,0.0062482,4.1072,3.6813,-13.651,-644.9,232.95,6903.6,0.0015394,0.0023291,1.6431,12.12,4.7718e-13
140,13,1960,201.13,0.19274,4.3282,-37.305,6.1318,0.00013258,0.00042409,4.0169,-0.0024836,-0.012571,4.6461,4.0929,-13.378,-690.23,1158.2,29678,0.0019962,0.003087,1.9193,13.508,5.1415e-13
140,13,2080,215.11,0.19123,4.7404,-51.324,6.1873,0.00016947,0.00038544,3.2084,-0.0064276,-0.027353,5.1201,4.4149,-12.439,-693.77,6267.3,113490,0.0023971,0.003778,3.0228,13.866,6.7812e-13
140,13,2200,229.28,0.18627,4.8465,-77.823,10.811,0.00035515,0.00055356,3.8712,0.0037358,0.012325,5.2086,4.3488,-11.03,-739.02,4301,46807,0.0026315,0.0046917,3.7877,15.649,5.4879e-12
140,15,1120,125.61,0.20373,1.3646,-7.4533,1.5281,3.573e-06,5.7327e-05,2.0992,0.00040985,0.0036587,1.5608,1.3604,-16.348,-491.25,16.732,1333.5,0.00014049,0.00018814,0.56045,8.9322,9.1152e-13
140,15,1240,129.42,0.23572,1.7026,-15.375,1.4012,5.2917e-06,5.5334e-05,1.5169,-0.0012685,-0.01001,1.9456,1.7128,-15.478,-498.97,243.89,15189,0.00023632,0.0003219,0.766,8.4072,6.3385e-13
140,15,1360,142.29,0.25905,2.0364,-15.958,1.3286,6.7703e-06,6.1829e-05,1.4064,-0.00092511,-0.0068069,2.3283,2.0525,-14.919,-543.39,193.48,10473,0.00036329,0.00050576,0.81768,9.0952,5.6743e-13
140,15,1480,148.67,0.29471,2.3775,-23.077,1.9262,1.3695e-05,9.0578e-05,1.7062,-0.00078392,-0.0051557,2.7301,2.4088,-15.205,-549.74,78.55,3397.4,0.00051983,0.0007439,1.0225,9.4848,5.0191e-13
140,15,1600,164.78,0.32403,2.7779,-21.958,2.4423,2.2036e-05,0.00013495,2.2049,-0.0015746,-0.0096598,3.1775,2.7875,-14.578,-595.33,619.33,23312,0.00073693,0.001069,1.2138,10.436,4.9856e-13
140,15,1720,179.32,0.35762,3.2275,-24.803,2.7294,3.2249e-05,0.00016316,2.2929,-0.0018279,-0.010431,3.6726,3.1966,-14.063,-640.59,496.38,16165,0.0010112,0.0015072,1.3264,11.079,5.1041e-13
140,15,1840,189.58,0.39586,3.6784,-28.237,2.8493,4.3342e-05,0.00018596,2.2176,0.0021679,0.011053,4.1762,3.5961,-14.394,-646.2,752.07,19549,0.0013485,0.0020715,1.6647,11.99,4.7418e-13
140,15,1960,204.3,0.41848,4.2011,-32.841,3.9355,7.7244e-05,0.00026999,2.7783,-0.0013862,-0.006613,4.7305,4.0057,-13.506,-690.1,327.7,7457.1,0.0017594,0.0027765,1.8347,12.8,4.8163e-13
140,15,2080,216.25,0.4559,4.4965,-53.75,4.7662,0.00011899,0.00025905,2.3815,-0.0028667,-0.011071,5.1372,4.2537,-12.877,-695.21,1773.2,26449,0.0021388,0.0035935,2.6642,13.331,1.6693e-12
140,15,2200,227.81,0.47946,4.5592,-79.383,11.065,0.00032634,0.00050643,3.886,-0.0037029,-0.010976,5.2012,4.1588,-11.097,-740.34,4166.6,36618,0.0022295,0.0041328,3.9252,14.824,6.0968e-12
140,17,1120,149.25,0.31661,1.3911,11.411,4.5066,9.0845e-06,0.0002795,10.014,-0.0010717,-0.0080076,1.6207,1.2991,-16.214,-450.14,102.61,5728.1,0.00011962,0.00016511,0.66543,8.1958,7.8861e-13
140,17,1480,165.37,0.47033,2.3119,-9.9726,3.2944,1.9056e-05,0.00018131,3.9021,-0.0011621,-0.0070213,2.7987,2.3025,-15.652,-549.3,155.57,5678.9,0.00043808,0.00063891,1.0247,9.6419,5.8194e-13
140,17,1600,176.61,0.52828,2.6969,-12.687,2.8445,2.1956e-05,0.00017044,3.0928,0.0006712,0.0038229,3.2593,2.6764,-14.469,-593.78,56.277,1825.8,0.00062602,0.00093064,1.1288,9.84,5.6374e-13
140,17,1720,187.11,0.59111,3.1126,-16.574,3.0074,3.0695e-05,0.00019135,2.9517,2.4244e-05,0.00012489,3.7436,3.06,-17.926,-606.17,1.5729,41.745,0.00085876,0.0013136,1.1176,12.377,5.5411e-13
140,17,1840,199.09,0.6472,3.5607,-19.761,3.0019,3.96e-05,0.00020469,2.7075,0.0016714,0.00807,4.2698,3.4613,-14.526,-645.57,405.19,9446.5,0.0011499,0.0017961,1.5917,11.476,5.3477e-13
140,17,1960,212.69,0.70092,4.0531,-23.866,3.5538,6.027e-05,0.00025355,2.9029,0.0025174,0.011468,4.8486,3.8779,-13.966,-690.19,985.52,20454,0.0015182,0.0024215,1.8199,12.452,5.3868e-13
140,17,2080,220.32,0.7829,4.1763,-56.165,5.269,0.00011407,0.00023508,2.537,-0.0053208,-0.018615,5.1483,4.0065,-13.182,-695.9,5274,64550,0.0017851,0.0030665,2.9575,13.123,1.9223e-12
140,17,2200,237.57,0.82364,4.2007,-81.907,13.342,0.00033093,0.00048063,4.5373,0.0041811,0.011006,5.1883,3.8761,-10.857,-741.07,5424.9,37605,0.0018219,0.0035291,4.2185,14.008,7.5261e-12
140,19,1000,167.55,0.40421,1.1352,41.297,7.0492,8.8825e-06,0.00076124,33.43,-0.041958,-0.28247,1.3317,0.90514,-20.271,-368.74,0.013511,0.61207,3.9264e-05,4.1413e-05,1.9118,10.658,1.1736e-12
140,19,1120,172.68,0.47567,1.383,30.902,8.673,1.5563e-05,0.00076626,28.553,0.0013494,0.0089529,1.71,1.2112,-16.307,-445.24,155.26,6834.5,0.00010131,0.00014312,0.77218,8.6523,1.094e-12
140,19,1240,172.11,0.55074,1.6462,17.226,9.2277,2.3763e-05,0.00065736,20.96,0.00043543,0.0027707,2.0924,1.5199,-15.95,-490.83,17.499,708.47,0.00016643,0.00023864,0.81409,8.8075,8.9024e-13
140,19,1360,177.08,0.61831,1.9625,13.923,8.0335,2.9196e-05,0.00065055,16.268,-0.0013377,-0.007866,2.4818,1.8339,-16.614,-501.82,176.94,6118.4,0.00025178,0.00036771,0.94255,9.4424,6.6184e-13
140,19,1480,181.11,0.70208,2.2426,5.1281,8.1132,3.9206e-05,0.00057791,13.013,-0.0008823,-0.0049546,2.8993,2.162,-15.191,-545.34,83.555,2635.1,0.00036722,0.00054486,1.0295,9.3207,6.5395e-13
140,19,1600,191.86,0.78223,2.605,0.5566,6.4572,4.176e-05,0.00045691,8.9562,0.021276,0.11044,3.3611,2.5184,-20.336,-566.24,0.083431,2.2473,0.00036445,0.00040619,3.0205,13.555,6.1938e-13
140,19,1720,193.87,0.89096,2.9623,-12.708,5.4107,4.8086e-05,0.0003235,5.6604,0.00051022,0.0024921,3.8735,2.9024,-16.366,-601.79,32.838,783.39,0.00073187,0.0011344,1.3611,11.023,5.5696e-13
140,19,1840,202.12,0.98238,3.367,-18.342,4.6749,5.4296e-05,0.00028692,4.3064,-0.00053519,-0.0024734,4.4054,3.2843,-14.698,-645.19,38.554,823.55,0.00097686,0.001546,1.5722,11.226,6.0509e-13
140,19,1960,218.6,1.0744,3.8258,-20.315,5.1971,7.6013e-05,0.00033973,4.4675,-0.012244,-0.051644,4.9759,3.6686,-20.373,-664.8,0.13439,2.3907,0.00090009,0.0010591,4.3597,16.396,5.4222e-13
140,19,2080,221.09,1.1973,3.7772,-63.635,8.2931,0.000154,0.00028671,3.5871,0.0043062,0.013289,5.1452,3.664,-13.002,-696.41,4211.8,40110,0.0014295,0.0025831,3.1137,12.52,3.4459e-12
140,19,2200,247.82,1.239,3.7828,-88.669,20.279,0.00041539,0.00055081,6.3465,0.0035825,0.0081212,5.1638,3.4879,-10.899,-741.77,4222.2,21689,0.0014085,0.0028963,4.7348,13.642,6.1005e-12
140,21,1120,197.33,0.66296,1.3251,54.273,10.189,1.5938e-05,0.001189,50.089,-0.00079374,-0.0046238,1.7628,1.0535,-19.915,-414.57,50.33,1708,7.4399e-05,0.00010715,0.52707,10.091,1.3172e-12
140,21,1240,199.4,0.75696,1.6102,49.296,15.747,3.5579e-05,0.0021279,66.214,-0.00067524,-0.0038047,2.1418,1.3366,-18.17,-455.08,39.808,1263.8,0.00012292,0.00018093,0.87249,9.7452,1.0402e-12
140,21,1360,197.27,0.85675,1.8294,29.767,11.651,3.3826e-05,0.001027,30.533,-0.049746,-0.2634,2.5322,1.6281,-20.313,-467.44,0.021816,0.61103,0.00013329,0.00014649,2.4916,11.221,7.6993e-13
140,21,1480,202.09,0.95662,2.1357,25.998,12.784,5.0188e-05,0.0012295,29.646,-0.01761,-0.091302,2.9468,1.9306,-20.35,-517.32,0.042907,1.1532,0.00019574,0.00021695,2.6997,12.007,7.0794e-13
140,21,1600,197.06,1.0849,2.3901,4.8143,9.944,5.2539e-05,0.00063445,14.81,0.00022851,0.0011302,3.4082,2.26,-16.892,-552.91,0.068806,1.683,0.00040217,0.00061753,1.1557,10.294,6.2254e-13
140,21,1720,207.9,1.2074,2.7728,7.1055,10.897,7.5023e-05,0.00086993,16.264,-0.00027666,-0.0012999,3.9248,2.6264,-15.341,-597.5,8.9049,196.6,0.00056299,0.00088103,1.372,10.229,6.2671e-13
140,21,1840,214.37,1.3413,3.132,-3.9767,10.475,9.5204e-05,0.00071604,12.263,0.00081233,0.0036699,4.455,2.9878,-14.698,-642.54,82.29,1679.6,0.00076135,0.001212,1.519,10.873,6.0663e-13
140,21,1960,222.95,1.4797,3.4439,-13.613,10.068,0.00011415,0.00059839,9.6385,5.9125e-05,0.00024989,4.9945,3.3276,-14.117,-687.62,0.48303,8.6282,0.00099226,0.0016223,1.7443,11.359,5.7311e-13
140,21,2080,232.49,1.6173,3.3369,-60.908,12.208,0.00016885,0.0003091,5.4667,0.0049881,0.014161,5.1242,3.2574,-13.344,-695.99,5684.1,45801,0.0010764,0.0020001,3.2553,12.509,4.6194e-12
140,21,2200,256.72,1.7114,3.2864,-90.258,22.836,0.00034943,0.00044279,6.9888,0.004634,0.0094495,5.1297,3.0498,-10.838,-739.86,7235.3,30103,0.0010239,0.0021955,5.0441,13.138,7.8502e-12
140,23,1000,199.79,0.79667,0.95532,58.557,10.231,8.3549e-06,0.00068946,54.97,0.00067342,0.0035532,1.5257,0.68597,-19.236,-346.56,40.426,1125.6,3.4548e-05,5.1372e-05,2.0957,10.708,1.9579e-12
140,23,1120,219.25,0.89475,1.2685,80.081,15.194,2.2014e-05,0.0024419,114.03,-0.00018313,-0.00096115,1.8579,0.90025,-18.209,-397.9,2.9586,81.497,5.7674e-05,8.603e-05,1.5647,10.333,1.3472e-12
140,23,1240,214.75,1.0199,1.4681,58.492,17.629,3.1918e-05,0.0019442,79.82,0.032765,0.16608,2.2381,1.155,-20.369,-418.86,0.012711,0.32638,6.5244e-05,7.1943e-05,2.4653,10.599,1.2256e-12
140,23,1360,220.81,1.1357,1.7305,54.53,17.63,4.3053e-05,0.0020579,68.178,0.040362,0.20147,2.6244,1.413,-20.302,-467.3,0.045748,1.1395,9.9436e-05,0.00011037,2.5832,11.01,9.7521e-13
140,23,1480,215.93,1.2621,1.9325,33.39,14.352,4.4158e-05,0.0011359,35.738,-0.00024337,-0.0011819,3.0193,1.6784,-17.942,-505.16,5.7268,135.05,0.00020661,0.0003171,1.0194,10.2,9.3862e-13
140,23,1600,222.92,1.4007,2.2412,29.774,16.659,6.822e-05,0.0014045,36.63,0.0029547,0.01395,3.4841,1.9842,-15.881,-547.51,882.57,19673,0.0003003,0.00046211,1.3678,9.9629,7.7816e-13
140,23,1720,232.8,1.5539,2.5933,29.327,16.047,8.6338e-05,0.0015308,32.872,-0.094232,-0.4153,3.9985,2.3223,-20.202,-564.71,0.090044,1.7469,0.00029588,0.00033974,3.2699,12.583,7.379e-13
140,23,1840,234.15,1.7201,2.9037,16.586,15.36,0.00010689,0.0012558,24.444,0.24606,0.99637,4.5201,2.6509,-20.084,-563.6,0.10163,1.6587,0.00041491,0.00048472,3.7558,13.334,7.087e-13
140,23,1960,227.01,1.9327,2.9842,-26.161,14.031,0.00012689,0.00046246,10.742,-0.2757,-0.98878,5.0154,2.9265,-20.021,-612.79,0.15516,1.9863,0.00052603,0.00063609,4.4032,14.085,6.5579e-13
140,23,2080,240.85,2.1036,2.8527,-70.068,21.623,0.00022734,0.00036137,8.5265,-0.0056289,-0.014066,5.0974,2.7789,-12.622,-693.43,7661.9,47839,0.00075589,0.001472,3.5942,12.036,9.1958e-12
140,23,2200,-278.15,2.1973,2.7824,-97.547,39.855,0.00043788,0.00049581,11.08,-0.27481,-0.44953,5.0913,2.5456,-20.34,-664.19,1.1411,3.0473,0.00050455,0.00079392,10.647,17.239,1.7845e-11
140,25,1000,206.76,1.0414,0.83496,54.377,12.857,7.6838e-06,0.0004756,57.104,-0.012367,-0.05792,1.6765,0.58817,-20.405,-320.09,0.067727,1.4857,1.8329e-05,2.038e-05,2.7733,10.996,2.5812e-12
140,25,1120,231.37,1.1715,1.0924,70.766,14.866,1.4464e-05,0.00094478,75.693,-0.098033,-0.45292,2.023,0.78417,-20.31,-367.3,0.023185,0.49465,3.0003e-05,3.3518e-05,2.6068,10.233,2.244e-12
140,25,1240,236.59,1.3129,1.3512,74.037,18.089,2.6641e-05,0.0017387,93.853,-0.072331,-0.33817,2.3866,0.9932,-20.261,-416.65,0.041842,0.91444,4.8358e-05,5.4078e-05,2.6297,10.484,1.3942e-12
140,25,1360,239.22,1.4533,1.5761,69.686,21.743,4.2609e-05,0.0023319,99.164,0.0018539,0.0086339,2.7581,1.2149,-20.309,-467.1,20.402,442.5,7.581e-05,8.8645e-05,2.5306,10.783,1.2114e-12
140,25,1480,234.22,1.6075,1.7748,49.507,20.459,5.0345e-05,0.0016359,62.756,-0.00047448,-0.0021648,3.1643,1.4578,-16.81,-495.73,21.686,451.4,0.00015602,0.00024314,1.4935,10.254,1.1069e-12
140,25,1600,242.92,1.7701,2.0782,50.675,21.959,7.2507e-05,0.0021292,64.335,0.050675,0.22212,3.6182,1.7268,-20.348,-516.67,0.025719,0.49358,0.0001554,0.00017757,3.05,11.598,1.017e-12
140,25,1720,243.77,1.9668,2.3452,34.772,19.606,8.3632e-05,0.0015129,41.702,-0.035193,-0.15065,4.1343,2.0302,-20.33,-565.89,0.05763,1.0555,0.00022073,0.00025497,3.2665,12.239,9.1066e-13
140,25,1840,248.61,2.163,2.6485,29.845,19.139,0.00010431,0.0015347,36.048,-0.0046747,-0.019527,4.6703,2.3433,-20.393,-615.94,0.13764,2.4015,0.00029841,0.00034899,3.468,12.807,8.2846e-13
140,25,1960,237.23,2.4118,2.503,-34.91,22.972,0.00015077,0.00042547,15.026,0.0027232,0.0088837,5.0339,2.4711,-15.499,-648.66,1166.1,12408,0.00051928,0.00091498,2.2115,11.323,2.7512e-12
140,25,2080,266.76,2.5974,2.3482,-81.444,28.336,0.00020532,0.00026827,9.5447,0.55122,1.0479,5.0591,2.2494,-20.226,-614.07,1.2421,4.4738,0.00035692,0.0005237,8.3147,15.187,9.71e-12
140,25,2200,317.38,2.7492,2.2093,-112.31,71.106,0.00050464,0.00049147,16.22,-0.41454,-0.55004,5.0407,1.9509,-20.248,-712.68,1.9846,3.4866,0.0002841,0.00049706,12.502,17,5.6666e-10
137.5,5,1000,85.667,0.051624,1.1618,-30.36,6.1008,1.7928e-05,0.00016823,3.713,1.2629e-05,0.00019366,1.2469,1.1889,-15.398,-493.57,0.029662,6.9724,0.00016746,0.00020645,0.47114,9.3973,6.6463e-13
137.5,5,1120,96.353,0.046559,1.4896,-33.363,5.8565,2.5972e-05,0.00020261,3.5008,-0.0001847,-0.0023842,1.5786,1.5135,-15.305,-496.17,6.8582,1142.4,0.00029007,0.00036613,0.61351,10.649,5.4123e-13
137.5,5,1360,124.88,0.019732,2.1724,-38.712,10.274,7.9927e-05,0.00041904,6.0923,0.00047711,0.0046802,2.2982,2.1976,-14.525,-544.2,51.74,4979.9,0.00068362,0.00090326,0.97385,12.639,4.7104e-13
137.5,5,1480,140.07,-0.0031723,2.5797,-42.555,12.807,0.00013173,0.00056461,7.2957,-0.00050909,-0.004348,2.6778,2.5446,-14.314,-546.53,62.942,4592.4,0.00097461,0.0013208,1.2484,13.698,4.5802e-13
137.5,5,1600,155.06,-0.030157,2.9774,-46.144,16.243,0.00021116,0.00075564,8.8925,-0.00091658,-0.0071603,3.0773,2.8936,-13.675,-591.52,214.44,13084,0.0013241,0.0018315,1.4789,14.741,5.0265e-13
137.5,5,1720,175.83,-0.075002,3.4623,-48.908,20.924,0.00034201,0.0010083,11.19,-0.0012875,-0.0087778,3.5267,3.271,-13.778,-593.3,444.41,20656,0.0017792,0.0025316,1.7995,16.388,5.3832e-13
137.5,5,1840,198.09,-0.12757,3.9539,-49.718,25.13,0.00049757,0.0012666,13.395,-0.0012987,-0.0078175,3.9855,3.6379,-13.308,-595.51,470.61,17048,0.0022748,0.0033345,2.2022,16.754,5.5849e-13
137.5,5,1960,217.58,-0.18472,4.4953,-54.347,24.099,0.00060157,0.0012897,11.93,-0.0032853,-0.017503,4.4877,4.0077,-13.324,-597.08,2343.2,66502,0.0028614,0.0042894,2.8298,17.832,6.9544e-13
137.5,5,2080,251.78,-0.29711,5.1318,-49.852,33.516,0.00098377,0.0019724,17.242,-0.0015178,-0.0075219,5.0233,4.355,-12.43,-641.71,1472.3,36156,0.0035813,0.0055418,3.0659,19.318,7.8363e-13
137.5,5,2200,266.42,-0.34789,5.3341,-80.223,26.427,0.00098131,0.0012967,9.0347,0.0021065,0.0081739,5.1959,4.3463,-10.936,-644.58,1825.5,27491,0.0038989,0.0064887,4.6115,20.468,3.9563e-12
137.5,7,1000,86.76,0.05478,1.2322,-29.357,4.4009,1.416e-05,0.00013308,2.7811,-0.00022462,-0.0031566,1.3177,1.2588,-15.387,-493.17,8.4404,1666.5,0.00017078,0.00021296,0.46802,8.8599,6.8539e-13
137.5,7,1120,100.21,0.048193,1.5748,-31.602,6.2469,2.9147e-05,0.00022373,3.9991,0.00016054,0.0018757,1.6794,1.6124,-14.891,-496.42,4.5995,627.98,0.0002988,0.00038274,0.64034,9.6169,5.309e-13
137.5,7,1240,111.94,0.040573,1.9409,-36.304,6.3151,4.2355e-05,0.00026348,3.7779,0.0004186,0.0043407,2.0566,1.9736,-14.63,-543.07,32.952,3544.4,0.00046631,0.00061032,0.76764,10.583,4.6565e-13
137.5,7,1360,127.55,0.025473,2.2832,-37.213,9.4257,7.8359e-05,0.00041137,5.8281,-0.00051471,-0.0045974,2.4207,2.3164,-14.561,-546.2,52.639,4200.4,0.00067534,0.00090758,0.97665,11.571,4.3441e-13
137.5,7,1720,174.26,-0.04832,3.5993,-45.57,13.804,0.00023928,0.00075338,7.8159,0.0016281,0.010259,3.6911,3.4279,-13.815,-596.28,619.53,24597,0.0017116,0.0024782,1.7971,14.448,4.8479e-13
137.5,7,1960,218.8,-0.16068,4.6922,-51.594,22.261,0.00059273,0.0013194,11.479,0.002342,0.012054,4.7023,4.1979,-13.124,-643.86,1414.2,37455,0.0028171,0.0043112,2.5111,16.808,6.4745e-13
137.5,7,2080,238.15,-0.21269,5.14,-60.975,20.218,0.00065525,0.0011715,9.0181,0.0022976,0.010023,5.1411,4.463,-12.241,-645.79,1594.9,30349,0.0033988,0.0054594,3.3189,17.334,1.4693e-12
137.5,7,2200,260.21,-0.27673,5.3079,-84.868,22.286,0.00085372,0.0011086,7.2434,0.0033979,0.011615,5.2146,4.355,-10.887,-691.67,4689.2,54777,0.0035454,0.0061893,4.8028,19.882,8.5576e-12
137.5,9,1120,101.66,0.066382,1.6275,-29.09,2.7466,1.3113e-05,0.00010455,1.8994,0.00038163,0.0040404,1.7367,1.6598,-14.95,-496.04,21.909,2455.5,0.00027535,0.00035819,0.60966,8.7891,5.7891e-13
137.5,9,1240,114.89,0.062792,1.9871,-31.583,3.7794,2.4689e-05,0.00016349,2.573,-0.00060645,-0.0057352,2.1288,2.0326,-15.175,-542.37,58.803,5260,0.00043264,0.00057501,0.72114,10.28,4.0652e-13
137.5,9,1360,127.02,0.056539,2.366,-34.665,5.3977,4.7207e-05,0.00026204,3.5341,-0.00072037,-0.0058926,2.5169,2.3954,-14.113,-546.43,90.088,6029,0.00064484,0.0008809,0.98613,10.212,4.513e-13
137.5,9,1480,142.81,0.043972,2.7567,-36.408,6.2176,6.8121e-05,0.00032042,4.0518,0.0010185,0.0076446,2.9149,2.7562,-14.135,-592.13,190.18,10711,0.0008876,0.0012376,1.1125,11.517,4.481e-13
137.5,9,1720,174.99,0.0059007,3.6757,-41.913,10.258,0.00017993,0.00060406,6.2069,-0.0011846,-0.0069221,3.8227,3.5364,-14.239,-598.52,289.54,9885.4,0.0016168,0.0023892,1.7587,13.174,4.4288e-13
137.5,9,1840,194.76,-0.020107,4.1974,-42.398,11.05,0.00023688,0.00070244,6.6508,-0.0021722,-0.011742,4.3241,3.9311,-12.856,-643.26,1017.8,29736,0.0020949,0.0031658,2.022,13.816,5.0443e-13
137.5,9,1960,216.15,-0.073308,4.7781,-46.355,15.079,0.0004051,0.00099946,8.4397,-0.0010636,-0.0050991,4.878,4.3431,-13.043,-646.04,791.68,18196,0.0026821,0.0041963,2.4539,14.78,5.6533e-13
137.5,9,2080,231.98,-0.10726,5.0785,-65.782,14.963,0.00049532,0.000856,6.2678,0.0031518,0.012498,5.1789,4.4795,-11.519,-690.86,2930.6,46077,0.0030951,0.0051463,3.3473,16.442,1.9747e-12
137.5,9,2200,255.3,-0.1649,5.2275,-90.3,22.428,0.00087126,0.0011097,6.8657,-0.0031039,-0.0092878,5.2263,4.3429,-10.819,-695.23,3912,35035,0.003215,0.0058872,5.2024,18.045,7.0319e-12
137.5,11,1000,96.253,0.094327,1.2997,-20.559,0.9089,2.6415e-06,2.9031e-05,0.80075,-0.00048114,-0.0050854,1.413,1.3246,-15.273,-447.92,26.86,3001,0.00014503,0.00018823,0.49514,7.3623,8.2526e-13
137.5,11,1120,107.95,0.10176,1.6365,-23.673,1.1326,4.8857e-06,4.32e-05,0.93891,0.000744,0.0070021,1.7944,1.6892,-14.851,-494.92,45.531,4032.9,0.00024928,0.00033065,0.60271,8.0225,5.8098e-13
137.5,11,1240,122.06,0.10518,2.0095,-25.749,2.3555,1.4126e-05,0.00010385,1.9053,0.00036805,0.003005,2.1882,2.0605,-14.794,-500.16,18.664,1244.3,0.00039984,0.00054487,0.83566,8.6063,4.8002e-13
137.5,11,1360,133.22,0.10905,2.3744,-31.739,3.3236,2.7401e-05,0.00015506,2.3645,0.0011123,0.0082796,2.5771,2.4175,-14.3,-546.03,151.81,8411.9,0.00057664,0.0008023,0.94406,9.4972,4.8021e-13
137.5,11,1600,163.92,0.10725,3.203,-32.253,5.4884,7.1086e-05,0.00032018,3.9841,-0.0015876,-0.0097166,3.43,3.1663,-13.856,-595.57,429.64,16093,0.0011058,0.0016128,1.3752,11.19,4.4332e-13
137.5,11,1840,197.71,0.087198,4.1912,-38.871,10.032,0.00020752,0.0006527,6.4089,0.0013745,0.006935,4.4307,3.975,-13.029,-643.82,363.06,9244.2,0.0019185,0.0029602,1.9101,12.754,4.7527e-13
137.5,11,1960,218.1,0.058747,4.7783,-37.555,10.623,0.00026863,0.00078397,6.8316,0.0014461,0.0065355,4.9896,4.3886,-13.499,-647.57,428.94,8760.3,0.0024577,0.003914,2.3747,13.612,4.9526e-13
137.5,11,2080,226.23,0.066801,4.9456,-71.374,9.8474,0.00032548,0.00054457,3.8325,0.0034886,0.012384,5.1955,4.4244,-11.277,-693.32,3529.6,44470,0.0027879,0.0048064,3.5489,15.178,3.0734e-12
137.5,11,2200,247.72,0.028676,5.0615,-95.163,21.982,0.00084041,0.0010747,6.3953,0.0049216,0.013391,5.2207,4.2701,-9.5791,-739.24,9404.2,69632,0.0027911,0.0053302,5.2306,16.622,7.7776e-12
137.5,13,1000,107.38,0.14611,1.2917,-12.505,0.6596,1.6003e-06,2.3619e-05,0.78024,-0.00058272,-0.0054281,1.4259,1.2872,-15.327,-445.13,46.894,4068.8,0.00012194,0.00016154,0.49692,7.08,7.7623e-13
137.5,13,1240,127.84,0.18547,1.9772,-20.846,1.366,7.3321e-06,6.1594e-05,1.2707,-0.0013334,-0.00983,2.2061,2.0092,-15.062,-499.19,247.77,13464,0.00033557,0.00046473,0.8309,8.3384,5.4504e-13
137.5,13,1360,138.9,0.20508,2.326,-23.928,1.7451,1.2525e-05,8.6335e-05,1.5103,-0.0011467,-0.0078482,2.5994,2.3617,-14.178,-543.9,167.74,7856.5,0.00048939,0.00069286,0.90287,8.7263,4.6495e-13
137.5,13,1600,162.29,0.2493,3.1115,-31.62,2.4871,3.0457e-05,0.00014101,1.8282,-0.0016565,-0.0094667,3.4566,3.0973,-14.276,-595.06,736.81,24068,0.00093762,0.0013848,1.3391,10.678,4.4056e-13
137.5,13,1720,179.48,0.26704,3.5712,-30.759,4.7251,7.1093e-05,0.00030256,3.5286,0.0010319,0.0055056,3.959,3.5019,-13.43,-639.99,573.23,16315,0.0012845,0.0019487,1.5206,11.29,4.5501e-13
137.5,13,1840,196.7,0.27416,4.0667,-32.67,5.7371,0.00010757,0.00039378,4.0902,-0.0024048,-0.011469,4.4637,3.8974,-13.173,-644.13,990.5,22526,0.0016565,0.0025905,1.8488,11.752,4.3685e-13
137.5,13,1960,215.09,0.26813,4.5999,-37.405,6.4156,0.00015127,0.00044952,4.1484,0.0011409,0.0048806,5.0165,4.2964,-14.292,-649.2,242.56,4438.8,0.0021385,0.003463,2.2986,12.946,4.8733e-13
137.5,13,2080,227.76,0.29064,4.7016,-68.828,8.2889,0.00024247,0.00041304,3.3362,0.0038564,0.012622,5.1902,4.3015,-12.071,-694.79,4035.9,43224,0.0023802,0.0042167,3.4989,14.39,3.6595e-12
137.5,13,2200,249.02,0.28215,4.7905,-93.473,21.063,0.00071138,0.00091251,6.2402,0.0043857,0.011037,5.2113,4.1393,-9.6745,-739.82,7101.1,44957,0.0023873,0.004704,5.1216,15.363,6.9331e-12
137.5,15,1120,133.22,0.26557,1.6086,-5.5805,2.3702,7.3341e-06,0.00011895,3.392,-0.00065571,-0.0047061,1.854,1.5876,-15.44,-449.98,40.14,2067.9,0.00017786,0.00024783,0.6759,7.3753,7.7612e-13
137.5,15,1360,151.54,0.34279,2.2678,-15.497,2.5537,1.5465e-05,0.00013316,2.7111,0.00089684,0.0055792,2.6594,2.285,-14.384,-542.12,92.229,3569.7,0.00042138,0.00060974,0.91235,8.5074,5.2774e-13
137.5,15,1480,164.2,0.37993,2.6401,-16.857,1.7826,1.4078e-05,0.00010376,1.8044,0.00085288,0.0048046,3.0734,2.6348,-14.707,-548.49,89.809,2849.9,0.00059354,0.00088044,1.1376,9.2093,5.1715e-13
