Temperature (C) ,Detuning (GHz) ,Laser Power (uW) ,Cost filtered (V/nT),Cost unfiltered (V/nT),Loop,Run_number,C(1D),A(1D),G(1D),By(1D),Error C(1D),Error A(1D),Error G(1D),Error By(1D),G1(2D),G2(2D),C(2D),A(2D),Bx(2D),Bz(2D),Error G1(2D),Error G2(2D),Error C(2D),Error A(2D),Error Bx(2D),Error Bz(2D),NA
123,12,679,0.010618,0.010618,6,114,0.340375,1.595224,150.240966,-17.455223,0.005737,0.014699,2.514072,1.369617,1022.191019,2164.278075,-6.62699,-5.462963,-1.243639,-304.942907,356.704201,746.548206,3.611603,3.616623,9.366988,28.551691,NA
129,13,1289,0.011833,0.011833,6,115,0.339707,2.791708,235.92122,-26.490869,0.015064,0.023948,4.163915,1.909123,382.933803,1241.230805,-5.512096,-3.452081,-3.710024,-511.214875,66.158677,177.727807,0.894487,0.906834,7.717901,44.86095,NA
123,12,907,0.011937,0.011937,6,116,0.478071,2.403735,201.361024,-19.247636,0.010498,0.019861,3.273233,1.611645,554.959162,1364.356612,-5.201141,-3.369778,-2.241025,-408.833202,96.100807,206.933613,0.929481,0.937918,8.303693,32.071346,NA
126,8,917,0.012661,0.012661,6,117,0.074577,2.383019,188.210893,-19.131306,0.011995,0.024402,3.718807,1.880323,1612.742935,5609.905144,-55.609559,-54.235752,-1.342077,-474.522551,4014.614881,14046.68103,270.155598,270.165081,8.753311,61.913311,NA
123,12,648,0.010295,0.010295,6,118,0.33346,1.469905,142.783255,-15.545413,0.005258,0.014153,2.465876,1.362652,1064.049335,2185.288945,-6.219877,-5.140186,-2.237685,-287.490089,383.720006,778.235948,3.509782,3.514534,9.533113,27.446903,NA
127,11,1167,0.012954,0.012954,6,119,0.202749,2.942126,227.125656,-24.195155,0.016735,0.027744,4.361003,2.036483,421.079993,1409.586213,-6.522836,-4.547239,-3.426449,-509.484303,84.547725,250.343494,1.493009,1.505717,7.862781,49.062692,NA
123,14,648,0.010125,0.010125,6,120,0.459577,1.413105,139.565296,-14.896442,0.004125,0.011346,1.999119,1.111496,1048.098293,2031.49633,-5.24853,-4.095663,-2.195879,-289.160406,309.808524,591.350766,2.265746,2.269819,9.450433,25.650256,NA
119,11,1115,0.010589,0.010589,7,121,0.775399,2.891255,273.04071,-19.704488,0.009674,0.013103,2.63754,1.116962,344.487569,966.743364,-4.876734,-2.178918,-2.070218,-484.284281,45.072326,88.51662,0.340086,0.351796,6.981378,30.180907,NA
119,11,788,0.010169,0.010169,7,122,0.57674,1.954216,192.179071,-19.484463,0.005775,0.011489,2.193206,1.100134,939.110349,1433.759544,-4.595367,-2.971642,0.252442,-347.363266,126.408329,174.013678,0.637035,0.641423,9.492437,21.542224,NA
129,3,788,0.010378,0.010378,7,123,0.005409,1.518954,146.3653,-22.212402,0.009995,0.02627,4.567344,2.506846,18879.59611,89343.82254,-8230.036774,-8229.317134,-2.262494,-448.31245,NaN,NaN,NaN,NaN,11.298688,103.664895,NA
129,3,1115,0.011726,0.011726,7,124,-0.086099,2.537883,216.4362,-18.111443,0.01995,0.034877,5.974797,2.852273,74107.26458,128790.7633,-29682.11505,-29680.88866,7.813592,-404.927368,NaN,NaN,NaN,NaN,11.198367,35.076222,NA
123,12,648,0.010662,0.010662,7,125,0.325851,1.510018,141.621752,-18.4739,0.005114,0.013873,2.329129,1.289955,1252.772794,2575.861715,-8.146253,-7.07157,-2.225446,-292.478111,582.384538,1200.182636,6.387382,6.391726,9.48763,27.890643,NA
123,3,788,0.010062,0.010062,7,126,0.012942,2.079132,206.623262,-20.175295,0.010057,0.018499,3.643814,1.774986,18021.58057,77197.96511,-9287.430702,-9286.213186,-0.855764,-438.179073,NaN,NaN,NaN,NaN,8.534374,69.707211,NA
123,12,648,0.01072,0.01072,7,127,0.322669,1.528386,142.57969,-17.493856,0.004829,0.013016,2.177019,1.203508,1048.541021,2229.522117,-6.39871,-5.323588,-2.645488,-292.437033,404.521605,849.391248,3.89888,3.903751,9.552183,28.714431,NA
129,12,648,0.009215,0.009215,7,128,0.144318,1.082229,117.439488,-18.853043,0.004017,0.012945,2.413371,1.398465,37143.78102,92719.63479,-6093.175527,-6092.561694,-4.753822,-276.760846,NaN,NaN,NaN,NaN,10.774261,38.516659,NA
123,12,679,0.010753,0.010753,7,129,0.363754,1.611685,149.886484,-16.619955,0.004799,0.012324,2.080188,1.134012,892.306212,1880.051771,-5.367578,-4.177558,-1.741198,-318.610206,243.995567,499.25454,2.09745,2.102601,9.353125,28.587944,NA
123,12,648,0.009886,0.009886,7,130,0.33565,1.452361,146.913684,-22.972787,0.006433,0.016847,3.077692,1.687471,4276.828047,5001.867526,-24.953208,-23.973703,9.11169,-290.709663,3590.152695,4335.301745,40.935128,40.934128,11.347392,19.441586,NA
123,12,648,0.010964,0.010964,7,132,0.289807,1.573422,143.514351,-16.657013,0.005019,0.013445,2.202207,1.215261,1206.520418,2657.86271,-8.75326,-7.697177,-1.857902,-301.353137,634.694136,1397.786773,7.873902,7.878678,9.478737,30.315695,NA
123,12,907,0.011541,0.011541,7,133,0.407281,2.355263,204.076899,-18.377492,0.01056,0.019689,3.369331,1.649788,1297.468029,2049.421624,-8.851685,-7.181609,-1.760304,-368.479158,240.485549,394.74056,2.587001,2.589916,9.269501,23.544482,NA
123,13,1287,0.012312,0.012312,7,135,0.668534,3.467804,281.667609,-20.146646,0.015818,0.020729,3.609647,1.500264,299.892702,949.531646,-5.528108,-2.535015,-3.173489,-537.620493,40.494058,88.713579,0.404005,0.419136,6.929575,36.352906,NA
123,12,648,0.010705,0.010705,7,136,0.312648,1.525916,142.540183,-17.185175,0.004904,0.013222,2.214428,1.224279,954.292575,2038.978255,-5.575414,-4.507809,-2.428642,-291.770181,325.437072,678.101839,2.862307,2.867486,9.604933,28.748446,NA
126,8,917,0.012586,0.012586,7,137,0.065301,2.412076,191.641308,-26.725112,0.013077,0.0261,4.021491,2.019641,1527.252224,5754.008244,-58.205376,-56.846774,-2.177237,-504.586392,4187.515299,15866.77086,311.971406,311.981734,8.784449,70.822386,NA
120,12,679,0.0093,0.0093,7,138,0.462373,1.567922,168.590672,-18.320373,0.008596,0.01962,3.948018,2.075484,744.281899,1527.216323,-4.184553,-2.844226,-2.349408,-313.434303,150.899674,282.875149,0.970159,0.975833,9.039154,25.937278,NA
127,11,1167,0.012846,0.012846,7,139,0.169134,2.970077,231.211864,-23.649752,0.018078,0.029386,4.681053,2.167339,404.186406,1379.203748,-6.337754,-4.380041,-3.066312,-504.652327,82.777862,246.155018,1.443656,1.456788,7.925658,49.614689,NA
129,13,1289,0.012341,0.012341,7,140,0.307224,2.884748,233.752844,-28.876661,0.015165,0.024359,4.050582,1.865767,395.510173,1287.422247,-5.807789,-3.755719,-3.47541,-523.115665,69.008275,190.704317,1.011385,1.023838,7.729367,46.674454,NA
91,12,648,0.001824,0.001824,8,141,2.328416,0.511019,280.1308,-10.125747,0.001692,0.002229,2.617421,1.091222,494.33299,812.167611,-2.962312,-0.279227,-3.432376,-362.072665,50.985635,49.147392,0.025727,0.027793,6.74301,14.236889,NA
123,12,648,0.010846,0.010846,8,142,0.298373,1.465897,135.159534,-16.779204,0.00469,0.013299,2.171284,1.217332,1396.538349,3142.457442,-11.010902,-10.006749,-3.715931,-280.155916,1104.018915,2482.088155,15.50583,15.510735,9.802976,31.139809,NA
123,12,648,0.01071,0.01071,8,143,0.316166,1.460075,136.324158,-17.175732,0.004398,0.012372,2.049365,1.146457,14462.40844,18575.82549,-323.385035,-322.445543,-1.193841,-295.52183,183693.3888,236502.872,8202.202631,8202.202103,11.076281,21.095877,NA
123,12,735,0.011288,0.011288,8,144,0.359193,1.775601,157.301372,-19.829735,0.005977,0.014634,2.381986,1.280119,2154.748122,2952.903642,-11.591929,-10.410114,-0.551264,-323.488791,732.062688,1059.491742,7.197983,7.198597,10.479914,21.991794,NA
123,12,679,0.011283,0.011283,8,145,0.324481,1.617138,143.330794,-16.679728,0.005211,0.013975,2.223696,1.227549,5177.538036,6902.494262,-49.768137,-48.737404,-1.980673,-301.196977,9315.647476,12611.34499,176.829788,176.829649,10.796895,21.508169,NA
123,12,1116,0.012462,0.012462,8,146,0.50623,2.986738,239.662453,-21.409608,0.01158,0.018089,2.999445,1.364244,764.329126,1429.047017,-6.843795,-4.594724,-2.067742,-437.247539,97.905275,167.830397,0.961049,0.968076,8.518821,26.920432,NA
123,12,679,0.010947,0.010947,8,148,0.331621,1.595533,145.755642,-17.860045,0.005057,0.013345,2.197423,1.207453,5012.672414,6655.541687,-46.76938,-45.733042,-1.329955,-294.762473,8462.989134,11416.91521,155.709939,155.709883,10.78608,21.153381,NA
123,12,907,0.011786,0.011786,8,149,0.435014,2.314417,196.376177,-19.351424,0.009297,0.018072,2.995003,1.489643,1093.867057,1970.373634,-8.265869,-6.57883,5.317033,-377.467972,220.046336,404.807583,2.534815,2.539109,9.061626,26.418677,NA
129,3,1115,0.010961,0.010961,8,151,-0.098015,2.497267,227.822126,-26.083264,0.020356,0.033637,6.253183,2.915996,8717.878568,59460.61037,-6725.103944,-6723.702188,-1.285239,-538.376366,191139.5868,1303555.676,294799.5052,294799.5059,8.59855,130.85795,NA
123,12,648,0.011137,0.011137,8,152,0.289617,1.562854,140.332587,-16.213584,0.00507,0.013874,2.225271,1.235442,1333.833183,2855.833276,-9.784266,-8.746222,-2.718322,-289.579243,795.271927,1706.444152,10.198412,10.203046,9.572304,29.299511,NA
123,13,1287,0.012304,0.012304,8,153,0.634198,3.499857,284.454624,-22.593159,0.020546,0.026651,4.651446,1.921726,306.836371,977.263411,-5.667428,-2.695242,-2.270761,-537.273042,42.006086,94.564728,0.448139,0.463311,6.97671,37.382739,NA
123,12,907,0.012004,0.012004,8,154,0.425227,2.368782,197.327822,-21.705477,0.010687,0.020667,3.367191,1.671597,541.938763,1416.032099,-5.428081,-3.64468,-2.298329,-412.245857,104.769689,243.048211,1.149083,1.158042,8.445833,35.138742,NA
129,0,1289,0.010436,0.010436,8,155,-0.176403,2.931989,280.947411,-25.573669,0.025306,0.033261,6.828808,2.843324,6384.687604,55601.95638,-7122.297126,-7120.500974,-2.09127,-534.422,122907.7267,1070182.829,274092.924,274092.9247,7.239674,139.847728,NA
123,12,648,0.011025,0.011025,8,156,0.296521,1.515102,137.418815,-17.553323,0.005047,0.014088,2.271242,1.267956,1141.608956,2465.457985,-7.650486,-6.596319,-2.670439,-296.993511,524.780311,1128.846158,5.847308,5.85213,9.566708,29.640961,NA
126,8,917,0.012467,0.012467,8,157,0.058086,2.368193,189.958975,-23.665021,0.013569,0.027336,4.241896,2.137435,3062.221278,11106.89873,-214.811926,-213.452115,-1.995982,-481.191709,30846.12996,112066.4525,4301.643199,4301.653105,8.816236,66.241834,NA
123,12,907,0.011888,0.011888,8,158,0.417189,2.354863,198.081887,-20.733336,0.011071,0.021321,3.511598,1.740598,608.671258,1511.050683,-5.920984,-4.147679,-3.048748,-407.802131,117.80547,268.527886,1.361789,1.370003,8.40238,33.57604,NA
127,11,1167,0.013194,0.013194,8,159,0.160667,3.052566,231.366827,-25.917527,0.016954,0.027541,4.271956,1.977408,428.729448,1496.057166,-7.208098,-5.234561,-2.399723,-523.170398,94.118663,297.964339,1.944376,1.957789,7.929597,53.643697,NA
129,3,1115,0.011472,0.011472,8,160,-0.097231,2.5646,223.552028,-26.311507,0.020885,0.035241,6.226606,2.929531,11746.79004,72516.33913,-10064.088,-10062.6885,-0.776472,-569.526897,NaN,NaN,NaN,NaN,8.640538,124.556991,NA
123,12,679,0.011071,0.011071,9,161,0.321396,1.632594,147.463076,-19.421046,0.005587,0.014579,2.380357,1.30372,992.907671,2221.254206,-6.92578,-5.782605,-3.403877,-315.79656,381.365042,843.552964,4.223821,4.229115,9.443942,30.992341,NA
123,12,735,0.011534,0.011534,9,163,0.332332,1.859026,161.176522,-18.978328,0.006715,0.016045,2.572291,1.372015,813.630713,1876.655565,-6.016114,-4.725107,-2.70922,-335.79032,236.857785,527.678888,2.520195,2.526453,9.234516,31.672138,NA
123,12,679,0.011105,0.011105,9,164,0.313134,1.647698,148.374695,-18.425584,0.005902,0.015306,2.495361,1.364312,6169.37064,8291.116379,-73.924252,-72.88538,-1.727424,-299.355692,16054.77495,21807.60428,381.537348,381.53726,10.679964,21.394886,NA
129,3,1115,0.01133,0.01133,9,165,-0.08933,2.518968,222.328104,-24.21353,0.019131,0.032475,5.801085,2.736125,13421.71152,86116.49503,-14177.85206,-14176.45211,-1.276106,-584.95976,NaN,NaN,NaN,NaN,8.610158,131.864752,NA
123,12,907,0.01259,0.01259,9,167,0.401994,2.468376,196.061008,-18.038,0.009578,0.01865,2.89201,1.439308,555.225273,1460.260818,-5.658811,-3.882678,-1.424005,-420.161777,108.788299,258.129883,1.265707,1.274491,8.394805,35.916527,NA
129,12,1115,0.012476,0.012476,9,168,0.197496,2.471746,198.123254,-27.878872,0.012909,0.024859,3.901255,1.933832,574.367227,1988.327405,-8.904002,-7.330632,-2.843032,-502.701325,200.248299,680.200797,4.813068,4.823865,8.582426,59.080442,NA
123,12,907,0.011854,0.011854,9,169,0.432087,2.361903,199.254044,-22.004468,0.00982,0.018792,3.10933,1.537578,548.154136,1356.124399,-5.177597,-3.381414,-3.110447,-418.620283,95.530617,206.762477,0.936085,0.944832,8.485032,33.4549,NA
123,12,1115,0.012423,0.012423,9,170,0.476518,3.027249,243.674998,-19.962306,0.013386,0.020529,3.429756,1.546742,787.895035,1395.862349,-6.713299,-4.457734,2.210925,-431.761397,97.608904,155.774539,0.877624,0.884572,8.75097,25.877425,NA
123,12,907,0.012015,0.012015,9,171,0.410022,2.387869,198.738544,-13.999515,0.009113,0.017485,2.852293,1.411793,1272.513967,2083.043336,-9.035817,-7.370109,-0.114371,-376.422617,251.807304,429.350413,2.850848,2.854007,9.380881,25.04917,NA
129,3,750,0.009931,0.009931,9,172,0.01108,1.384093,139.374319,-16.410762,0.008348,0.022996,4.129481,2.29681,29864.35856,136032.3036,-17140.74953,-17140.10686,-1.511993,-415.603231,NaN,NaN,NaN,NaN,11.788019,98.590304,NA
109,13,1287,0.004872,0.004872,9,173,2.283369,1.790448,367.481061,-17.395485,0.008189,0.00842,3.708035,1.271431,254.792703,743.428792,-4.443694,-0.808731,-3.683349,-544.16843,27.797812,46.609316,0.079948,0.086901,5.681031,23.694853,NA
126,12,907,0.011898,0.011898,9,174,0.275975,2.166722,182.106694,-22.982022,0.010041,0.021154,3.398681,1.739651,655.912804,1812.368466,-6.710275,-5.266087,-1.292788,-405.657615,189.771503,503.27789,2.775892,2.783966,8.885066,40.74078,NA
123,12,1116,0.012253,0.012253,9,175,0.503853,2.989865,244.003886,-22.004691,0.014208,0.021759,3.686775,1.661586,403.239245,1142.170579,-5.491627,-3.111716,-2.337513,-488.426881,59.228684,132.613696,0.638359,0.650397,7.592716,36.101139,NA
123,12,907,0.012,0.012,9,176,0.414951,2.375696,197.973479,-18.839934,0.009411,0.018134,2.958464,1.466706,1238.115095,1846.982255,-7.419255,-5.765409,1.612988,-378.73038,193.680807,295.031074,1.68985,1.692612,9.807814,23.709198,NA
126,8,917,0.012197,0.012197,9,177,0.062203,2.349831,192.654475,-24.593467,0.012646,0.025096,3.996331,2.002839,1658.350374,6138.717107,-66.043852,-64.692679,-1.392608,-492.367862,5212.983788,19389.73563,406.912962,406.923146,8.869124,68.897152,NA
99,12,907,0.002815,0.002815,9,178,2.624057,1.009546,358.630469,-14.263523,0.005237,0.005482,4.198697,1.46888,322.357861,743.277029,-3.829509,-0.453286,-4.562994,-458.121382,33.315795,43.428728,0.040907,0.044662,5.755694,17.066098,NA
127,11,1167,0.013388,0.013388,9,179,0.165693,3.023589,225.844131,-23.518009,0.017091,0.028512,4.32956,2.027169,434.831509,1553.649048,-7.52559,-5.576408,-2.225678,-521.114232,103.59406,339.55347,2.286549,2.300072,8.017552,55.839849,NA
123,12,907,0.012378,0.012378,9,180,0.43281,2.392584,193.290315,-21.254385,0.008633,0.01707,2.681189,1.341936,637.851531,1585.485838,-6.239475,-4.485324,-2.273297,-413.215157,129.238519,301.162898,1.583321,1.591221,8.458078,34.535211,NA
126,12,907,0.01213,0.01213,10,181,0.275719,2.179639,179.692141,-21.747606,0.011143,0.023808,3.73795,1.922494,710.059115,2007.900055,-8.004925,-6.540098,-3.130336,-407.557583,244.37484,675.540253,4.217324,4.22549,8.922744,42.685036,NA
123,12,907,0.011954,0.011954,10,182,0.441094,2.340359,195.780142,-19.157341,0.009007,0.017566,2.867641,1.428013,552.125079,1403.122215,-5.344679,-3.562857,-2.496295,-410.276458,104.13513,234.472021,1.090099,1.09893,8.54333,34.408333,NA
123,12,907,0.011986,0.011986,10,183,0.424257,2.36181,197.045918,-16.964389,0.010773,0.020864,3.403321,1.690383,1227.912601,1841.977946,-7.338099,-5.693415,3.261625,-377.781229,194.41274,297.381291,1.68687,1.68972,9.866381,23.93046,NA
126,12,907,0.012414,0.012414,10,184,0.279174,2.199904,177.210349,-22.7531,0.010544,0.022859,3.493115,1.805466,665.76041,1884.768594,-7.261015,-5.789916,-1.918797,-405.623127,210.769671,575.872667,3.373693,3.382079,8.940922,42.256945,NA
123,12,907,0.012022,0.012022,10,185,0.43129,2.38819,198.658003,-19.238217,0.01047,0.0201,3.276566,1.622167,538.147634,1376.766636,-5.226004,-3.437334,-2.678791,-415.611935,99.904615,224.496021,1.023234,1.032189,8.554835,34.805088,NA
123,12,907,0.012315,0.012315,10,186,0.418111,2.425437,196.948208,-18.427709,0.009793,0.018975,3.012024,1.496356,1244.873932,2003.956945,-8.440261,-6.775375,-1.046427,-376.726102,229.242627,382.489593,2.413204,2.41632,9.420636,24.658312,NA
126,8,917,0.012496,0.012496,10,187,0.067443,2.356298,188.560133,-21.257546,0.012741,0.02587,3.996645,2.019447,3558.730069,12775.2242,-283.112059,-281.751726,-1.220721,-474.517402,47596.48064,171072.6024,7538.254617,7538.264429,8.863958,65.204035,NA
131,12,907,0.010934,0.010934,10,188,0.134828,1.650495,150.95072,-26.450215,0.008845,0.02256,3.751119,2.040908,24070.73251,74893.16971,-6513.857252,-6512.923686,-3.594419,-434.020503,241265.4709,750640.6769,130551.3361,130551.3362,9.9439,58.583774,NA
123,12,1116,0.012436,0.012436,10,189,0.515151,3.020285,242.87193,-24.116249,0.013421,0.02066,3.444901,1.556392,399.884532,1120.973441,-5.46977,-3.043632,-2.249817,-491.033795,57.465593,125.786587,0.600345,0.612554,7.580618,35.566023,NA
123,12,907,0.011258,0.011258,10,191,0.433742,2.306742,204.896452,-20.571741,0.014432,0.026793,4.705513,2.300279,546.969755,1359.783445,-5.179386,-3.381201,-2.814159,-408.625682,97.631947,211.981998,0.958994,0.967803,8.468706,33.015267,NA
123,8,722,0.011412,0.011412,10,192,0.131883,1.8992,166.416261,-17.534254,0.007456,0.017245,2.818024,1.487764,1773.441643,5051.403349,-35.340407,-34.227727,-1.864669,-379.919298,3526.863494,10090.07357,135.794542,135.800973,9.190038,44.839551,NA
123,12,1115,0.012207,0.012207,10,193,0.494067,2.920349,239.244038,-22.611516,0.015119,0.023663,4.00392,1.822776,392.920251,1152.897856,-5.584723,-3.192824,-2.578552,-484.714984,60.166751,140.063101,0.689366,0.701733,7.56533,37.104127,NA
126,12,1116,0.012808,0.012808,10,194,0.322258,2.848861,222.428725,-22.040076,0.015002,0.025451,4.022513,1.896756,451.607656,1355.865509,-6.064051,-4.055801,-2.577303,-467.949691,84.646022,220.882018,1.211136,1.22265,7.994619,41.301731,NA
129,12,1115,0.012258,0.012258,10,195,0.211054,2.44742,199.653052,-26.325834,0.013827,0.026406,4.226965,2.08873,535.069183,1804.25573,-7.672026,-6.077835,-2.802856,-490.976193,161.121291,522.014539,3.347154,3.357914,8.590441,55.518474,NA
123,8,917,0.011957,0.011957,10,196,0.132484,2.555025,213.679599,-22.134125,0.012887,0.022851,3.824454,1.836274,557.490306,1787.333205,-7.891694,-6.24166,-1.1061,-448.456038,159.313005,485.843855,3.229176,3.239354,8.099832,46.172332,NA
123,12,907,0.012121,0.012121,10,197,0.417422,2.35501,194.298743,-18.107695,0.010645,0.020929,3.362377,1.679375,585.612184,1475.543015,-5.697452,-3.923065,-5.603864,-408.899304,112.625205,257.539042,1.262136,1.270509,8.40651,33.937347,NA
123,12,1116,0.012598,0.012598,10,198,0.472455,3.087125,245.054929,-20.360852,0.012487,0.019031,3.140032,1.411967,780.968856,1466.312588,-7.176882,-4.905134,-4.774801,-438.567502,100.442119,175.626689,1.051573,1.05845,8.401669,26.884564,NA
127,11,1167,0.013127,0.013127,10,199,0.171588,2.992166,227.946083,-24.899408,0.017445,0.028809,4.473058,2.085279,430.075039,1480.26278,-7.087649,-5.110506,-2.058517,-516.557579,93.14134,289.503918,1.861331,1.874581,7.943103,52.273588,NA
123,6,907,0.011628,0.011628,10,200,0.063688,2.562292,220.362703,-16.440442,0.014528,0.024899,4.323725,2.047324,613.969413,2224.828484,-11.009043,-9.440765,-0.988864,-469.661729,269.015949,956.22338,7.871133,7.881706,8.056276,55.613914,NA
135,12,907,0.009665,0.009665,11,201,0.081934,1.171279,121.188055,-27.864792,0.006048,0.018952,3.390381,1.95124,47161.54555,167439.0421,-21524.96975,-21524.39562,-3.002315,-458.610743,152586.9118,541013.4886,139091.2628,139091.2628,11.802058,82.612562,NA
123,12,1115,0.011993,0.011993,11,202,0.529465,2.975983,248.1461,-22.721905,0.016263,0.024447,4.250624,1.899,396.001053,1075.624988,-5.299106,-2.839435,-2.031101,-487.990486,54.509596,112.270898,0.515039,0.527299,7.529956,33.491659,NA
123,12,1115,0.012359,0.012359,11,203,0.485059,3.069156,248.330917,-20.618683,0.013507,0.020287,3.423545,1.528804,753.001248,1443.774293,-7.112379,-4.805708,-1.245808,-447.611813,95.969595,170.131567,1.01155,1.018739,8.341512,27.561696,NA
126,12,907,0.011732,0.011732,11,204,0.282458,2.14805,183.094728,-21.991242,0.010011,0.020971,3.42225,1.748244,609.326737,1664.66236,-5.956737,-4.494122,-3.847113,-402.565037,156.435742,400.8358,2.035978,2.044265,8.845407,39.255983,NA
129,12,1115,0.012068,0.012068,11,205,0.208803,2.435237,201.788204,-24.924391,0.013186,0.024891,4.059768,1.997374,549.910643,1773.907051,-7.326335,-5.760121,-3.868148,-482.639792,154.000287,477.021934,2.939577,2.949624,8.494971,51.659673,NA
123,12,1115,0.012368,0.012368,11,206,0.512588,3.033643,245.281345,-23.6387,0.015217,0.02317,3.894687,1.750632,387.859988,1080.793925,-5.279879,-2.845985,-2.09372,-489.135009,54.875941,116.312955,0.534214,0.546627,7.556482,34.573535,NA
123,12,907,0.011872,0.011872,11,207,0.418678,2.406054,202.670353,-15.556167,0.009634,0.018097,3.004778,1.475452,1297.884924,2114.456694,-9.289076,-7.597414,-2.712904,-378.495293,256.434819,436.722069,2.948446,2.951431,9.275464,24.780892,NA
91,12,1115,0.001958,0.001958,11,208,3.925731,0.871488,444.988507,-11.63766,0.005712,0.005308,5.363608,1.535063,231.910527,667.464637,-4.923776,-0.296522,-4.036751,-578.872489,22.800531,34.829709,0.02329,0.026232,5.014292,20.043272,NA
101,-3,1262,0.00334,0.00334,11,209,2.503169,2.336749,699.636894,1.165911,0.073803,0.067669,26.397324,4.131405,85.569861,862.055785,-5.722946,-1.082247,-6.652842,-293.350363,23.510981,137.831023,0.327985,0.334185,3.213272,32.035154,NA
123,12,1116,0.012132,0.012132,11,211,0.489336,3.013501,248.402475,-21.069917,0.018582,0.0279,4.796964,2.141814,391.541433,1118.888605,-5.40646,-3.021322,-1.738275,-492.746512,57.76063,128.641486,0.611441,0.623918,7.65706,36.663791,NA
123,12,1115,0.012432,0.012432,11,212,0.469137,3.027219,243.509193,-20.218203,0.01244,0.019093,3.187173,1.437857,768.635299,1440.982349,-7.008672,-4.750326,-0.689798,-432.570192,98.765477,170.474369,1.003389,1.010454,8.410879,26.490367,NA
126,8,917,0.012593,0.012593,11,213,0.055009,2.391926,189.934104,-22.956271,0.01291,0.026012,3.995708,2.013462,2879.785396,10804.29322,-202.12496,-200.774099,-1.514189,-497.254134,28032.11304,105362.3076,3910.386754,3910.397064,8.881955,70.926994,NA
126,12,907,0.012494,0.012494,11,214,0.266469,2.228545,178.370935,-24.407075,0.011606,0.024991,3.801401,1.960335,744.496124,1995.688959,-8.021329,-6.550949,-2.518025,-410.507053,235.061167,620.434386,3.892366,3.900105,8.891894,40.548613,NA
123,12,1116,0.012501,0.012501,11,215,0.501712,3.071275,245.672879,-18.654318,0.012855,0.019537,3.25057,1.459697,382.244985,1100.812999,-5.34364,-2.941609,-2.005167,-485.014756,57.187372,126.714411,0.595312,0.608044,7.654798,36.176726,NA
123,12,907,0.012224,0.012224,11,216,0.417033,2.406383,196.853004,-16.491679,0.009453,0.018325,2.930134,1.455917,1275.422803,2114.799296,-9.248256,-7.577109,-1.521816,-374.582378,265.406661,458.401976,3.090269,3.093558,9.447444,25.501593,NA
126,12,1116,0.013279,0.013279,11,217,0.309641,2.910679,219.196651,-20.952206,0.015687,0.027046,4.106016,1.949098,442.199191,1374.537072,-6.201242,-4.18541,-2.837111,-480.28844,85.442385,232.302528,1.300643,1.312487,8.005581,43.8764,NA
126,12,1116,0.013008,0.013008,11,218,0.295052,2.874215,220.961213,-18.304098,0.012877,0.022004,3.418175,1.616582,1230.862766,1935.027241,-9.720026,-7.846025,2.511131,-429.005713,187.175422,309.58815,2.31568,2.318757,9.383801,26.229343,NA
127,11,1167,0.013365,0.013365,11,219,0.171456,3.024158,226.272412,-24.230532,0.01687,0.028085,4.274176,1.999489,422.121602,1453.702638,-6.965334,-4.975611,-2.652983,-517.022408,89.578687,276.355237,1.757531,1.770928,7.920199,51.924355,NA
123,12,907,0.012455,0.012455,11,220,0.426019,2.403542,192.975384,-20.172883,0.011889,0.023549,3.674316,1.840135,596.396448,1507.147317,-5.887733,-4.106729,-2.197193,-411.886275,116.569702,269.993394,1.359874,1.368176,8.393125,34.33773,NA
123,12,1115,0.01264,0.01264,12,221,0.468944,3.064981,242.477066,-17.996634,0.014721,0.022698,3.722486,1.682937,789.771226,1386.584656,-6.630104,-4.381434,1.341605,-437.746022,97.026745,152.765265,0.848784,0.855694,8.869382,26.22419,NA
123,12,1115,0.012284,0.012284,12,222,0.468717,3.002845,244.4501,-21.053552,0.013146,0.020091,3.397406,1.529686,778.985953,1392.137833,-6.684518,-4.426277,0.543295,-434.519323,97.666293,157.07318,0.881049,0.888144,8.826847,26.423462,NA
123,12,1115,0.012676,0.012676,12,223,0.474623,3.031862,239.172553,-18.67684,0.013713,0.021468,3.49788,1.592487,764.568938,1352.491552,-6.465516,-4.209876,1.147441,-442.029758,91.856559,143.33256,0.780572,0.787729,8.752883,26.082156,NA
123,6,1115,0.011794,0.011794,12,224,-0.006718,3.267676,277.061237,-21.115219,0.019251,0.025673,4.652817,1.953387,303.977509,1371.63291,-6.930966,-4.792539,-1.353702,-552.230758,69.254764,263.85945,1.72339,1.7389,6.95524,61.582012,NA
123,12,1115,0.01253,0.01253,12,225,0.483374,3.045068,243.019893,-16.933528,0.013797,0.02122,3.512771,1.586266,401.914837,1185.259727,-5.727367,-3.353657,-1.512076,-484.660898,62.557572,149.01372,0.753486,0.765671,7.559427,37.672792,NA
123,19,1115,0.009167,0.009167,12,226,1.483718,2.086937,227.662821,-24.953942,0.009867,0.016317,3.626681,1.69171,478.796472,1016.788318,-4.511594,-1.751946,-4.912082,-437.379051,58.260907,88.935879,0.257085,0.264891,7.77848,24.688696,NA
123,12,907,0.011803,0.011803,12,227,0.518162,2.291003,194.10827,-19.308177,0.009722,0.019136,3.156217,1.577038,556.799687,1363.289905,-5.078138,-3.259578,-2.339363,-400.812485,100.02407,214.026919,0.931066,0.939515,8.531239,32.380346,NA
