"G1","G2","C","A","Bx","By","Bz","Error_G1","Error_G2","Error_C","Error_A","Error_Bx","Error_By","Error_Bz","MSE","Laser_Power","Laser_Detuning","Temp","PP"
134.41,816.29,1.1557,3.3572,13.305,0.72712,223.83,0.31914,6.159,4.155e-06,1.6379e-05,0.17706,0.17705,1.8134,0.0036203,617.5,-2,114.322442,2.5558
682.58,308.32,4.475,0.4466,18.799,6.6342,363.6,106.23,7.1471,4.2625e-06,3.8106e-06,3.6043,3.6027,2.3183,0.00085055,617.5,-17,114.326404,0.079372
220.51,481.08,3.4246,1.6013,30.098,-1.7767,418.83,2.089,3.9491,3.7237e-06,7.1937e-06,0.5719,0.57158,1.9737,0.0024506,617.5,-8,114.328243,0.40456
70.647,0.040854,4.8637,0.0062155,-52861,1343.6,-3907.7,4.8142e-10,0.0014281,2.0552e-05,1.999e-05,3.8136e-15,2.4497e-18,3.9031e-12,1.6435e-07,700,-15.5,114.337226,0.00079796
1005.6,297.84,4.5564,0.34855,10.655,0.51941,363.73,320.11,7.9755,5.1933e-06,4.5779e-06,4.8472,4.8461,2.4723,0.00058438,617.5,-18.5,114.340208,0.059772
103.04,623.65,0.72106,4.351,-0.10729,6.3205,-249.88,0.31732,5.8674,7.9365e-06,6.062e-05,0.29516,0.29517,2.1477,0.010279,700,7,114.401776,4.122
68.773,421.38,0.45824,1.1914,11.682,6.6859,104.23,0.22537,4.6813,5.0372e-07,8.588e-06,0.37391,0.37373,1.4363,0.0009905,617.5,-5,114.522045,2.5923
181.09,567.74,2.7112,2.2625,26.536,0.42987,401.56,0.89857,3.6282,3.9592e-06,1.0033e-05,0.33533,0.33521,1.8625,0.0029818,260,-0.5,114.524581,0.77318
51.539,279.81,0.54814,2.2132,-2.9543,7.978,-211.95,0.21498,4.3257,1.821e-06,3.7579e-05,0.46191,0.4629,1.3867,0.0042669,397.5,10,114.529948,3.5962
91.653,567.74,0.68802,2.0742,12.357,5.9842,149.04,0.28663,5.6202,1.6998e-06,1.7455e-05,0.31845,0.31843,1.7321,0.0025371,397.5,-0.5,114.543508,2.7553
41.261,236.8,0.45844,1.6267,-2.2913,7.7347,-181.33,0.2077,5.1231,1.017e-06,2.6442e-05,0.52264,0.52501,1.4672,0.0026464,480,10,114.546556,3.1985
44.879,250.73,0.48794,1.8144,-3.0168,7.2449,-189.83,0.20757,4.6986,1.2292e-06,2.933e-05,0.49165,0.49303,1.3943,0.0030796,617.5,10,114.54679,3.3449
58.635,308.98,0.60522,2.6088,-3.1169,7.5985,-230.61,0.22953,4.1007,2.5783e-06,4.5819e-05,0.44185,0.44232,1.4055,0.0056275,315,10,114.548113,3.7562
61.878,322.14,0.63298,2.8275,-3.4686,7.1795,-241.73,0.23762,4.0417,3.0728e-06,5.0949e-05,0.4352,0.43549,1.4318,0.0064916,700,-0.5,114.548967,3.8399
83.173,396.3,0.77027,3.9071,-3.7139,7.3415,-289.82,0.3032,3.7825,6.4907e-06,7.0149e-05,0.39488,0.39493,1.5455,0.011095,480,-0.5,114.552697,4.0025
73.628,445.44,0.50689,1.3875,12.079,5.5143,109.66,0.2484,4.9015,7.2578e-07,1.1145e-05,0.37697,0.37683,1.5083,0.0013519,315,-0.5,114.552958,2.6185
78.775,482.93,0.55458,1.5622,12.061,5.8583,122.11,0.25558,5.0589,9.2053e-07,1.2647e-05,0.355,0.35493,1.5643,0.0016111,342.5,10,114.55332,2.7009
95.633,597.03,0.73699,2.2553,12.768,5.2054,159.21,0.28581,5.6839,1.9701e-06,1.8408e-05,0.29669,0.29667,1.7487,0.0027906,425,-0.5,114.553595,2.8032
106.79,651.29,0.82656,2.5957,13.126,4.2583,174.38,0.33322,6.2685,2.8731e-06,2.1019e-05,0.28742,0.2874,1.904,0.003565,287.5,-0.5,114.554168,3.0756
165.47,863.25,1.2112,3.9203,14.251,5.0518,237.63,0.80756,10.949,1.2578e-05,3.094e-05,0.30203,0.302,3.1624,0.0082697,452.5,10,114.554748,2.3253
74.646,367.17,0.71713,3.4691,-3.8035,6.4788,-271.01,0.26414,3.6859,4.7069e-06,6.0106e-05,0.39346,0.39352,1.4285,0.008756,452.5,-0.5,114.5558,4.0673
100.65,625.26,0.78299,2.4274,12.463,5.4294,165.1,0.2975,5.8402,2.3162e-06,1.9337e-05,0.28363,0.28362,1.7794,0.0030846,562.5,10,114.556693,3.2538
121.6,838.56,0.90756,3.4834,9.616,1.2606,123.93,0.2481,6.6115,3.7237e-06,1.8152e-05,0.16175,0.16175,1.5441,0.0035902,617.5,2.5,114.574662,3.1672
-6.9204,500.24,4.8693,6.0998e-06,631.48,-238.92,-251.25,0.012145,1532.5,1.9618e-11,7.8736e-11,0.4046,30.712,1710.4,1.5645e-07,617.5,8.5,114.577378,0.00066848
209.59,525.47,3.1196,1.9129,29.132,0.46079,414.32,1.5318,3.7998,4.1871e-06,8.5163e-06,0.44974,0.44951,1.9382,0.0027886,617.5,-0.5,114.577859,0.5356
150.2,750.46,1.4834,3.1478,17.792,0.43472,306.49,0.43924,5.1695,4.5931e-06,1.4907e-05,0.20738,0.20736,1.9797,0.0036849,617.5,-6.5,114.578613,1.9361
82.413,534.49,0.70004,3.8072,-1.7108,3.6096,-262.26,0.18009,3.999,3.9687e-06,4.6351e-05,0.2421,0.2421,1.5819,0.0065016,700,-17,114.581832,4.1473
50.429,286,0.25586,0.45347,11.837,1.6629,71.875,0.21281,4.5528,7.5393e-08,1.7695e-06,0.46397,0.46149,1.2729,0.00017984,150,-0.5,114.592062,2.0173
1663.1,297.25,4.6062,0.28707,2.3201,-7.4713,361.71,1184.8,8.1222,7.5083e-06,6.8252e-06,5.5973,5.5981,2.4063,0.00034584,617.5,-20,114.607367,0.045416
60.82,358.28,0.41111,1.0507,13.21,-6.0974,45.868,0.47012,9.6279,8.4721e-07,1.6947e-05,0.88173,0.88011,2.8081,0.0018228,232.5,-0.5,114.919291,4.9189
7.0668,87.596,0.61292,4.1126,-6.4013,5.1684,-988.55,0.33415,47.143,9.0369e-06,0.00018387,0.84808,0.84576,20.858,0.024782,700,5.5,115.364375,8.0955
67.004,413.5,0.64038,3.7646,-4.2421,3.325,-288.33,0.19663,4.2999,4.7247e-06,7.3871e-05,0.35487,0.35485,1.8014,0.0093554,617.5,10,116.120152,4.64
38.069,414.01,0.36308,1.2955,2.4308,2.1662,-87.602,0.067518,5.0786,2.8261e-07,1.246e-05,0.24841,0.2484,1.5356,0.00079695,300,5,116.529538,3.1229
75.788,455.14,0.67729,4.4472,-5.1879,2.8367,-314.77,0.22202,4.382,6.9975e-06,8.9159e-05,0.34208,0.34207,1.9748,0.012524,700,10,117.252272,4.8038
58.25,458.16,0.55656,4.1621,-5.6201,2.9924,-320.08,0.17654,6.3948,6.06e-06,0.00011852,0.4004,0.40032,2.9926,0.012969,700,10,117.887155,5.1996
-27.202,-410.55,0.31461,1.1267,2.2988,0.12832,-89.329,0.047172,7.1863,1.9329e-07,1.426e-05,0.25984,0.25969,2.1856,0.00064285,300,5,118.107556,3.0702
51.31,416.48,0.52656,3.5207,-5.2423,2.3348,-288.78,0.15125,6.0886,3.9573e-06,9.5115e-05,0.39811,0.39795,2.6042,0.0092796,617.5,10,119.168539,4.939
19.609,408.91,0.2878,0.85387,1.8281,1.3305,-91.973,0.036344,10.808,1.0975e-07,1.3345e-05,0.28874,0.28864,3.341,0.00041916,300,5,122.483574,2.8535
44.026,450.75,0.49991,3.5829,-6.6525,1.4972,-323.58,0.13525,8.8628,4.3027e-06,0.00013023,0.45034,0.44988,4.2589,0.010924,617.5,10,122.64876,5.2117
38.686,414.06,0.46936,3.0075,-6.1495,2.9847,-296.1,0.12153,9.0236,2.9169e-06,0.00010781,0.46542,0.46483,3.9888,0.0080148,700,10,122.652734,4.7889
-0.11713,-0.37473,0.50901,3.7923,6.5947,16.977,-599.04,66466,680340,5.9176e-05,0.00072079,5.7736,6.0019,9.4303,0.14042,700,-0.5,122.902422,8.2261
15.079,422.78,0.27456,0.53234,1.9092,1.8053,-86.536,0.031284,16.665,4.4897e-08,8.3496e-06,0.32999,0.32995,5.2062,0.00018892,300,5,123.714752,1.7262
254.35,6.4341,0.56757,1.3745,-12976,1114.6,-284.47,514.48,23.166,4.228e-05,0.17194,14902000,13908000,248.22,0.10157,617.5,10,124.522734,3.9426
69.48,1.938,0.64828,1.8398,-12985,1478.6,-312.15,49.52,2.0966,6.5422e-05,0.335,14373000,13421000,280.16,0.15953,700,10,125.350318,4.2587
-0.0033321,-0.022252,0.17875,0.3262,-79.178,102.12,-413.18,4494.2,200440,2.4404e-06,0.00017004,40.558,35.613,93.585,0.006955,205,-0.5,127.662843,5.1939
