"Temperature (C) ","Detuning (GHz) ","Laser Power (uW) ","G(1D)","C(1D)","A(1D)","By(1D)","Error G(1D)","Error C(1D)","Error A(1D)","Error By(1D)","G1(2D)","G2(2D)","C(2D)","A(2D)","Bx(2D)","Bz(2D)","Error G1(2D)","Error G2(2D)","Error C(2D)","Error A(2D)","Error Bx(2D)","Error Bz(2D)","NA"
124,-25.272727,6000,79.703,2.9605,1.9922,2.4002,0.13934,1.022e-05,1.9254e-05,0.025352,-0.00047992,-0.0018014,4.9586,1.8618,-2.1721,-300.01,10.227,144.09,2.9589e-05,0.00011058,0.27402,1.2586,7.5105e-13
112,0,5000,87.073,0.12313,3.6101,6.1949,0.070265,1.6561e-05,2.5927e-05,0.011475,-6.7327e-05,-0.00025977,3.7303,3.3058,5.025,-232.27,0.58852,8.7641,0.00018669,0.00049416,0.31509,1.4585,6.5986e-12
124,-25.272727,7000,89.124,3.4561,2.4215,2.8124,0.28058,2.9613e-05,4.4197e-05,0.044407,-0.0019638,-0.0080396,5.8849,2.2152,-3.6673,-357.58,103.46,1734.1,5.0547e-05,0.00018043,0.31045,1.4968,7.5105e-13
112,0,6000,107.76,0.20154,4.4134,5.4106,0.18266,6.2008e-05,6.6347e-05,0.021778,0.00041604,0.00167,4.6545,3.9233,3.398,-281.51,33.644,542.13,0.00035908,0.00092851,0.39596,1.8444,6.5986e-12
124,-25.272727,8000,99.358,3.9928,2.8485,3.2788,0.54642,7.8215e-05,9.5235e-05,0.074084,-0.0022908,-0.010157,6.8684,2.5817,-4.2628,-413.76,166.98,3282.5,9.3433e-05,0.00032037,0.39262,1.9518,7.5105e-13
112,0,7000,125.63,0.34359,5.1373,5.5944,0.43461,0.00019664,0.00017602,0.039171,-0.0022928,-0.0094387,5.4878,4.4049,4.0157,-326.17,357.27,6054.6,0.00059074,0.0015002,0.50973,2.4411,6.5986e-12
124,-24.545455,3000,47.432,1.3975,0.86182,1.4872,0.022078,3.7097e-07,2.1366e-06,0.0062979,0.0010289,0.0035008,2.2484,0.8268,-1.8957,-172.18,27.569,319.16,3.8953e-06,1.5199e-05,0.19244,0.72924,7.5105e-13
112,0,8000,142.46,0.55319,5.8291,5.2257,0.81617,0.00047087,0.00039026,0.056255,0.03747,0.16433,6.388,4.8467,10.126,-350.84,0.017433,0.33529,0.00064461,0.0010837,1.0201,4.5878,6.5986e-12
124,-24.545455,4000,57.918,1.8583,1.2804,1.7608,0.028132,9.5047e-07,3.6079e-06,0.0069706,-0.00054796,-0.0019228,3.1139,1.2013,-1.4188,-189.62,5.3273,65.601,8.2301e-06,3.1643e-05,0.18979,0.82627,7.5105e-13
112,2,3000,46.383,0.50955,1.7656,7.5008,0.01025,7.3113e-07,4.4055e-06,0.0029652,0.0011642,0.0036767,2.2697,1.7082,3.0237,-137.34,35.203,351.09,2.4708e-05,7.3372e-05,0.19028,0.6409,6.5986e-12
160,-16,3000,332.85,3.7894,0.015933,104.31,1228.1,2.9439e-06,2.6616e-06,22.936,59081,1003.6,3.7994,0.0094505,31.789,682.83,0.05384,1505.3,3.767e-09,5.6096e-08,16204,21.615,6.5986e-12
124,-24.545455,5000,68.102,2.2869,1.6839,2.3252,0.035493,1.9501e-06,5.1904e-06,0.0076318,0.00046641,0.0017144,3.9571,1.5825,-1.8656,-245.55,6.7514,91.219,1.7053e-05,6.4165e-05,0.22282,1.0431,7.5105e-13
112,2,4000,64.575,0.765,2.4195,7.1076,0.0344,3.9753e-06,1.1909e-05,0.0077772,0.0020298,0.0059329,3.1936,2.3248,3.13,-184.89,104.06,889.06,4.8073e-05,0.0001479,0.20872,0.69389,6.5986e-12
160,-16,4000,135.15,5.0116,-0.0013504,198.6,7800.9,1.0051e-07,1.298e-07,1339.1,29200,1223.5,5.0195,0.014662,20.099,149.5,0.11043,527.38,1.2396e-08,4.4907e-08,6389.3,12.647,6.5986e-12
124,-24.545455,6000,79.51,2.7701,2.1411,2.5797,0.088505,7.5029e-06,1.4209e-05,0.016149,-0.00048843,-0.0019184,4.9233,1.9946,-1.776,-303.29,11.008,169.82,3.5562e-05,0.00012947,0.27454,1.3561,7.5105e-13
112,2,5000,80.584,1.0094,3.0246,6.6222,0.081254,1.3693e-05,2.5217e-05,0.014605,-0.0024072,-0.0071767,4.0534,2.8315,3.2456,-196.87,157.52,1400.2,9.8838e-05,0.00030043,0.28337,0.97897,6.5986e-12
160,-16,5000,259.13,6.1356,0.0037645,-170.7,12436,1.117e-06,9.1752e-07,900.97,1508400,865.3,6.1345,-0.0089145,12151,-195.59,0.0023068,7159,2.0392e-08,4.3874e-08,150.53,39.921,6.5986e-12
124,-24.545455,7000,90.608,3.234,2.5649,2.4829,0.23511,2.7746e-05,4.0077e-05,0.03639,-0.00025323,-0.0010575,5.8425,2.3866,-2.4195,-359.49,2.8715,50.075,6.3502e-05,0.00022444,0.32658,1.6029,7.5105e-13
112,2,6000,98.297,1.3024,3.669,5.8523,0.18315,4.3557e-05,5.4075e-05,0.025255,-0.002049,-0.0062163,4.9957,3.3329,2.7957,-240.41,157.16,1446.5,0.00018948,0.00056834,0.37934,1.364,6.5986e-12
160,-16,6000,37117,6.9879,0.42072,6619,1.8719e-11,0.0095937,0.010187,1.3955e-10,127000,1816.9,7.3862,-0.012394,-12364,-444.23,102.39,542680,1.3565e-05,1.3074e-05,44430,225.86,6.5986e-12
124,-24.545455,8000,100.97,3.7508,3.0567,3.3898,0.42266,6.949e-05,8.2325e-05,0.055912,80822,-1743700,2092.2,1463.7,15502,4425100,37.163,3151600,10214,5035.5,9.965e+09,122380,7.5105e-13
112,2,7000,114.27,1.6594,4.2517,6.5545,0.43819,0.00013704,0.00013552,0.047242,0.0021535,0.0069352,5.9025,3.7604,3.7642,-283.24,195.64,2029.2,0.00030053,0.00086995,0.45707,1.756,6.5986e-12
160,-16,7000,-8.5117,8.5514,-0.0044212,80.127,23.837,3.894e-08,2.935e-06,10.893,1293,328.45,8.5524,0.0035983,58.076,31.805,799470,9310.5,1.3175e-08,5.9926e-08,2864.9,201.02,6.5986e-12
112,2,8000,129.77,2.0286,4.8087,5.7197,0.67268,0.00026593,0.00023203,0.056781,-0.0024221,-0.0084389,6.8528,4.1275,3.796,-328.66,284.11,3448.4,0.00047713,0.0013217,0.55309,2.2851,6.5986e-12
160,-16,8000,815.19,9.7626,0.0112,131.88,5628500,0.0026958,0.002674,6533,214.48,207.88,9.7726,0.001947,-11,-91.796,34211,7809.3,2.654e-08,5.2264e-08,3043.4,1135.1,6.5986e-12
112,4,3000,42.97,1.1999,1.3031,7.3702,0.015037,6.0885e-07,4.2625e-06,0.0045477,0.004869,0.01381,2.5005,1.2568,0.95613,-105.56,484.11,3894.6,1.4084e-05,4.4449e-05,0.21779,0.67785,6.5986e-12
160,-14,3000,356.59,3.8079,0.0052116,-239.62,16237,1.4468e-06,1.4363e-06,2110,23471000,11115,3.8139,-0.0067373,-4584.7,-0.91873,0.0051798,169630,1.1197e-08,3.4306e-08,11422,46.659,6.5986e-12
112,4,4000,58.715,1.6588,1.7986,7.2089,0.041674,2.7621e-06,1.0186e-05,0.010218,0.0017091,0.0045472,3.473,1.7458,3.6926,-182.59,64.698,457.95,2.176e-05,7.0533e-05,0.18283,0.54801,6.5986e-12
160,-14,4000,-39482,5.0804,-0.072889,17705,3.8816e-14,0.0013243,0.0019353,1.7858e-14,4086.9,1274.1,5.0228,0.0068948,11.638,549.61,68.518,6039.6,5.1774e-08,5.419e-08,21541,1127.6,6.5986e-12
112,4,5000,72.694,2.0997,2.2591,6.9153,0.086539,8.3767e-06,1.9315e-05,0.01744,0.0029686,0.0079209,4.3745,2.1542,2.4955,-195.04,197.45,1405.7,4.2846e-05,0.00013859,0.23367,0.74773,6.5986e-12
160,-14,5000,372.65,6.1657,-0.0081336,137.9,12424,5.832e-06,5.3045e-06,278.77,46513,676.94,6.1603,0.0067209,44.511,-397.35,0.041827,1450.5,5.1794e-09,1.0194e-07,9169.8,18.125,6.5986e-12
112,4,6000,88.25,2.6133,2.7586,6.5498,0.18449,2.5314e-05,3.8571e-05,0.029608,0.0022901,0.0064828,5.4006,2.5683,1.6934,-237.39,146.78,1176.2,8.126e-05,0.00025336,0.28702,0.99293,6.5986e-12
160,-14,6000,92.959,7.4181,0.0056823,160.36,437,1.789e-07,4.0772e-07,92.58,4358.8,490.44,7.4172,0.010017,-9.4376,-477.67,2576900,4912.4,1.1364e-08,5.9548e-08,901.77,20.585,6.5986e-12
124,-23.818182,3000,47.223,1.3073,0.93273,1.6389,0.027395,5.404e-07,3.1401e-06,0.0078362,0.00062656,0.0023253,2.2136,0.88437,-1.559,-173.58,9.8785,136.06,4.7733e-06,1.769e-05,0.19059,0.7981,7.5105e-13
112,4,7000,101.93,3.1004,3.1833,5.9791,0.30038,5.3465e-05,6.2386e-05,0.039183,-0.0036493,-0.010666,6.3059,2.8888,3.4922,-281.95,508.36,4342.8,0.00014458,0.00044002,0.40771,1.4307,6.5986e-12
160,-14,7000,210.26,8.5826,-0.0028972,-431.28,109330,2.4345e-06,0.00043511,2442900,-2782.9,-110.01,8.5815,-0.0023017,-3061.5,-180.91,141.01,22937,9.2441e-08,7.8032e-08,4097100,1095.4,6.5986e-12
124,-23.818182,4000,57.609,1.7283,1.3767,2.2273,0.028959,1.1338e-06,4.3537e-06,0.0072061,-0.00084052,-0.00313,3.0845,1.2919,-2.9227,-194.56,14.626,202.82,1.0404e-05,3.8532e-05,0.19572,0.8356,7.5105e-13
112,4,8000,115.8,3.6582,3.6194,5.8941,0.49689,0.00011247,0.00010941,0.052282,-0.0018491,-0.0057878,7.2943,3.1961,6.2712,-294.39,69.469,680.61,0.00023023,0.00067546,0.4497,1.9398,6.5986e-12
160,-14,8000,62.815,9.7992,-0.006543,-359.42,18477,2.0822e-07,0.0024997,117830,-23.987,-32.647,9.8001,0.0015384,26.874,-14.521,1735.9,2708.4,1.4758e-08,4.91e-08,1030,883.72,6.5986e-12
124,-23.818182,5000,67.766,2.1452,1.8219,2.5463,0.030085,1.9383e-06,5.216e-06,0.0064998,0.0004617,0.0018098,3.9287,1.6987,-1.8698,-248.37,4.4974,69.099,2.0134e-05,7.2898e-05,0.21247,1.0418,7.5105e-13
112,6,3000,39.168,1.8135,0.91155,7.4024,0.024459,5.1099e-07,4.264e-06,0.0077665,0.0036881,0.0098981,2.7195,0.87834,1.373,-104.49,335.68,2418,8.0742e-06,2.6387e-05,0.26704,0.82857,6.5986e-12
160,-12,3000,-59588,3.8181,0.0014593,7385400,5.7463e-31,1.4912e-08,1.8336e-16,6.3726e-35,7.6268,2366.9,9.1877,5.3784,-173.4,184.5,163570,1584200,77099,77099,49544,824.38,6.5986e-12
124,-23.818182,6000,80.077,2.595,2.3129,2.6337,0.066716,6.5872e-06,1.2286e-05,0.012073,0.00042765,0.0017758,4.8911,2.1335,-2.138,-306.14,5.2016,89.69,4.3314e-05,0.00015266,0.27897,1.4532,7.5105e-13
112,6,4000,52.15,2.4291,1.2807,6.837,0.041086,1.4549e-06,6.9023e-06,0.011011,0.003375,0.0082881,3.7265,1.259,1.877,-150.89,186.09,1122.2,9.263e-06,3.1604e-05,0.16049,0.46114,6.5986e-12
160,-12,4000,23948,-0.36054,5.3915,172.72,4.3328e-06,6.3453,6.3453,7923.9,2.5895,1713.7,2.8306,-2.2055,-497.22,163.52,190670,11265,131490,131490,40072,5055.3,6.5986e-12
124,-23.818182,7000,90.542,3.0117,2.7625,2.6751,0.13298,1.8208e-05,2.6338e-05,0.020604,0.00050222,0.0022424,5.8193,2.5525,-2.1202,-363.8,36.213,722.08,7.6247e-05,0.00025949,0.32171,1.7621,7.5105e-13
112,6,5000,64.352,3.0374,1.6298,7.1191,0.094959,4.9857e-06,1.505e-05,0.021535,0.00039801,0.0010193,4.6799,1.5821,2.5831,-193.8,8.4115,55.167,1.7355e-05,5.7545e-05,0.18394,0.57589,6.5986e-12
160,-12,5000,188.27,6.154,0.0023225,31.566,12917,1.1199e-06,9.2411e-07,487.05,2.7293,1464.4,9.4311,3.278,37.705,-623.77,65414,437060,89869,89869,14225,428.87,6.5986e-12
124,-23.818182,8000,102.45,3.4883,3.2664,3.2759,0.29196,5.4691e-05,6.3243e-05,0.037753,-0.0016128,-0.0076913,6.8019,2.9635,-1.7586,-422.46,113.41,2579.3,0.00012966,0.00042823,0.38468,2.152,7.5105e-13
112,6,6000,77.494,3.7079,2.0023,6.5702,0.16209,1.2098e-05,2.4242e-05,0.030478,-0.00026496,-0.00069605,5.7309,1.9063,2.4767,-236.19,484.3,3341.5,3.5828e-05,0.00011606,0.2523,0.81388,6.5986e-12
160,-12,6000,85111,7.3371,0.11022,59659,5.2057e-14,0.0079618,0.017186,7.343e-16,-1154.7,125.19,7.4045,2.272e-07,-161.92,-505.28,0.00010634,0.0064367,4.5036e-09,3.6775e-10,0.008467,0.0028556,6.5986e-12
124,-23.090909,3000,47.71,1.1934,0.98136,1.6449,0.060513,1.3145e-06,7.4821e-06,0.017199,0.00067034,0.00265,2.1776,0.95061,-1.4891,-175.88,9.6936,151.48,5.7369e-06,2.0504e-05,0.18684,0.86974,7.5105e-13
112,6,7000,89.438,4.335,2.3325,6.3375,0.26658,2.6078e-05,3.8682e-05,0.042026,0.00034699,0.00097063,6.6984,2.1827,2.5657,-278.77,14.014,109.63,6.2113e-05,0.00019424,0.31069,1.0238,6.5986e-12
160,-12,7000,138.34,8.5661,0.0035137,-186.32,3111,2.9517e-07,3.5217e-07,485.83,3935.5,263.12,8.5716,0.0041179,-26.023,-219.6,6495700,6186.3,5.6538e-09,9.5719e-08,2133.5,52.927,6.5986e-12
124,-23.090909,4000,57.304,1.5936,1.4554,2.1036,0.034001,1.491e-06,5.7912e-06,0.0084959,0.0002412,0.00099439,3.0459,1.3936,-2.4899,-234.48,3.3025,56.128,1.2548e-05,4.394e-05,0.18614,0.85934,7.5105e-13
112,6,8000,101.78,5.0034,2.6616,5.1667,0.41355,5.1477e-05,6.0199e-05,0.054055,0.00063556,0.0019063,7.7247,2.4473,4.4399,-321.21,22.452,202,0.0001062,0.00031865,0.39831,1.409,6.5986e-12
160,-12,8000,17405,9.5693,0.21493,-865.89,6.7132e-11,0.030077,0.030246,6.087e-09,0.2057,0.24955,9.7844,0.00094562,-133.85,564.6,63141,91346,8.2516e-09,4.1462e-08,2026,2926.4,6.5986e-12
124,-23.090909,5000,68.236,1.9657,1.922,2.158,0.048725,3.4853e-06,9.2365e-06,0.010457,-0.00094153,-0.0040036,3.8894,1.8182,-2.1704,-250.61,21.264,384.47,2.7106e-05,9.3511e-05,0.23011,1.1813,7.5105e-13
106,-16,3000,80.991,1.529,1.1108,10.658,0.39794,9.028e-06,1.6474e-05,0.071196,0.0031894,0.010439,2.6687,1.0753,1.3924,175,397.29,4256.1,1.8728e-05,5.9404e-05,0.39512,1.5305,6.5986e-12
160,-10,3000,238.15,3.8101,0.0022787,32.01,11060,8.777e-07,7.6486e-07,207.5,-405170,-95181,3.7977,-0.028905,-84606,70071,1.3078e-21,4.8968e-20,1.9471e-05,0.00010334,2.7592e-20,2.7461e-17,6.5986e-12
124,-23.090909,6000,79.992,2.4063,2.4679,2.8456,0.049176,5.5295e-06,1.0337e-05,0.0089097,0.0015401,0.0068897,4.8654,2.3046,-1.8628,-309.05,76.003,1521,5.6014e-05,0.00018888,0.28394,1.5657,7.5105e-13
106,-16,4000,104.35,2.0796,1.4845,11.641,0.39426,1.5187e-05,1.7116e-05,0.049741,-0.0010166,-0.0041118,3.5982,1.3886,1.0153,266.27,64.132,1049,3.2638e-05,9.6029e-05,0.36737,1.6495,6.5986e-12
160,-10,4000,815.96,5.0191,0.011251,89.078,1900700,0.0010454,0.0010393,711.91,86736,1376.2,5.0316,0.0076495,20.683,-68.413,0.056877,1916,6.1252e-09,3.8478e-08,30978,20.109,6.5986e-12
124,-23.090909,7000,90.717,2.8125,2.9754,3.263,0.086851,1.3789e-05,1.9872e-05,0.013422,-0.00065117,-0.0030636,5.7749,2.7239,-1.7849,-366.56,17.797,393.92,9.8403e-05,0.00032525,0.34427,2.0023,7.5105e-13
106,-16,5000,120.48,2.6439,1.7896,11.687,0.46671,2.5676e-05,2.3976e-05,0.045876,0.0012391,0.0052465,4.4719,1.6247,0.97694,311.82,100.6,1803.6,5.6486e-05,0.00016529,0.46494,2.1552,6.5986e-12
160,-10,5000,-8.7208,6.1552,-0.0032509,-164.39,17.753,1.5318e-08,1.1281e-06,8.1231,788430,10497,6.152,-0.0088686,3757.8,1207.2,51.791,2151000,4.4312e-07,4.4644e-06,134260,141270,6.5986e-12
124,-23.090909,8000,102.84,3.2451,3.5131,3.7844,0.18128,3.9255e-05,4.5122e-05,0.023305,0.00095492,0.0047861,6.7497,3.1495,-2.7818,-424.79,41.738,1048.6,0.00015783,0.00050753,0.40286,2.4285,7.5105e-13
106,-16,6000,136.88,3.2877,2.1061,11.5,0.58698,4.4234e-05,3.7416e-05,0.044563,0.00087743,0.003597,5.429,1.8519,0.89999,317.52,80.187,1347.4,9.2361e-05,0.00027547,0.61269,2.683,6.5986e-12
124,-22.363636,3000,48.011,1.0859,1.0359,1.7231,0.073255,1.7674e-06,9.9328e-06,0.020738,-0.0013454,-0.0056736,2.1253,1.0088,-2.1619,-178.77,37.205,661.57,6.3226e-06,2.1772e-05,0.17395,0.8961,7.5105e-13
148,-16,3000,172.19,0.0014671,0.008364,-17.13,4.3069,5.0031e-09,4.0649e-09,0.19028,0.00097907,0.026548,0.018486,0.014708,6.8245,-277.57,405.26,297970,3.9033e-07,4.4982e-07,10.834,162.33,6.5986e-12
106,-16,7000,149.65,3.9148,2.3789,12.404,0.73608,7.0261e-05,5.7492e-05,0.045724,-0.00054686,-0.0023209,6.3323,2.0367,0.61665,360.14,26.157,471.1,0.00012013,0.00035834,0.65135,3.0573,6.5986e-12
160,-10,7000,22428,10.524,-1.9605,-434.85,0.002336,14.222,14.212,750250,523.87,597.47,8.5639,0.0029099,28.636,625.56,356790,66322,4.4406e-08,6.2291e-08,9170.8,9539,6.5986e-12
124,-22.363636,4000,57.946,1.459,1.5763,2.3182,0.046591,2.3852e-06,9.0448e-06,0.01154,5.6919e-05,0.00025422,2.9888,1.4772,-2.0735,-236.37,0.063592,1.2685,1.5677e-05,5.2461e-05,0.19164,0.97447,7.5105e-13
148,-16,4000,47.084,0.0027489,0.020342,21.66,0.027452,2.5769e-10,1.5117e-09,0.0078856,-0.00018502,-0.0075553,0.025837,0.022858,-8.7391,218.28,75.727,126170,1.1467e-06,1.4616e-06,6.2673,369.7,6.5986e-12
106,-16,8000,162.23,4.5926,2.6437,12.285,0.80688,9.4536e-05,7.6569e-05,0.041038,-0.0023212,-0.0094938,7.2705,2.1882,-0.99843,362.86,550.76,9212.7,0.00016221,0.0004934,0.79733,3.5539,6.5986e-12
160,-10,8000,79974,9.6641,0.17161,54262,1.6827e-13,0.0084516,0.017469,1.4823e-16,-7777000,1.4868,9.7826,-0.00052333,529250,-1754.9,1.1672e-10,497.56,9.3242e-09,2.2742e-05,0.0034357,2878700,6.5986e-12
124,-22.363636,5000,68.493,1.8097,2.0476,2.3944,0.055555,4.5048e-06,1.1839e-05,0.01188,-0.00080447,-0.003699,3.8432,1.9373,-2.108,-254.21,18.528,391.73,3.4466e-05,0.00011357,0.24001,1.2249,7.5105e-13
148,-16,5000,180.96,-0.0021836,0.04806,43.651,0.704,2.555e-08,2.107e-08,0.032534,4.0137e-05,0.0023572,0.055974,0.052964,-8.7242,313.24,1.0498,3623.2,1.3455e-06,1.7094e-06,0.53283,72.981,6.5986e-12
106,-14,3000,90.692,0.92284,1.4979,9.7855,0.50959,2.0489e-05,2.9611e-05,0.078955,0.0019224,0.0082341,2.4758,1.4178,2.3221,177.53,148.92,2731.9,3.8077e-05,0.00010503,0.36708,1.7599,6.5986e-12
124,-22.363636,6000,80.66,2.2069,2.615,2.7448,0.063037,7.941e-06,1.4582e-05,0.01131,0.00065571,0.0031571,4.8282,2.4523,-2.2557,-313.01,16.288,377.56,6.7779e-05,0.00021925,0.28456,1.5905,7.5105e-13
148,-16,6000,153.53,-0.0086351,0.1149,36.859,0.3764,8.1093e-08,6.7217e-08,0.024347,2.1994e-05,0.0013746,0.12426,0.1222,-7.9456,361.5,0.1333,520.61,2.9514e-06,3.7538e-06,0.22006,19.938,6.5986e-12
106,-14,4000,117.82,1.2843,2.0209,10.509,0.40541,2.8518e-05,2.7255e-05,0.041483,-0.00078625,-0.0040671,3.3554,1.833,0.78691,269.88,44.423,1188.7,8.8528e-05,0.00023026,0.47505,2.4846,6.5986e-12
160,-8,3000,13305,0.37945,3.4447,-4.8822,2.8313e-07,0.26672,0.26682,139.58,1456.3,519.1,3.8219,0.0040428,-45.895,-241.09,315220,5813.1,7.8388e-09,1.1332e-08,1057.5,61.756,6.5986e-12
124,-22.363636,7000,90.969,2.5719,3.1423,3.2198,0.07158,1.2668e-05,1.8158e-05,0.01102,-0.00022269,-0.0011318,5.7274,2.8936,-2.06,-370.26,2.329,60.164,0.00011772,0.0003726,0.34017,2.0846,7.5105e-13
148,-16,7000,140.59,-0.020249,0.22962,33.142,0.25094,2.1945e-07,1.8685e-07,0.019237,4.3805e-06,0.00032971,0.24852,0.24734,-1.1013,418.69,0.0031862,18.049,8.242e-06,1.0302e-05,0.33797,25.365,6.5986e-12
106,-14,5000,136.39,1.7067,2.4498,12.235,0.58772,5.9919e-05,5.08e-05,0.045024,-0.00037768,-0.0019826,4.1795,2.1321,1.1763,313.25,13.282,365.99,0.00014733,0.00038673,0.59344,3.2147,6.5986e-12
160,-8,4000,-42267000,5.1539,-0.11751,-30430,2.5191e-38,3.0647e-09,3.0647e-09,4.8852e-32,260580,510.47,5.0367,-0.0070185,-9967.7,495.74,0.0057684,1519.6,5.65e-09,1.01e-08,16.446,64.98,6.5986e-12
124,-22.363636,8000,103.13,2.9712,3.737,3.8091,0.12176,2.9823e-05,3.4121e-05,0.015582,0.00032838,0.0017594,6.7033,3.3503,-1.8229,-428.76,7.5904,217.91,0.00019146,0.00059393,0.39688,2.5663,7.5105e-13
148,-16,8000,131.84,-0.03684,0.40984,29.933,0.15159,4.2708e-07,3.7616e-07,0.013065,-1.5909e-06,-9.5767e-05,0.41827,0.42025,2.593,393.26,0.00047505,1.7215,2.4381e-05,3.1249e-05,0.39441,5.8605e-06,6.5986e-12
106,-14,6000,154.52,2.2036,2.8698,11.863,0.74385,0.00010312,8.3852e-05,0.042715,0.00037315,0.0018923,5.1183,2.4244,1.2463,318.61,2.5162,64.707,0.00021783,0.00058241,0.72655,3.6418,6.5986e-12
160,-8,5000,345.85,6.1734,-0.0061263,205.19,19792,3.2219e-06,2.9217e-06,1544.3,-9993.8,94.844,6.1687,-4.8814e-06,-214.48,410.15,6.9133e-05,0.23577,5.6777e-09,3.1058e-10,0.22693,0.00066031,6.5986e-12
124,-21.636364,3000,48.003,0.97401,1.123,1.926,0.087605,2.4841e-06,1.3966e-05,0.024803,0.0010844,0.0050278,2.0709,1.0672,-1.5218,-181.03,22.935,493.08,7.9374e-06,2.5907e-05,0.17575,1.0026,7.5105e-13
148,-14,3000,-20.524,0.0017787,8.9201e-05,4.5444,3.1955,1.0021e-12,2.4101e-11,1.2737,10.912,149.31,0.0020863,0.00030304,129.41,-80.514,157.73,6768.3,1.3382e-08,1.2256e-08,2906.7,9073,6.5986e-12
106,-14,7000,168.3,2.7126,3.2036,11.748,0.8483,0.00014554,0.00011791,0.039126,0.00089125,0.0046341,5.9644,2.6388,2.1486,362.24,69.688,1884,0.00028259,0.0007594,0.77906,4.3245,6.5986e-12
160,-8,6000,-502.14,7.4263,-0.0086859,208.24,92859,2.6631e-05,2.5836e-05,3344.8,111580,943.62,7.4179,-0.0063572,-13230,324.83,3.676,52484,3.2225e-07,2.8051e-07,1088.9,1384.1,6.5986e-12
124,-21.636364,4000,58.461,1.3073,1.6636,2.2543,0.066083,3.7543e-06,1.3967e-05,0.016253,0.00014738,0.00072297,2.9399,1.5643,-1.5209,-238.41,1.1945,28.747,1.9187e-05,6.0935e-05,0.19003,1.0757,7.5105e-13
148,-14,4000,15.129,0.0022235,0.0010905,7.5261,0.020986,1.2599e-12,4.6268e-11,0.0089001,1.6778e-05,2.2767,0.011414,0.009079,70.751,246.54,4.2853e-09,37.533,6.1759e-06,6.1694e-06,325.03,14610,6.5986e-12
106,-14,8000,178.97,3.2989,3.5345,12.842,1.0334,0.00021435,0.00017474,0.04039,-0.001307,-0.006419,6.8511,2.8084,3.1224,361.85,135.58,3270.4,0.00035005,0.00096797,0.8841,4.9806,6.5986e-12
160,-8,7000,43767,-15.73,24.309,94.578,0.00090393,197.5,197.5,5847.5,1060.5,788.35,8.5797,0.0063578,-89.722,-5.9878,574160,39824,1.0259e-07,8.6763e-08,4833.5,196.46,6.5986e-12
124,-21.636364,5000,68.48,1.6276,2.1807,2.646,0.066864,6.1495e-06,1.6169e-05,0.014301,-0.00067753,-0.0034924,3.7938,2.0567,-2.2824,-297.88,13.793,366.51,4.3254e-05,0.00013438,0.24262,1.3964,7.5105e-13
148,-14,5000,15.079,0.0025523,0.0094453,7.405,0.042713,1.929e-10,7.1152e-09,0.018125,0.023495,10.987,0.0076481,0.0049274,16.071,457.86,0.00057874,94.534,6.7692e-07,6.6176e-07,46.622,12690,6.5986e-12
106,-12,3000,100.62,0.27041,1.9281,10.305,0.52706,3.4453e-05,4.1168e-05,0.070314,0.027662,0.18023,2.2484,1.7705,10.106,151.86,0.0098933,0.4195,7.3359e-05,0.00011242,0.77014,4.9299,6.5986e-12
160,-8,8000,64666,9.6435,0.22051,-44119,2.7474e-13,0.005861,0.012539,2.7567e-15,-43355,-1163.9,9.7935,-0.0012671,-5240.4,413.38,527.93,876410,1.0486e-07,8.7861e-08,130650,26338,6.5986e-12
124,-21.636364,6000,79.904,1.9961,2.7807,3.0121,0.051724,7.3857e-06,1.384e-05,0.0093836,0.00055459,0.0028879,4.7543,2.5953,-2.8287,-314.8,11.736,318.23,8.5522e-05,0.00026472,0.30109,1.7609,7.5105e-13
148,-14,6000,60.839,0.00218,0.015829,32.322,0.45255,2.2804e-09,7.8913e-09,0.10878,0.016118,6.564,0.026092,0.023755,3.9817,849.91,0.00033497,67.659,1.9977e-06,2.0028e-06,7.7271,9976.3,6.5986e-12
106,-12,4000,135.24,0.41042,2.6219,11.514,0.24121,2.8198e-05,2.401e-05,0.018794,0.00025452,0.0018906,3.0666,2.271,2.3954,269.65,6.184,341.2,0.00022282,0.00049097,0.57447,4.1727,6.5986e-12
160,-6,3000,345.24,3.8143,0.0055986,-63.043,10473,3.8034e-06,3.5499e-06,91.146,453.57,219.81,3.8218,0.0066953,11.038,-283.3,7463.8,414.51,8.0052e-09,2.6797e-08,156.09,30.213,6.5986e-12
124,-21.636364,7000,91.007,2.3265,3.3393,3.2566,0.066166,1.3223e-05,1.8938e-05,0.010181,0.00096682,0.0052527,5.6639,3.0655,-0.64263,-371.04,52.942,1562.6,0.00014593,0.00044496,0.34762,2.2077,7.5105e-13
148,-14,7000,58.613,-0.00025901,0.059116,28.865,0.57805,4.1293e-08,1.5436e-07,0.14289,-0.0049776,-2.7398,0.085393,0.083799,1.7725,972.17,0.0001756,55.803,4.4298e-06,4.4486e-06,0.92625,3090.7,6.5986e-12
106,-12,5000,158.67,0.63097,3.1797,12.201,0.37875,6.4312e-05,5.2148e-05,0.02038,-0.00014777,-0.0010988,3.8421,2.6234,2.4334,311.85,2.3945,132.4,0.00035467,0.00079204,0.70862,5.2015,6.5986e-12
160,-6,4000,309.96,5.0387,0.0047654,-22.809,30170,9.5922e-06,8.9102e-06,191.75,103.24,135.56,5.0435,0.0047041,-4.5312,98.481,438.02,244.87,7.5082e-09,1.8196e-08,112.63,66.654,6.5986e-12
