"Temperature (C) ","Detuning (GHz) ","Laser Power (uW) ","G(1D)","C(1D)","A(1D)","By(1D)","Error G(1D)","Error C(1D)","Error A(1D)","Error By(1D)","G1(2D)","G2(2D)","C(2D)","A(2D)","Bx(2D)","Bz(2D)","Error G1(2D)","Error G2(2D)","Error C(2D)","Error A(2D)","Error Bx(2D)","Error Bz(2D)","Hanle (V/nT)","Demod (V/nT)","Sensitivity (T/sqrt(Hz)","Error Sensitivity","Run Number"
150,-22.5,3000,18.5528290727035,0.00596842009714559,0.125832747416077,4.63656955665094,0.0619545558502867,5.09367918427235e-05,0.000268480552144983,0.039563985465774,133.406911435781,1580.47510726882,-0.95316730201636,-0.895165413154887,3.22553787989622,-179.899618147396,34.2274006312722,413.794186774632,0.455525174686706,0.455640575524071,2.4578088195213,11.1730558556112,0.00678240212977614,0.000100934675583049,4.68728178e-12,2.902017811e-11,21
150,-22.5,4000,21.6854457603911,0.00427643472879346,0.55467715968895,5.50087195017728,0.13551115537305,0.000461876539266923,0.00217542126664484,0.0849742172719116,2137.7528824909,29711.6045076911,-1290.25630136111,-1290.04647456159,4.67124129493217,-281.714377807454,NA,NA,NA,NA,2.5702435368853,14.8070686707105,0.025578314866927,-0.000827177092462616,1.19321019e-12,2.79397063e-12,22
150,-22.5,5000,26.9355896080657,-0.00501742396719059,1.39574657086461,6.77078178398412,0.186280532177826,0.00147401554482223,0.00587781756153503,0.113223804310734,2504.69648726199,39739.0306050902,-5669.25300181682,-5668.74432115342,4.74799111724475,-397.619358315309,7523.93942776052,119370.156197438,34054.5539418846,34054.5539538295,2.59853399252371,19.6862660834741,0.0518179327489703,0.00297711430125418,6.8485545e-13,1.10305829e-12,23
150,-22.5,6000,33.1647704192942,-0.0268087651765196,2.4702184742534,7.78012117412131,0.283987390258566,0.00370411150448825,0.0124238522812616,0.166172769226259,1206.47868424036,20198.1069856732,-2485.97545451864,-2485.10193502348,4.82482435763844,-471.004683967837,12979.2066516971,217366.251019697,53479.2937309467,53479.2939917472,2.5280451448726,22.0844898890783,0.0744832074223047,-0.00627680888779418,4.2082638e-13,9.1775702e-13,24
150,-20,1000,38.5972887562783,0.00203974892178043,0.000338381578196612,6.67689837221108,0.661699721008914,1.12763910690312e-06,3.30197306067417e-06,0.374217235872232,18842.1587589815,105158.023931408,-9.9726125473341,-9.97035565902478,3.53088019681826,-175.840363598893,NA,NA,NA,NA,3.47580114262952,7.1351547665379,8.76697791736912e-06,-8.19285425024e-09,4.103059866671e-08,3.5265245117838e-07,25
150,-20,2000,-12.6522796110518,0.00296624292971856,0.00900436989371184,4.49488141316455,0.0522853153208985,3.61012158925295e-06,2.45767263009266e-05,0.0345281357081746,1415.26875125855,17819.1039445438,-6.8213949104148,-6.81530441855915,1.36757671880326,-93.7695392894757,17497.2097904172,220335.707206947,168.508513118918,168.5085164115,2.67960303646385,11.5447263893316,0.000711679647503717,-1.09225410057477e-05,3.147441768e-11,2.054142138e-10,26
150,-20,3000,14.5957576027459,0.00277793257647694,0.118201337313821,4.60816084856207,0.16201527738722,0.000138137813957492,0.00085723977376964,0.105828234150651,4075.64116443134,65776.6479730551,-1150.83899035489,-1150.80076938557,3.39133940368711,-213.437083342988,7380.02433970442,119059.679917391,4165.8980616639,4165.89806207805,3.04614488704985,18.8299731041881,0.008098335182792,9.84435164456043e-05,4.65599252e-12,2.946887303e-11,27
150,-20,4000,20.7372408682202,0.0109750448558339,0.634474797909007,6.2249511709855,0.134849594290758,0.000768646402787996,0.003489432424869,0.130085091728361,3720.6472792743,63925.1928296216,-6771.88281643293,-6771.67152791664,4.76866553364839,-368.674525124521,6052.37025422763,103935.498351757,22019.1650471091,22019.1650485603,3.00526387730668,23.7967090435795,0.0305959120570055,0.00135267840189411,1.0012703e-12,2.22994865e-12,28
150,-20,5000,28.4811017637106,0.0276780415863704,1.68173304645516,7.76419926072575,0.163899769006226,0.0021699765506193,0.00809547399065703,0.155441440153597,4426.97074768853,82803.2928067259,-30586.929036236,-30586.3536251764,4.53375018656952,-503.805707673773,NA,NA,NA,NA,2.79761987195489,28.3869167241436,0.0590473311182768,-0.00523893609206249,5.1760339e-13,1.27881813e-12,29
150,-20,6000,35.57278046664,0.0567247791457327,2.7587589092153,9.09796172500596,0.202016563067029,0.00402804930662908,0.0129562148246573,0.188189377131656,3157.96193781856,63296.5314147876,-30209.3189128907,-30208.3158228359,4.30056603728287,-601.043600782015,NA,NA,NA,NA,2.64056926845993,32.0793980859286,0.077552523953039,-0.00966214042514395,3.7037934e-13,9.3782781e-13,30
